DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01,date
2020-09-22 23:30:00,15.0,4.28,0.612,96.26,74.3167,0.0,0.464,-26.215,-11.24,-2.79,259.67,333.67,-82.45,P,2020-09-22
2020-09-23 00:00:00,15.0,3.43,0.379,97.63,74.3139,0.0,0.453,-26.965,-9.73,-2.71,288.23,334.58,-53.37,P,2020-09-23
2020-09-23 00:30:00,15.0,2.85,0.801,97.43,74.3144,0.0,0.453,-25.74,-10.5,-2.78,278.09,335.8,-65.43,P,2020-09-23
2020-09-23 01:00:00,15.0,3.02,0.377,97.25,74.3322,0.0,0.0,-26.101,-11.2,-2.75,262.88,332.3,-77.88,P,2020-09-23
2020-09-23 01:30:00,15.0,2.87,-0.212,97.95,74.3404,0.0,0.47,-27.6,-11.24,-2.77,258.35,330.01,-80.14,P,2020-09-23
2020-09-23 02:00:00,15.0,2.42,-0.323,99.35,74.3484,0.0,0.451,-28.256,-10.63,-2.65,266.3,330.17,-71.84,P,2020-09-23
2020-09-23 02:30:00,15.0,2.05,-0.398,99.6,74.3431,0.0,0.0,-28.261,-10.87,-2.68,262.96,330.16,-75.38,P,2020-09-23
2020-09-23 03:00:00,15.0,1.92,-0.612,99.8,74.3404,0.0,0.472,-28.768,-11.12,-2.62,255.09,328.11,-81.52,P,2020-09-23
2020-09-23 03:30:00,15.0,1.73,-1.021,99.75,74.3363,0.0,0.0,-29.238,-11.05,-2.6,254.0,327.05,-81.5,P,2020-09-23
2020-09-23 04:00:00,15.0,1.38,-1.416,99.81,74.3472,0.0,0.0,-29.762,-10.79,-2.59,252.99,326.15,-81.37,P,2020-09-23
2020-09-23 04:30:00,15.0,1.11,-1.726,99.99,74.3522,0.0,0.0,-30.383,-10.95,-2.49,251.92,324.93,-81.47,P,2020-09-23
2020-09-23 05:00:00,15.0,0.86,-2.035,100.0,74.3662,0.0,0.0,-30.787,-10.93,-2.57,250.47,323.86,-81.75,P,2020-09-23
2020-09-23 05:30:00,15.0,0.59,-2.091,100.0,74.3846,0.0,0.451,-31.179,-10.61,-2.47,248.96,322.68,-81.86,P,2020-09-23
2020-09-23 06:00:00,15.0,0.29,-2.306,100.0,74.397,0.0,0.453,-31.573,-9.36,-2.36,248.55,321.91,-80.37,P,2020-09-23
2020-09-23 06:30:00,15.0,-0.06,-2.374,100.0,74.4163,0.0,0.448,-31.626,1.84,-1.4,248.37,322.74,-71.13,P,2020-09-23
2020-09-23 07:00:00,15.0,-0.54,-1.651,100.0,74.4394,0.0,0.468,-30.648,66.34,10.36,252.91,328.69,-19.81,P,2020-09-23
2020-09-23 07:30:00,15.0,-0.56,0.958,100.0,74.4385,0.0,0.476,-26.763,190.51,34.14,262.69,348.91,70.15,P,2020-09-23
2020-09-23 08:00:00,15.0,2.38,4.307,96.93,74.432,0.0,0.484,-14.877,279.98,46.18,271.75,367.94,137.61,P,2020-09-23
2020-09-23 08:30:00,15.0,6.62,7.705,79.32,74.4237,0.0,0.452,1.153,374.35,56.78,280.9,384.63,213.84,P,2020-09-23
2020-09-23 09:00:00,15.0,11.29,10.71,64.97,74.4118,0.0,0.0,19.042,476.37,68.67,289.8,401.12,296.39,P,2020-09-23
2020-09-23 09:30:00,15.0,15.06,13.33,54.36,74.3997,0.0,0.647,35.305,574.67,78.33,288.71,410.99,374.07,P,2020-09-23
2020-09-23 10:00:00,15.0,17.18,15.98,42.87,74.378,0.0,0.7,51.366,701.22,88.68,306.96,432.16,487.34,P,2020-09-23
2020-09-23 10:30:00,15.0,19.77,17.29,28.76,74.364,0.0,1.156,64.044,582.13,68.87,310.75,429.07,394.93,P,2020-09-23
2020-09-23 11:00:00,15.0,21.27,17.9,26.6,74.3479,0.0,1.32,66.743,822.67,93.34,320.03,447.57,601.79,P,2020-09-23
2020-09-23 11:30:00,15.0,22.46,18.3,24.97,74.3346,0.0,1.84,83.832,639.81,63.87,326.47,443.62,458.79,P,2020-09-23
2020-09-23 12:00:00,15.0,23.88,18.35,25.71,74.3287,0.0,1.277,80.534,605.87,59.21,330.17,440.12,436.7,P,2020-09-23
2020-09-23 12:30:00,15.0,24.62,18.06,26.84,74.3248,0.0,1.76,66.739,665.9,62.41,325.63,438.55,490.57,P,2020-09-23
2020-09-23 13:00:00,15.0,25.19,19.65,24.13,74.3109,0.0,1.297,79.204,730.26,62.13,331.67,452.79,547.0,P,2020-09-23
2020-09-23 13:30:00,15.0,25.94,18.96,24.86,74.2661,0.0,1.479,79.37,641.97,49.35,323.0,439.08,476.53,P,2020-09-23
2020-09-23 14:00:00,15.0,25.24,19.52,23.96,74.2478,0.0,1.762,79.754,784.8,51.4,327.63,443.73,617.31,P,2020-09-23
2020-09-23 14:30:00,15.0,26.07,19.89,23.53,74.223,0.0,1.53,77.69,774.4,46.85,339.06,445.11,621.5,P,2020-09-23
2020-09-23 15:00:00,15.0,28.91,19.94,23.67,74.2082,0.0,1.532,64.731,555.83,26.03,337.71,433.63,433.89,P,2020-09-23
2020-09-23 15:30:00,15.0,29.85,19.23,25.1,74.209,0.0,1.415,60.84,271.54,9.58,322.15,421.73,162.38,P,2020-09-23
2020-09-23 16:00:00,15.0,28.48,18.77,24.66,74.2165,0.0,1.255,44.942,238.19,6.06,312.02,410.14,134.01,P,2020-09-23
2020-09-23 16:30:00,15.0,26.25,18.25,24.86,74.2164,0.0,1.246,29.176,181.29,4.65,309.13,406.59,79.17,P,2020-09-23
2020-09-23 17:00:00,15.0,24.94,17.02,27.35,74.2127,0.0,1.218,18.861,64.33,-1.4,296.14,395.69,-33.82,P,2020-09-23
2020-09-23 17:30:00,15.0,23.03,15.0,33.14,74.2296,0.0,0.842,9.918,32.06,-2.74,288.4,384.64,-61.44,P,2020-09-23
2020-09-23 18:00:00,15.0,20.6,12.58,43.11,74.2559,0.0,0.526,2.853,11.32,-3.54,284.17,373.09,-74.05,P,2020-09-23
2020-09-23 18:30:00,15.0,17.84,10.16,56.59,74.2801,0.0,0.477,-3.521,-1.71,-4.01,279.37,364.01,-82.34,P,2020-09-23
2020-09-23 19:00:00,15.0,15.03,8.26,63.97,74.2989,0.0,0.0,-8.852,8.73,-3.52,276.55,358.64,-69.85,P,2020-09-23
2020-09-23 19:30:00,15.0,12.19,9.32,57.62,74.3256,0.0,0.501,-12.527,7.12,-3.31,276.67,362.54,-75.44,P,2020-09-23
2020-09-23 20:00:00,15.0,10.79,10.0,54.44,74.3555,0.0,1.166,-14.242,8.95,-3.68,276.09,364.16,-75.45,P,2020-09-23
2020-09-23 20:30:00,15.0,10.68,9.02,58.25,74.3743,0.0,0.926,-15.514,3.34,-3.89,274.92,360.44,-78.31,P,2020-09-23
2020-09-23 21:00:00,15.0,10.88,5.276,74.7,74.3796,0.0,0.0,-17.46,0.29,-3.27,268.42,349.15,-77.17,P,2020-09-23
2020-09-23 21:30:00,15.0,9.15,5.852,70.3,74.3692,0.0,0.819,-19.832,2.57,-2.76,271.76,351.76,-74.67,P,2020-09-23
2020-09-23 22:00:00,15.0,7.94,6.782,66.28,74.3716,0.0,0.743,-20.565,2.2,-3.63,273.24,351.91,-72.84,P,2020-09-23
2020-09-23 22:30:00,15.0,8.15,4.235,79.68,74.3699,0.0,0.0,-21.548,8.42,-3.32,270.26,344.64,-62.65,P,2020-09-23
2020-09-23 23:00:00,15.0,7.4,2.65,88.25,74.3677,0.0,0.461,-23.336,8.46,-2.97,266.02,340.38,-62.94,P,2020-09-23
2020-09-23 23:30:00,15.0,6.29,1.577,91.78,74.3554,0.0,0.457,-24.928,5.45,-2.92,263.55,336.96,-65.03,P,2020-09-23
2020-09-24 00:00:00,15.0,5.21,0.722,93.63,74.333,0.0,0.451,-26.344,0.0,-2.78,259.38,334.05,-71.89,P,2020-09-24
2020-09-24 00:30:00,15.0,4.17,0.244,95.59,74.3319,0.0,0.46,-27.65,-0.45,-2.69,256.59,332.47,-73.64,P,2020-09-24
2020-09-24 01:00:00,15.0,3.31,0.251,96.54,74.3302,0.0,0.458,-28.723,-7.71,-2.7,253.89,331.55,-82.67,P,2020-09-24
2020-09-24 01:30:00,15.0,2.82,-0.329,97.0,74.3287,0.0,0.0,-29.639,-8.1,-2.68,251.94,329.44,-82.93,P,2020-09-24
2020-09-24 02:00:00,15.0,2.3,-0.892,97.79,74.3185,0.0,0.0,-30.604,-8.26,-2.72,250.07,327.56,-83.04,P,2020-09-24
2020-09-24 02:30:00,15.0,1.81,-1.332,98.49,74.3168,0.0,0.0,-31.044,-8.67,-2.61,248.59,326.72,-84.2,P,2020-09-24
2020-09-24 03:00:00,15.0,1.31,-1.524,98.88,74.321,0.0,0.0,-31.614,-8.55,-2.59,247.65,325.69,-84.01,P,2020-09-24
2020-09-24 03:30:00,15.0,0.86,-1.773,98.32,74.3249,0.0,0.458,-32.179,-8.55,-2.55,247.37,324.48,-83.11,P,2020-09-24
2020-09-24 04:00:00,15.0,0.63,-2.102,98.68,74.3372,0.0,0.449,-32.529,-8.65,-2.51,247.14,323.66,-82.67,P,2020-09-24
2020-09-24 04:30:00,15.0,0.37,-2.427,99.13,74.3462,0.0,0.0,-32.966,-8.85,-2.48,245.84,322.73,-83.25,P,2020-09-24
2020-09-24 05:00:00,15.0,0.1,-2.648,99.53,74.3553,0.0,0.456,-33.326,-8.77,-2.48,245.02,321.04,-82.31,P,2020-09-24
2020-09-24 05:30:00,15.0,-0.2,-2.898,99.57,74.3554,0.0,0.45,-33.673,-8.46,-2.53,244.93,320.1,-81.09,P,2020-09-24
2020-09-24 06:00:00,15.0,-0.53,-3.048,99.42,74.3625,0.0,0.449,-33.987,-6.06,-2.13,245.8,319.69,-77.83,P,2020-09-24
2020-09-24 06:30:00,15.0,-0.83,-3.082,99.78,74.3693,0.0,0.0,-33.826,6.0,-1.06,245.54,321.15,-68.54,P,2020-09-24
2020-09-24 07:00:00,15.0,-1.26,-2.401,99.98,74.3786,0.0,0.452,-32.773,69.02,10.11,247.58,327.06,-20.56,P,2020-09-24
2020-09-24 07:30:00,15.0,-1.14,-0.072,99.85,74.376,0.0,0.462,-29.132,206.01,35.07,256.98,346.18,81.74,P,2020-09-24
2020-09-24 08:00:00,15.0,1.8,4.007,86.03,74.3689,0.0,0.483,-17.564,320.2,47.8,268.73,367.07,174.06,P,2020-09-24
2020-09-24 08:30:00,15.0,6.28,7.789,61.3,74.3561,0.0,0.553,-0.446,154.72,60.12,280.68,386.09,-10.8,P,2020-09-24
2020-09-24 09:00:00,15.0,11.45,10.99,47.71,74.3375,0.0,0.548,18.463,3.36,72.07,292.75,404.44,-180.4,P,2020-09-24
2020-09-24 09:30:00,15.0,15.38,14.36,40.4,74.2999,0.0,0.677,37.792,3.57,83.47,304.61,423.19,-198.48,P,2020-09-24
2020-09-24 10:00:00,15.0,18.7,16.76,35.81,74.2624,0.0,0.641,54.594,10.91,78.54,310.67,433.69,-190.64,P,2020-09-24
2020-09-24 10:30:00,15.0,20.99,19.03,29.83,74.2272,0.0,0.602,66.905,623.92,75.13,320.35,442.31,426.82,P,2020-09-24
2020-09-24 11:00:00,15.0,23.24,19.93,26.88,74.1886,0.0,0.621,73.766,742.22,76.52,319.17,449.53,535.34,P,2020-09-24
2020-09-24 11:30:00,15.0,24.54,21.21,22.81,74.1539,0.0,0.779,88.024,900.56,86.6,330.99,467.62,677.34,P,2020-09-24
2020-09-24 12:00:00,15.0,25.92,22.32,19.72,74.1282,0.0,1.155,96.254,884.08,83.12,333.8,472.59,662.16,P,2020-09-24
2020-09-24 12:30:00,15.0,27.25,21.86,19.59,74.1248,0.0,1.501,88.56,859.36,81.04,326.76,469.69,635.38,P,2020-09-24
2020-09-24 13:00:00,15.0,28.71,22.0,19.06,74.1123,0.0,1.664,93.991,843.66,72.07,324.79,466.77,629.61,P,2020-09-24
2020-09-24 13:30:00,15.0,28.1,22.37,19.12,74.057,0.0,1.738,99.842,801.48,61.23,326.01,464.92,601.33,P,2020-09-24
2020-09-24 14:00:00,15.0,27.88,22.46,18.49,74.0418,0.0,2.011,99.257,746.15,49.5,322.1,456.74,562.0,P,2020-09-24
2020-09-24 14:30:00,15.0,28.7,22.07,18.07,74.0262,0.0,2.188,85.983,679.44,38.27,318.71,448.26,511.62,P,2020-09-24
2020-09-24 15:00:00,15.0,29.97,21.83,18.3,74.0108,0.0,2.171,66.316,593.11,26.32,316.28,440.77,442.31,P,2020-09-24
2020-09-24 15:30:00,15.0,30.48,21.79,17.8,74.0032,0.0,1.722,63.12,432.42,12.9,313.79,431.42,301.9,P,2020-09-24
2020-09-24 16:00:00,15.0,29.74,21.22,18.36,73.9928,0.0,1.562,47.234,155.08,2.48,299.95,415.41,37.13,P,2020-09-24
2020-09-24 16:30:00,15.0,27.47,20.94,19.1,73.976,0.0,1.048,26.829,271.93,1.96,304.92,412.7,162.2,P,2020-09-24
2020-09-24 17:00:00,15.0,26.82,18.32,25.82,73.9695,0.0,0.754,16.609,73.75,-3.26,292.84,395.98,-26.12,P,2020-09-24
2020-09-24 17:30:00,15.0,24.82,13.94,36.9,73.9788,0.0,0.513,7.741,7.06,-3.14,281.96,378.9,-86.73,P,2020-09-24
2020-09-24 18:00:00,15.0,21.05,12.14,40.72,73.9977,0.0,0.634,0.234,-3.08,-3.7,278.94,371.62,-92.05,P,2020-09-24
2020-09-24 18:30:00,15.0,17.71,9.62,48.18,73.9988,0.0,0.585,-5.671,-10.54,-3.52,274.8,365.02,-97.24,P,2020-09-24
2020-09-24 19:00:00,15.0,14.24,11.66,38.99,74.0044,0.0,1.479,-9.962,-11.5,-3.82,276.66,371.14,-102.15,P,2020-09-24
2020-09-24 19:30:00,15.0,13.51,8.64,50.71,74.0206,0.0,0.524,-12.811,-12.2,-3.7,271.46,359.7,-96.74,P,2020-09-24
2020-09-24 20:00:00,15.0,12.32,5.761,63.88,74.0351,0.0,0.0,-16.378,-11.81,-3.34,265.35,349.95,-93.07,P,2020-09-24
2020-09-24 20:30:00,15.0,10.35,3.824,75.81,74.0553,0.0,0.0,-19.907,-11.14,-3.04,262.36,345.05,-90.79,P,2020-09-24
2020-09-24 21:00:00,15.0,8.37,3.03,78.74,74.0749,0.0,0.0,-22.562,-10.97,-2.97,260.44,342.18,-89.73,P,2020-09-24
2020-09-24 21:30:00,15.0,6.79,2.442,79.54,74.0775,0.0,0.457,-24.454,-10.89,-2.83,259.62,339.64,-88.08,P,2020-09-24
2020-09-24 22:00:00,15.0,5.61,1.958,80.84,74.0785,0.0,0.45,-26.008,-10.81,-2.81,258.85,337.74,-86.9,P,2020-09-24
2020-09-24 22:30:00,15.0,4.76,1.529,83.59,74.0845,0.0,0.473,-27.35,-10.83,-2.81,257.14,336.26,-87.13,P,2020-09-24
2020-09-24 23:00:00,15.0,4.1,1.099,85.75,74.0833,0.0,0.519,-28.474,-10.95,-2.84,256.2,334.57,-86.48,P,2020-09-24
2020-09-24 23:30:00,15.0,3.53,0.78,86.06,74.0864,0.0,0.475,-29.245,-10.89,-2.79,255.58,332.65,-85.18,P,2020-09-24
2020-09-25 00:00:00,15.0,3.05,0.356,88.08,74.0771,0.0,0.469,-30.026,-10.58,-2.75,255.27,331.33,-83.89,P,2020-09-25
2020-09-25 00:30:00,15.0,2.61,-0.062,90.28,74.0748,0.0,0.455,-30.937,-10.67,-2.76,254.05,330.11,-83.98,P,2020-09-25
2020-09-25 01:00:00,15.0,2.21,-0.486,92.95,74.078,0.0,0.466,-31.482,-10.71,-2.63,253.36,328.77,-83.48,P,2020-09-25
2020-09-25 01:30:00,15.0,1.85,-0.988,94.49,74.0864,0.0,0.466,-31.736,-10.75,-2.68,251.63,327.51,-83.94,P,2020-09-25
2020-09-25 02:00:00,15.0,1.49,-1.301,96.27,74.082,0.0,0.457,-31.986,-10.71,-2.56,250.97,326.7,-83.87,P,2020-09-25
2020-09-25 02:30:00,15.0,1.12,-1.542,95.98,74.0764,0.0,0.456,-32.3,-10.83,-2.56,249.47,325.81,-84.6,P,2020-09-25
2020-09-25 03:00:00,15.0,0.81,-1.536,96.62,74.0761,0.0,0.493,-32.664,-10.69,-2.63,248.89,325.59,-84.76,P,2020-09-25
2020-09-25 03:30:00,15.0,0.62,-1.54,96.79,74.0833,0.0,0.488,-32.893,-10.77,-2.59,248.72,324.92,-84.39,P,2020-09-25
2020-09-25 04:00:00,15.0,0.48,-1.593,96.54,74.0999,0.0,0.5,-33.06,-10.65,-2.54,249.43,324.6,-83.29,P,2020-09-25
2020-09-25 04:30:00,15.0,0.38,-1.527,97.19,74.1085,0.0,0.49,-33.068,-10.81,-2.6,249.28,324.38,-83.32,P,2020-09-25
2020-09-25 05:00:00,15.0,0.33,-1.685,96.95,74.1222,0.0,0.512,-33.178,-10.77,-2.6,248.43,323.34,-83.08,P,2020-09-25
2020-09-25 05:30:00,15.0,0.3,-2.045,97.4,74.1268,0.0,0.453,-33.218,-10.87,-2.52,247.27,322.39,-83.47,P,2020-09-25
2020-09-25 06:00:00,15.0,0.15,-2.469,98.45,74.1406,0.0,0.467,-33.505,-9.63,-2.4,246.12,321.14,-82.25,P,2020-09-25
2020-09-25 06:30:00,15.0,-0.2,-2.631,99.01,74.1568,0.0,0.48,-33.629,0.53,-1.57,246.04,321.25,-73.11,P,2020-09-25
2020-09-25 07:00:00,15.0,-0.72,-2.105,99.81,74.1795,0.0,0.462,-32.92,62.37,9.83,249.74,327.29,-25.01,P,2020-09-25
2020-09-25 07:30:00,15.0,-0.92,0.853,94.53,74.1759,0.0,0.558,-29.242,192.67,35.41,260.25,349.25,68.26,P,2020-09-25
2020-09-25 08:00:00,15.0,2.09,5.352,73.04,74.1726,0.0,0.475,-17.468,290.77,48.13,271.81,370.29,144.16,P,2020-09-25
2020-09-25 08:30:00,15.0,7.11,8.73,55.41,74.1604,0.0,0.536,-0.584,390.63,59.28,283.31,389.36,225.3,P,2020-09-25
2020-09-25 09:00:00,15.0,12.64,11.62,45.9,74.1675,0.0,0.706,15.928,419.08,59.63,283.92,397.75,245.62,P,2020-09-25
2020-09-25 09:30:00,15.0,15.74,14.1,38.34,74.1665,0.0,0.906,29.093,576.44,77.56,293.0,416.52,375.35,P,2020-09-25
2020-09-25 10:00:00,15.0,18.34,16.0,32.87,74.1478,0.0,0.996,44.792,626.07,78.05,299.78,425.55,422.26,P,2020-09-25
2020-09-25 10:30:00,15.0,19.81,18.53,29.24,74.1166,0.0,0.797,59.767,718.88,85.76,314.62,446.74,500.99,P,2020-09-25
2020-09-25 11:00:00,15.0,21.62,20.15,25.62,74.087,0.0,1.156,75.791,686.5,73.88,327.1,452.68,487.05,P,2020-09-25
2020-09-25 11:30:00,15.0,23.36,20.48,25.87,74.0821,0.0,1.634,83.303,735.95,73.53,338.87,455.27,546.02,P,2020-09-25
2020-09-25 12:00:00,15.0,26.06,19.33,26.49,74.0781,0.0,1.752,77.513,464.6,45.75,322.83,434.0,307.68,P,2020-09-25
2020-09-25 12:30:00,15.0,25.62,20.72,23.9,74.0586,0.0,1.456,69.449,922.34,89.72,336.24,468.67,700.19,P,2020-09-25
2020-09-25 13:00:00,15.0,27.94,21.07,21.49,74.0407,0.0,1.61,80.088,651.38,56.92,327.62,453.86,468.22,P,2020-09-25
2020-09-25 13:30:00,15.0,28.05,21.66,18.94,73.9936,0.0,1.638,83.589,759.1,59.01,319.8,458.25,561.64,P,2020-09-25
2020-09-25 14:00:00,15.0,27.75,21.7,19.17,73.9746,0.0,1.583,89.616,728.1,47.64,318.77,455.15,544.08,P,2020-09-25
2020-09-25 14:30:00,15.0,28.48,21.73,18.63,73.9477,0.0,1.673,81.686,662.57,38.27,318.35,448.76,493.89,P,2020-09-25
2020-09-25 15:00:00,15.0,30.2,21.98,19.72,73.9238,0.0,1.162,63.668,583.11,26.12,319.76,443.18,433.57,P,2020-09-25
2020-09-25 15:30:00,15.0,31.71,21.36,18.45,73.9155,0.0,1.337,60.021,412.61,10.77,311.58,429.06,284.36,P,2020-09-25
2020-09-25 16:00:00,15.0,30.72,20.63,18.68,73.9349,0.0,1.178,45.93,129.39,2.06,298.49,412.6,13.23,P,2020-09-25
2020-09-25 16:30:00,15.0,27.81,20.09,19.46,73.9295,0.0,1.251,25.815,234.66,2.68,301.55,410.12,123.41,P,2020-09-25
2020-09-25 17:00:00,15.0,26.42,18.4,22.92,73.9337,0.0,0.942,15.394,68.12,-2.4,294.03,397.94,-33.39,P,2020-09-25
2020-09-25 17:30:00,15.0,24.49,15.3,32.12,73.9485,0.0,0.51,7.34,10.44,-3.44,287.62,382.6,-81.1,P,2020-09-25
2020-09-25 18:00:00,15.0,21.48,11.94,44.84,73.95,0.0,0.506,0.414,-2.39,-3.35,281.67,371.22,-88.59,P,2020-09-25
2020-09-25 18:30:00,15.0,18.11,9.45,51.64,73.9642,0.0,0.0,-5.887,-11.24,-3.53,279.36,362.95,-91.3,P,2020-09-25
2020-09-25 19:00:00,15.0,14.98,7.724,56.64,73.9938,0.0,0.0,-11.009,-11.75,-3.52,275.09,357.33,-90.47,P,2020-09-25
2020-09-25 19:30:00,15.0,12.35,6.359,63.11,74.0175,0.0,0.0,-14.907,-11.26,-3.28,278.59,353.3,-82.69,P,2020-09-25
2020-09-25 20:00:00,15.0,10.29,5.535,65.71,74.0316,0.0,0.477,-17.315,-11.16,-3.18,273.58,351.16,-85.56,P,2020-09-25
2020-09-25 20:30:00,15.0,8.74,5.731,62.78,74.0558,0.0,0.475,-19.267,-11.07,-3.34,274.78,350.39,-83.34,P,2020-09-25
2020-09-25 21:00:00,15.0,7.97,5.147,66.25,74.0592,0.0,0.0,-20.856,-11.22,-3.29,270.7,347.55,-84.79,P,2020-09-25
2020-09-25 21:30:00,15.0,7.26,4.29,68.92,74.0486,0.0,0.453,-22.448,-10.89,-3.17,273.81,345.32,-79.24,P,2020-09-25
2020-09-25 22:00:00,15.0,6.47,4.138,72.32,74.0415,0.0,0.453,-23.211,-10.1,-3.02,285.11,346.91,-68.89,P,2020-09-25
2020-09-25 22:30:00,15.0,6.26,3.631,73.96,74.041,0.0,0.451,-23.449,-10.83,-3.12,274.53,343.3,-76.48,P,2020-09-25
2020-09-25 23:00:00,15.0,5.96,2.797,79.56,74.0313,0.0,0.451,-24.58,-10.99,-3.05,265.31,340.04,-82.67,P,2020-09-25
2020-09-25 23:30:00,15.0,5.4,2.182,81.21,74.0217,0.0,0.451,-26.131,-10.87,-2.81,259.74,337.37,-85.69,P,2020-09-25
2020-09-26 00:00:00,15.0,4.76,1.431,85.64,74.0138,0.0,0.47,-27.711,-10.99,-2.9,256.61,334.62,-86.1,P,2020-09-26
2020-09-26 00:30:00,15.0,4.06,1.003,85.24,74.01,0.0,0.487,-28.754,-10.81,-2.75,256.08,333.05,-85.03,P,2020-09-26
2020-09-26 01:00:00,15.0,3.38,1.151,83.63,74.0144,0.0,0.496,-29.571,-10.93,-2.84,256.28,332.58,-84.4,P,2020-09-26
2020-09-26 01:30:00,15.0,3.05,0.632,85.99,74.0148,0.0,0.475,-30.227,-10.91,-2.75,255.67,330.95,-83.44,P,2020-09-26
2020-09-26 02:00:00,15.0,2.71,0.007,89.06,74.0058,0.0,0.508,-30.77,-10.85,-2.76,253.12,329.09,-84.06,P,2020-09-26
2020-09-26 02:30:00,15.0,2.25,-0.16,87.38,73.9825,0.0,0.578,-31.249,-10.73,-2.73,253.24,328.61,-83.37,P,2020-09-26
2020-09-26 03:00:00,15.0,1.69,0.644,83.19,73.9816,0.0,0.522,-31.512,-10.75,-2.65,253.73,330.4,-84.77,P,2020-09-26
2020-09-26 03:30:00,15.0,1.88,0.205,85.62,73.988,0.0,0.517,-31.441,-11.01,-2.85,251.4,328.12,-84.87,P,2020-09-26
2020-09-26 04:00:00,15.0,1.78,0.13,84.63,73.989,0.0,0.619,-31.64,-10.95,-2.7,251.14,327.47,-84.58,P,2020-09-26
2020-09-26 04:30:00,15.0,1.71,-0.328,87.69,73.9767,0.0,0.495,-31.946,-10.93,-2.75,249.48,325.87,-84.57,P,2020-09-26
2020-09-26 05:00:00,15.0,1.53,-1.043,90.54,73.9839,0.0,0.506,-32.297,-10.85,-2.68,248.33,324.51,-84.36,P,2020-09-26
2020-09-26 05:30:00,15.0,1.17,-1.427,91.01,73.9818,0.0,0.589,-32.494,-10.73,-2.61,247.44,323.37,-84.05,P,2020-09-26
2020-09-26 06:00:00,15.0,0.81,-1.941,93.92,73.9744,0.0,0.498,-32.882,-10.14,-2.5,248.03,322.67,-82.28,P,2020-09-26
2020-09-26 06:30:00,15.0,0.39,-2.292,95.63,73.9761,0.0,0.522,-33.11,1.69,-1.05,244.33,322.57,-75.5,P,2020-09-26
2020-09-26 07:00:00,15.0,-0.16,-1.905,94.31,73.9861,0.0,0.555,-32.36,31.24,3.43,245.33,325.71,-52.58,P,2020-09-26
2020-09-26 07:30:00,15.0,-0.63,0.425,87.14,73.9853,0.0,0.543,-29.585,136.24,21.96,254.48,341.93,26.82,P,2020-09-26
2020-09-26 08:00:00,15.0,1.15,3.994,74.19,73.9703,0.0,0.48,-20.906,230.14,35.76,264.04,361.54,96.88,P,2020-09-26
2020-09-26 08:30:00,15.0,4.96,7.864,51.8,73.9625,0.0,0.489,-6.564,366.31,55.24,275.05,383.19,202.92,P,2020-09-26
2020-09-26 09:00:00,15.0,10.2,11.8,40.98,73.9477,0.0,0.507,11.139,467.54,67.35,284.17,403.39,280.98,P,2020-09-26
2020-09-26 09:30:00,15.0,15.01,15.04,34.06,73.941,0.0,0.629,28.759,548.38,73.46,292.67,419.05,348.53,P,2020-09-26
2020-09-26 10:00:00,15.0,18.63,17.66,25.49,73.9235,0.0,0.879,45.51,610.38,76.66,303.06,433.73,403.05,P,2020-09-26
2020-09-26 10:30:00,15.0,21.74,18.15,21.95,73.9048,0.0,2.043,58.801,679.05,81.38,301.48,439.19,459.96,P,2020-09-26
2020-09-26 11:00:00,15.0,23.05,18.93,21.75,73.8867,0.0,1.626,69.395,761.65,85.83,307.19,450.57,532.44,P,2020-09-26
2020-09-26 11:30:00,15.0,24.23,19.03,20.18,73.8702,0.0,1.817,79.914,783.03,82.29,307.3,452.46,555.59,P,2020-09-26
2020-09-26 12:00:00,15.0,24.67,19.95,19.11,73.8472,0.0,1.737,82.223,804.62,80.69,313.7,457.66,579.96,P,2020-09-26
2020-09-26 12:30:00,15.0,25.51,20.03,18.9,73.8448,0.0,2.322,76.314,801.48,76.66,314.69,454.24,585.26,P,2020-09-26
2020-09-26 13:00:00,15.0,27.35,19.58,19.09,73.8235,0.0,2.274,72.125,676.3,60.12,312.49,443.99,484.69,P,2020-09-26
2020-09-26 13:30:00,15.0,26.1,20.1,19.34,73.7796,0.0,1.79,71.928,634.71,50.67,320.41,445.53,458.91,P,2020-09-26
2020-09-26 14:00:00,15.0,26.76,18.78,20.43,73.7784,0.0,2.491,64.85,377.88,29.54,328.76,424.22,252.88,P,2020-09-26
2020-09-26 14:30:00,15.0,26.14,18.33,21.59,73.7749,0.0,2.022,47.017,323.14,25.41,320.89,419.55,199.07,P,2020-09-26
2020-09-26 15:00:00,15.0,25.4,18.17,21.68,73.7573,0.0,2.004,37.527,304.89,19.87,315.82,416.29,184.55,P,2020-09-26
2020-09-26 15:30:00,15.0,25.05,18.34,21.79,73.7448,0.0,1.635,34.214,265.07,10.99,301.02,412.38,142.71,P,2020-09-26
2020-09-26 16:00:00,15.0,24.49,18.42,21.51,73.736,0.0,1.632,25.336,118.88,3.45,292.72,403.91,4.24,P,2020-09-26
