DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01
2022-01-01 14:30:00,15.0,-3.57,-12.58,83.97,72.3823,0.0,2.107,-0.549,47.87,122.88,-99999,269.69,-99999,P
2022-01-01 15:00:00,15.0,-4.3,-13.16,83.96,72.4453,0.0,2.033,-0.552,22.54,56.85,-99999,263.3,-99999,P
2022-01-01 15:30:00,15.0,-5.64,-14.04,84.09,72.5149,0.0,2.185,-0.555,13.38,35.1,-99999,258.76,-99999,P
2022-01-01 16:00:00,15.0,-7.22,-14.5,84.65,72.5759,0.0,2.014,-0.558,9.26,25.3,-99999,256.61,-99999,P
2022-01-01 16:30:00,15.0,-8.61,-14.88,83.94,72.6441,0.0,2.329,-0.563,4.0,13.66,-99999,255.82,-99999,P
2022-01-01 17:00:00,15.0,-9.58,-15.27,84.65,72.7175,0.0,2.085,-0.566,-0.14,2.77,-99999,253.12,-99999,P
2022-01-01 17:30:00,15.0,-10.57,-15.85,84.71,72.7779,0.0,1.732,-0.57,-2.26,-2.49,-99999,249.47,-99999,P
2022-01-01 18:00:00,15.0,-11.49,-16.9,84.58,72.8432,0.0,1.555,-0.575,-2.41,-3.34,-99999,244.04,-99999,P
2022-01-01 18:30:00,15.0,-12.36,-19.46,84.78,72.9082,0.0,1.401,-0.577,-2.18,-3.17,-99999,235.35,-99999,P
2022-01-01 19:00:00,15.0,-13.46,-19.06,85.42,72.9598,0.0,1.899,-0.581,-2.3,-2.81,-99999,238.01,-99999,P
2022-01-01 19:30:00,15.0,-14.33,-19.92,84.08,73.03,0.0,1.739,-0.584,-2.26,-2.91,-99999,233.96,-99999,P
2022-01-01 20:00:00,15.0,-15.15,-20.69,84.45,73.0688,0.0,1.31,-0.588,-2.22,-2.84,-99999,230.44,-99999,P
2022-01-01 20:30:00,15.0,-15.92,-19.85,83.42,73.125,0.0,1.824,-0.592,-2.37,-3.41,-99999,234.29,-99999,P
2022-01-01 21:00:00,15.0,-16.31,-18.95,81.54,73.17,0.0,2.23,-0.596,-2.43,-2.79,-99999,237.79,-99999,P
2022-01-01 21:30:00,15.0,-16.4,-18.38,80.9,73.2109,0.0,1.662,-0.6,-2.43,-2.79,-99999,238.11,-99999,P
2022-01-01 22:00:00,15.0,-16.42,-21.09,79.98,73.2608,0.0,0.697,-0.604,-1.98,-3.86,-99999,224.75,-99999,P
2022-01-01 22:30:00,15.0,-17.04,-25.39,82.44,73.3225,0.0,0.702,-0.606,-1.96,-2.93,-99999,214.98,-99999,P
2022-01-01 23:00:00,15.0,-18.09,-27.68,83.21,73.3959,0.0,0.701,-0.609,-1.96,-2.88,-99999,209.01,-99999,P
2022-01-01 23:30:00,15.0,-19.26,-28.86,82.63,73.4305,0.0,0.529,-0.612,-1.94,-2.66,-99999,205.18,-99999,P
2022-01-02 00:00:00,15.0,-20.43,-29.51,82.13,73.4693,0.0,0.576,-0.615,-1.92,-2.61,-99999,203.13,-99999,P
2022-01-02 00:30:00,15.0,-21.5,-30.44,81.4,73.5089,0.0,0.577,-0.618,-1.92,-2.48,-99999,200.84,-99999,P
2022-01-02 01:00:00,15.0,-22.5,-30.83,81.9,73.5206,0.0,0.592,-0.622,-1.9,-2.34,-99999,200.31,-99999,P
2022-01-02 01:30:00,15.0,-23.31,-30.99,81.38,73.5408,0.0,0.546,-0.625,-1.9,-2.44,-99999,198.98,-99999,P
2022-01-02 02:00:00,15.0,-23.99,-31.32,81.59,73.5807,0.0,0.535,-0.629,-1.92,-2.32,-99999,198.73,-99999,P
2022-01-02 02:30:00,15.0,-24.56,-31.05,82.12,73.6381,0.0,0.627,-0.632,-1.94,-2.36,-99999,199.43,-99999,P
2022-01-02 03:00:00,15.0,-25.0,-30.83,81.21,73.6721,0.0,0.632,-0.635,-1.9,-2.47,-99999,199.51,-99999,P
2022-01-02 03:30:00,15.0,-25.3,-31.06,81.13,73.6857,0.0,0.778,-0.639,-1.94,-2.32,-99999,199.5,-99999,P
2022-01-02 04:00:00,15.0,-25.64,-31.6,80.97,73.7142,0.0,0.507,-0.642,-1.88,-2.18,-99999,199.06,-99999,P
2022-01-02 04:30:00,15.0,-25.98,-30.41,82.74,73.7493,0.0,0.548,-0.645,-1.96,-1.93,-99999,205.17,-99999,P
2022-01-02 05:00:00,15.0,-26.06,-29.33,82.52,73.7895,0.0,0.729,-0.648,-1.92,-2.24,-99999,208.54,-99999,P
2022-01-02 05:30:00,15.0,-25.84,-28.8,82.48,73.8344,0.0,0.641,-0.652,-1.96,-2.24,-99999,209.23,-99999,P
2022-01-02 06:00:00,15.0,-25.63,-28.85,82.06,73.8842,0.0,0.679,-0.655,-1.94,-2.34,-99999,208.42,-99999,P
2022-01-02 06:30:00,15.0,-25.51,-29.32,81.43,73.9145,0.0,0.611,-0.658,-1.92,-2.45,-99999,205.79,-99999,P
2022-01-02 07:00:00,15.0,-25.5,-29.72,81.57,73.9646,0.0,0.587,-0.661,-1.94,-2.29,-99999,203.76,-99999,P
2022-01-02 07:30:00,15.0,-25.66,-29.83,82.08,73.9803,0.0,0.725,-0.664,-1.45,-0.97,-99999,204.55,-99999,P
2022-01-02 08:00:00,15.0,-25.84,-28.76,82.97,73.9801,0.0,0.692,-0.667,6.26,20.24,-99999,207.75,-99999,P
2022-01-02 08:30:00,15.0,-25.71,-27.68,83.5,74.0059,0.0,0.566,-0.67,38.61,119.61,-99999,216.67,-99999,P
2022-01-02 09:00:00,15.0,-24.97,-26.16,83.93,74.0188,0.0,0.54,-0.674,59.23,183.13,-99999,228.87,-99999,P
2022-01-02 09:30:00,15.0,-23.86,-23.33,86.24,74.0162,0.0,0.63,-0.676,73.93,232.13,-99999,239.21,-99999,P
2022-01-02 10:00:00,15.0,-21.34,-21.64,84.86,74.0636,0.0,0.61,-0.68,76.52,217.33,-99999,240.89,-99999,P
2022-01-02 10:30:00,15.0,-18.18,-21.01,84.85,74.1154,0.0,1.101,-0.682,105.5,323.11,-99999,257.2,-99999,P
2022-01-02 11:00:00,15.0,-14.88,-18.1,86.34,74.1138,0.0,1.255,-0.687,114.58,353.55,-99999,269.0,-99999,P
2022-01-02 11:30:00,15.0,-12.34,-15.29,82.39,74.1151,0.0,0.985,-0.689,122.43,374.05,-99999,273.17,-99999,P
2022-01-02 12:00:00,15.0,-9.22,-15.01,79.95,74.1019,0.0,0.953,-0.692,133.04,387.74,-99999,271.77,-99999,P
2022-01-02 12:30:00,15.0,-8.34,-13.73,79.84,74.0412,0.0,0.803,-0.695,145.74,391.42,-99999,277.28,-99999,P
2022-01-02 13:00:00,15.0,-4.81,-12.62,78.57,74.0039,0.0,0.775,-0.7,156.49,390.52,-99999,282.36,-99999,P
2022-01-02 13:30:00,15.0,-2.91,-11.78,78.35,73.9508,0.0,1.076,-0.704,162.45,358.2,-99999,285.24,-99999,P
2022-01-02 14:00:00,15.0,0.66,-12.08,79.64,73.9593,0.0,0.544,-0.707,156.02,295.79,-99999,285.87,-99999,P
2022-01-02 14:30:00,15.0,2.5,-12.13,81.23,73.9157,0.0,0.607,-0.71,123.08,219.83,-99999,283.86,-99999,P
2022-01-02 15:00:00,15.0,4.26,-14.42,81.58,73.9259,0.0,0.652,-0.705,22.31,41.21,-99999,263.24,-99999,P
2022-01-02 15:30:00,15.0,-0.26,-16.59,85.43,73.958,0.0,0.57,-0.703,11.69,26.55,-99999,252.6,-99999,P
2022-01-02 16:00:00,15.0,-4.44,-17.45,85.88,73.9946,0.0,0.533,-0.706,7.71,17.89,-99999,247.18,-99999,P
2022-01-02 16:30:00,15.0,-7.53,-19.18,85.95,74.021,0.0,0.469,-0.708,4.39,10.38,-99999,242.06,-99999,P
2022-01-02 17:00:00,15.0,-9.86,-21.13,86.09,74.029,0.0,0.652,-0.711,0.9,2.69,-99999,236.34,-99999,P
2022-01-02 17:30:00,15.0,-11.96,-22.73,85.42,74.0262,0.0,0.504,-0.713,-1.9,-2.17,-99999,231.22,-99999,P
2022-01-02 18:00:00,15.0,-13.79,-23.34,85.26,74.0225,0.0,0.562,-0.715,-2.26,-2.68,-99999,228.42,-99999,P
2022-01-02 18:30:00,15.0,-15.33,-24.1,84.89,74.035,0.0,0.506,-0.718,-2.22,-2.61,-99999,225.82,-99999,P
2022-01-02 19:00:00,15.0,-16.6,-25.1,84.37,74.0469,0.0,0.479,-0.72,-2.18,-2.4,-99999,223.52,-99999,P
2022-01-02 19:30:00,15.0,-17.67,-25.55,84.17,74.0387,0.0,0.491,-0.723,-2.14,-2.62,-99999,221.68,-99999,P
2022-01-02 20:00:00,15.0,-18.59,-25.57,84.45,74.0388,0.0,0.514,-0.725,-2.16,-2.34,-99999,220.88,-99999,P
2022-01-02 20:30:00,15.0,-19.32,-25.92,84.03,74.045,0.0,0.483,-0.728,-2.14,-2.51,-99999,219.57,-99999,P
2022-01-02 21:00:00,15.0,-19.96,-26.33,84.04,74.0443,0.0,0.479,-0.73,-2.14,-2.41,-99999,218.73,-99999,P
2022-01-02 21:30:00,15.0,-20.56,-26.09,84.47,74.047,0.0,0.475,-0.732,-2.14,-2.32,-99999,218.44,-99999,P
2022-01-02 22:00:00,15.0,-21.03,-26.45,83.49,74.0481,0.0,0.494,-0.734,-2.14,-2.52,-99999,217.51,-99999,P
2022-01-02 22:30:00,15.0,-21.45,-26.46,84.04,74.0547,0.0,0.473,-0.736,-2.12,-2.45,-99999,216.91,-99999,P
2022-01-02 23:00:00,15.0,-21.82,-26.5,83.82,74.0582,0.0,0.482,-0.738,-2.1,-2.37,-99999,216.73,-99999,P
2022-01-02 23:30:00,15.0,-22.21,-26.65,83.64,74.0542,0.0,0.46,-0.74,-2.12,-2.34,-99999,216.38,-99999,P
2022-01-03 00:00:00,15.0,-22.54,-26.7,83.88,74.047,0.0,0.466,-0.742,-2.14,-2.38,-99999,216.09,-99999,P
2022-01-03 00:30:00,15.0,-22.8,-26.55,83.98,74.0439,0.0,0.507,-0.744,-2.12,-2.36,-99999,216.06,-99999,P
2022-01-03 01:00:00,15.0,-22.97,-26.85,83.16,74.0464,0.0,0.519,-0.747,-2.12,-2.41,-99999,215.47,-99999,P
2022-01-03 01:30:00,15.0,-23.22,-26.8,84.05,74.0447,0.0,0.601,-0.748,-2.12,-2.35,-99999,215.45,-99999,P
2022-01-03 02:00:00,15.0,-23.43,-27.02,83.0,74.0471,0.0,0.618,-0.75,-2.1,-2.43,-99999,215.03,-99999,P
2022-01-03 02:30:00,15.0,-23.57,-27.01,83.66,74.0298,0.0,0.54,-0.752,-2.1,-2.23,-99999,214.79,-99999,P
2022-01-03 03:00:00,15.0,-23.78,-26.98,83.37,74.0178,0.0,0.71,-0.754,-2.12,-2.52,-99999,215.11,-99999,P
2022-01-03 03:30:00,15.0,-23.92,-27.0,83.72,74.0058,0.0,0.768,-0.756,-2.1,-2.33,-99999,214.92,-99999,P
2022-01-03 04:00:00,15.0,-24.07,-26.74,83.48,73.9958,0.0,0.842,-0.758,-2.1,-2.41,-99999,215.51,-99999,P
2022-01-03 04:30:00,15.0,-24.19,-27.06,82.98,73.995,0.0,0.631,-0.76,-2.12,-2.31,-99999,214.49,-99999,P
2022-01-03 05:00:00,15.0,-24.29,-27.45,82.94,73.9968,0.0,0.7,-0.761,-2.1,-2.34,-99999,213.33,-99999,P
2022-01-03 05:30:00,15.0,-24.55,-27.76,82.87,73.9952,0.0,0.786,-0.764,-2.06,-2.34,-99999,212.97,-99999,P
2022-01-03 06:00:00,15.0,-24.71,-27.97,82.55,74.0061,0.0,0.614,-0.765,-2.08,-2.29,-99999,212.17,-99999,P
2022-01-03 06:30:00,15.0,-24.83,-28.05,83.07,74.0124,0.0,0.787,-0.767,-2.06,-2.34,-99999,211.84,-99999,P
2022-01-03 07:00:00,15.0,-25.03,-27.79,82.96,74.0128,0.0,0.693,-0.768,-2.08,-2.3,-99999,211.92,-99999,P
2022-01-03 07:30:00,15.0,-25.16,-27.74,82.91,74.0074,0.0,0.659,-0.77,-1.37,-0.92,-99999,212.09,-99999,P
2022-01-03 08:00:00,15.0,-25.21,-27.81,82.85,74.0065,0.0,0.69,-0.771,7.1,19.02,-99999,213.11,-99999,P
2022-01-03 08:30:00,15.0,-25.11,-27.31,83.44,74.0079,0.0,0.703,-0.774,36.1,118.71,-99999,222.67,-99999,P
2022-01-03 09:00:00,15.0,-24.52,-25.03,85.23,74.0,0.0,0.646,-0.776,53.78,183.41,-99999,236.5,-99999,P
2022-01-03 09:30:00,15.0,-23.37,-22.1,86.9,73.9827,0.0,0.507,-0.776,65.24,236.51,-99999,249.87,-99999,P
2022-01-03 10:00:00,15.0,-20.06,-18.84,88.5,73.9716,0.0,0.669,-0.779,71.55,221.5,-99999,260.67,-99999,P
2022-01-03 10:30:00,15.0,-15.95,-15.74,89.46,73.9688,0.0,0.745,-0.782,95.27,325.47,-99999,278.31,-99999,P
2022-01-03 11:00:00,15.0,-11.89,-13.85,88.63,73.9361,0.0,1.085,-0.784,107.22,356.05,-99999,289.41,-99999,P
2022-01-03 11:30:00,15.0,-9.23,-11.55,89.89,73.9107,0.0,0.779,-0.786,120.11,383.01,-99999,297.16,-99999,P
2022-01-03 12:00:00,15.0,-6.08,-10.78,86.06,73.8742,0.0,0.88,-0.787,138.22,398.79,-99999,301.36,-99999,P
2022-01-03 12:30:00,15.0,-4.99,-10.11,82.73,73.804,0.0,0.863,-0.791,158.53,397.75,-99999,302.16,-99999,P
2022-01-03 13:00:00,15.0,-1.17,-9.71,81.61,73.7669,0.0,0.88,-0.794,193.65,404.42,-99999,304.36,-99999,P
2022-01-03 13:30:00,15.0,0.82,-8.55,80.58,73.7213,0.0,0.728,-0.797,197.18,335.48,-99999,304.8,-99999,P
2022-01-03 14:00:00,15.0,3.99,-9.0,80.15,73.7439,0.0,0.855,-0.798,206.21,294.05,-99999,302.78,-99999,P
2022-01-03 14:30:00,15.0,4.78,-10.33,79.32,73.708,0.0,0.767,-0.799,159.31,211.35,-99999,297.28,-99999,P
2022-01-03 15:00:00,15.0,5.5,-12.78,83.41,73.6938,0.0,0.955,-0.793,32.43,39.39,-99999,278.64,-99999,P
2022-01-03 15:30:00,15.0,1.24,-14.75,87.95,73.6924,0.0,1.044,-0.79,21.82,29.35,-99999,266.94,-99999,P
2022-01-03 16:00:00,15.0,-3.18,-15.59,88.97,73.6816,0.0,0.909,-0.791,12.48,18.15,-99999,260.89,-99999,P
2022-01-03 16:30:00,15.0,-6.29,-17.32,88.53,73.6649,0.0,0.709,-0.793,8.1,10.34,-99999,254.82,-99999,P
2022-01-03 17:00:00,15.0,-8.74,-18.04,89.33,73.6488,0.0,0.915,-0.795,3.36,3.3,-99999,250.7,-99999,P
2022-01-03 17:30:00,15.0,-10.69,-18.62,88.05,73.6474,0.0,0.829,-0.797,-1.96,-2.33,-99999,247.73,-99999,P
2022-01-03 18:00:00,15.0,-12.25,-19.32,88.34,73.6503,0.0,0.775,-0.798,-2.41,-2.56,-99999,244.69,-99999,P
2022-01-03 18:30:00,15.0,-13.5,-19.95,87.44,73.621,0.0,0.813,-0.8,-2.37,-2.49,-99999,242.29,-99999,P
2022-01-03 19:00:00,15.0,-14.56,-20.15,87.63,73.6262,0.0,0.871,-0.801,-2.32,-2.45,-99999,241.14,-99999,P
2022-01-03 19:30:00,15.0,-15.43,-20.96,87.31,73.6153,0.0,0.853,-0.802,-2.32,-2.41,-99999,239.09,-99999,P
2022-01-03 20:00:00,15.0,-16.25,-19.8,88.48,73.6117,0.0,1.133,-0.804,-2.24,-2.26,-99999,241.65,-99999,P
2022-01-03 20:30:00,15.0,-16.68,-19.79,87.66,73.5958,0.0,0.765,-0.806,-2.28,-2.29,-99999,242.46,-99999,P
2022-01-03 21:00:00,15.0,-16.91,-19.07,88.86,73.6054,0.0,1.105,-0.808,-2.3,-2.31,-99999,244.93,-99999,P
2022-01-03 21:30:00,15.0,-16.99,-18.21,89.15,73.5947,0.0,1.019,-0.809,-2.26,-2.2,-99999,248.39,-99999,P
2022-01-03 22:00:00,15.0,-16.8,-17.08,90.01,73.5662,0.0,0.829,-0.811,-2.24,-2.16,-99999,252.35,-99999,P
2022-01-03 22:30:00,15.0,-16.27,-16.2,90.17,73.5193,0.0,1.041,-0.813,-2.28,-2.52,-99999,255.41,-99999,P
2022-01-03 23:00:00,15.0,-15.66,-15.85,90.27,73.4859,0.0,1.134,-0.815,-2.35,-2.56,-99999,256.27,-99999,P
2022-01-03 23:30:00,15.0,-15.21,-16.24,89.35,73.4483,0.0,0.964,-0.816,-2.37,-2.41,-99999,254.57,-99999,P
2022-01-04 00:00:00,15.0,-15.08,-16.76,89.64,73.4117,0.0,1.064,-0.817,-2.26,-2.3,-99999,254.69,-99999,P
2022-01-04 00:30:00,15.0,-15.05,-16.24,90.24,73.3816,0.0,1.047,-0.819,-2.28,-2.38,-99999,256.91,-99999,P
2022-01-04 01:00:00,15.0,-14.73,-15.39,90.83,73.3379,0.0,1.14,-0.82,-2.28,-2.36,-99999,259.26,-99999,P
2022-01-04 01:30:00,15.0,-14.26,-15.39,90.27,73.324,0.0,1.147,-0.821,-2.37,-2.59,-99999,258.47,-99999,P
2022-01-04 02:00:00,15.0,-14.07,-15.24,90.82,73.3131,0.0,1.087,-0.823,-2.28,-2.36,-99999,260.0,-99999,P
2022-01-04 02:30:00,15.0,-13.83,-14.73,91.0,73.3003,0.0,1.031,-0.824,-2.35,-2.29,-99999,262.01,-99999,P
2022-01-04 03:00:00,15.0,-13.54,-14.15,91.4,73.272,0.0,1.043,-0.825,-2.41,-2.24,-99999,264.47,-99999,P
2022-01-04 03:30:00,15.0,-13.18,-13.76,91.6,73.2662,0.0,0.902,-0.827,-2.43,-2.32,-99999,265.77,-99999,P
2022-01-04 04:00:00,15.0,-12.87,-13.26,91.89,73.2211,0.0,0.988,-0.828,-2.41,-2.4,-99999,267.6,-99999,P
2022-01-04 04:30:00,15.0,-12.55,-13.25,92.07,73.1994,0.0,1.284,-0.83,-2.33,-2.6,-99999,268.18,-99999,P
2022-01-04 05:00:00,15.0,-12.27,-12.43,92.43,73.1884,0.0,0.903,-0.831,-2.35,-2.55,-99999,270.4,-99999,P
2022-01-04 05:30:00,15.0,-11.88,-11.24,93.19,73.1767,0.0,1.057,-0.832,-2.47,-2.27,-99999,275.51,-99999,P
2022-01-04 06:00:00,15.0,-11.34,-11.31,92.74,73.1881,0.0,1.009,-0.833,-2.47,-2.47,-99999,275.34,-99999,P
2022-01-04 06:30:00,15.0,-10.94,-11.55,92.38,73.1943,0.0,0.921,-0.835,-2.47,-2.54,-99999,274.91,-99999,P
2022-01-04 07:00:00,15.0,-10.72,-11.7,92.67,73.1805,0.0,1.145,-0.836,-2.47,-2.35,-99999,274.99,-99999,P
2022-01-04 07:30:00,15.0,-10.57,-11.36,92.69,73.1785,0.0,1.151,-0.837,-2.12,-1.87,-99999,275.86,-99999,P
2022-01-04 08:00:00,15.0,-10.41,-11.24,92.83,73.1762,0.0,0.962,-0.838,4.69,5.76,-99999,276.5,-99999,P
2022-01-04 08:30:00,15.0,-10.21,-10.88,93.08,73.1978,0.0,1.034,-0.839,22.66,25.21,-99999,278.71,-99999,P
2022-01-04 09:00:00,15.0,-9.88,-9.76,92.99,73.2303,0.0,1.01,-0.842,56.17,66.44,-99999,283.53,-99999,P
2022-01-04 09:30:00,15.0,-9.19,-8.42,91.42,73.2676,0.0,1.02,-0.844,79.42,94.03,-99999,289.8,-99999,P
2022-01-04 10:00:00,15.0,-8.14,-7.205,88.15,73.2724,0.0,0.718,-0.845,96.29,108.91,-99999,295.12,-99999,P
2022-01-04 10:30:00,15.0,-6.89,-6.791,85.92,73.2715,0.0,0.761,-0.846,106.42,113.49,-99999,296.67,-99999,P
2022-01-04 11:00:00,15.0,-6.0,-5.764,83.42,73.2715,0.0,1.13,-0.848,147.88,243.11,-99999,303.42,-99999,P
2022-01-04 11:30:00,15.0,-4.44,-4.469,74.01,73.2854,0.0,1.367,-0.848,171.28,242.14,-99999,312.25,-99999,P
2022-01-04 12:00:00,15.0,-1.0,-4.572,71.4,73.2699,0.0,1.625,-0.849,152.78,234.08,-99999,309.55,-99999,P
2022-01-04 12:30:00,15.0,-0.76,-4.151,65.71,73.2413,0.0,1.785,-0.852,191.3,292.32,-99999,314.04,-99999,P
2022-01-04 13:00:00,15.0,2.31,-3.871,61.5,73.2429,0.0,1.831,-0.854,215.04,280.15,-99999,315.28,-99999,P
2022-01-04 13:30:00,15.0,3.15,-3.819,59.75,73.2116,0.0,1.964,-0.857,191.49,216.98,-99999,314.82,-99999,P
2022-01-04 14:00:00,15.0,4.91,-4.146,64.87,73.2188,0.0,1.627,-0.854,127.65,126.14,-99999,310.7,-99999,P
2022-01-04 14:30:00,15.0,3.07,-4.236,63.4,73.184,0.0,1.724,-0.856,106.44,103.0,-99999,308.98,-99999,P
2022-01-04 15:00:00,15.0,1.62,-4.076,60.16,73.1902,0.0,1.759,-0.857,111.07,105.15,-99999,307.78,-99999,P
2022-01-04 15:30:00,15.0,0.69,-4.145,63.25,73.213,0.0,1.432,-0.858,72.01,67.21,-99999,307.52,-99999,P
2022-01-04 16:00:00,15.0,0.05,-4.316,62.21,73.232,0.0,1.552,-0.859,39.46,36.72,-99999,305.75,-99999,P
2022-01-04 16:30:00,15.0,-0.67,-5.34,80.83,73.2743,0.0,0.912,-0.86,15.95,14.78,-99999,304.51,-99999,P
2022-01-04 17:00:00,15.0,-1.5,-6.05,84.24,73.3065,0.0,1.158,-0.86,1.55,1.47,-99999,301.66,-99999,P
2022-01-04 17:30:00,15.0,-2.38,-6.151,80.18,73.3285,0.0,1.292,-0.862,-2.14,-2.05,-99999,299.45,-99999,P
2022-01-04 18:00:00,15.0,-3.1,-6.932,86.22,73.3549,0.0,0.979,-0.863,-2.53,-2.59,-99999,298.38,-99999,P
2022-01-04 18:30:00,15.0,-3.7,-7.1,86.65,73.3824,0.0,0.647,-0.865,-2.63,-2.57,-99999,297.92,-99999,P
2022-01-04 19:00:00,15.0,-4.16,-6.881,83.62,73.4011,0.0,0.838,-0.867,-2.57,-2.44,-99999,297.39,-99999,P
2022-01-04 19:30:00,15.0,-4.43,-7.281,85.86,73.4069,0.0,0.648,-0.868,-2.59,-2.7,-99999,296.76,-99999,P
2022-01-04 20:00:00,15.0,-4.68,-7.637,88.14,73.4091,0.0,0.825,-0.87,-2.49,-2.59,-99999,296.06,-99999,P
2022-01-04 20:30:00,15.0,-4.93,-7.809,88.79,73.4088,0.0,0.704,-0.871,-2.55,-2.53,-99999,295.41,-99999,P
2022-01-04 21:00:00,15.0,-5.17,-7.375,83.23,73.4209,0.0,1.035,-0.873,-2.63,-2.59,-99999,295.36,-99999,P
2022-01-04 21:30:00,15.0,-5.31,-6.667,77.6,73.4076,0.0,1.311,-0.875,-2.59,-2.54,-99999,295.57,-99999,P
2022-01-04 22:00:00,15.0,-5.29,-6.157,73.65,73.4249,0.0,1.715,-0.876,-2.69,-2.93,-99999,296.21,-99999,P
