DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01
2021-05-18 04:30:00,15.0,0.68,-0.713,100.0,73.304,0.0,1.006,-41.204,-99999,0.14,-99999,326.37,-99999,P
2021-05-18 05:00:00,15.0,0.7,0.142,99.73,73.2811,0.0,1.244,-40.43,-99999,-0.17,-99999,327.81,-99999,P
2021-05-18 05:30:00,15.0,1.13,0.507,98.49,73.2752,0.0,1.341,-39.708,-99999,0.19,-99999,328.98,-99999,P
2021-05-18 06:00:00,15.0,1.54,0.505,98.54,73.272,0.0,0.973,-37.226,-99999,0.98,-99999,330.45,-99999,P
2021-05-18 06:30:00,15.0,1.8,0.801,98.78,73.2733,0.0,0.656,-31.88,-99999,0.5,-99999,333.81,-99999,P
2021-05-18 07:00:00,15.0,1.84,1.38,99.92,73.2661,0.0,0.501,-23.091,-99999,0.95,-99999,343.54,-99999,P
2021-05-18 07:30:00,15.0,2.7,3.797,95.68,73.2566,0.0,0.674,-6.432,-99999,1.17,-99999,360.69,-99999,P
2021-05-18 08:00:00,15.0,6.56,7.15,72.59,73.2486,0.0,1.4,17.427,-99999,0.91,-99999,372.47,-99999,P
2021-05-18 08:30:00,15.0,10.9,8.35,59.9,73.2107,0.0,2.146,38.531,-99999,0.33,-99999,379.42,-99999,P
2021-05-18 09:00:00,15.0,13.82,9.56,50.94,73.1897,0.0,2.127,58.082,-99999,0.78,-99999,387.02,-99999,P
2021-05-18 09:30:00,15.0,15.34,10.89,45.62,73.1842,0.0,2.271,77.996,-99999,0.82,-99999,409.87,-99999,P
2021-05-18 10:00:00,15.0,17.48,11.05,44.33,73.1925,0.0,2.4,108.462,-99999,1.48,-99999,408.81,-99999,P
2021-05-18 10:30:00,15.0,18.83,10.55,44.9,73.2058,0.0,2.145,103.879,-99999,1.85,-99999,393.41,-99999,P
2021-05-18 11:00:00,15.0,18.24,10.91,44.5,73.2201,0.0,1.98,88.187,-99999,1.8,-99999,398.98,-99999,P
2021-05-18 11:30:00,15.0,18.44,11.42,43.93,73.2309,0.0,2.188,89.239,-99999,1.72,-99999,406.29,-99999,P
2021-05-18 12:00:00,15.0,19.29,11.73,43.56,73.239,0.0,2.281,98.53,-99999,2.4,-99999,412.48,-99999,P
2021-05-18 12:30:00,15.0,20.02,12.13,43.0,73.2444,0.0,2.151,110.465,-99999,2.03,-99999,421.92,-99999,P
2021-05-18 13:00:00,15.0,21.92,12.7,41.83,73.2479,0.0,1.901,122.54,-99999,19.17,-99999,425.42,-99999,P
2021-05-18 13:30:00,15.0,23.23,11.56,53.99,73.2551,0.0,2.648,128.256,-99999,18.06,-99999,411.27,-99999,P
2021-05-18 14:00:00,15.0,22.28,9.24,64.57,73.3131,0.0,2.478,111.461,-99999,4.08,-99999,395.82,-99999,P
2021-05-18 14:30:00,15.0,19.18,8.45,66.68,73.3808,0.0,2.121,86.237,-99999,1.91,-99999,393.46,-99999,P
2021-05-18 15:00:00,15.0,18.87,5.665,77.6,73.4408,0.0,2.092,67.744,-99999,0.94,-99999,371.21,-99999,P
2021-05-18 15:30:00,15.0,14.98,4.844,86.57,73.4342,0.0,2.066,38.376,-99999,1.68,-99999,369.02,-99999,P
2021-05-18 16:00:00,15.0,12.51,5.202,82.25,73.4255,0.0,1.8,30.608,-99999,1.36,-99999,366.79,-99999,P
2021-05-18 16:30:00,15.0,11.55,4.694,86.33,73.451,1.3,0.676,17.349,-99999,0.92,-99999,359.31,-99999,P
2021-05-18 17:00:00,15.0,9.71,4.3,94.44,73.4633,0.4,0.578,4.209,-99999,0.46,-99999,360.59,-99999,P
2021-05-18 17:30:00,15.0,8.92,4.006,93.32,73.477,0.6,0.49,-0.562,-99999,1.13,-99999,357.77,-99999,P
2021-05-18 18:00:00,15.0,8.28,3.927,94.92,73.4391,0.0,1.329,-3.82,-99999,0.74,-99999,356.61,-99999,P
2021-05-18 18:30:00,15.0,7.82,3.834,93.42,73.3796,0.0,1.911,-7.152,-99999,1.01,-99999,352.51,-99999,P
2021-05-18 19:00:00,15.0,7.32,4.119,95.1,73.3833,0.1,0.687,-11.591,-99999,0.97,-99999,353.33,-99999,P
2021-05-18 19:30:00,15.0,7.77,3.729,95.0,73.4341,0.0,0.738,-15.666,-99999,0.64,-99999,348.07,-99999,P
2021-05-18 20:00:00,15.0,7.2,2.993,97.22,73.4632,0.0,0.471,-22.327,-99999,1.27,-99999,345.02,-99999,P
2021-05-18 20:30:00,15.0,6.51,2.268,98.16,73.4912,0.0,0.463,-26.5,-99999,0.8,-99999,340.55,-99999,P
2021-05-18 21:00:00,15.0,5.66,1.368,98.51,73.524,0.0,0.483,-31.545,-99999,0.85,-99999,335.42,-99999,P
2021-05-18 21:30:00,15.0,4.48,0.785,99.25,73.5407,0.0,0.563,-37.119,-99999,1.53,-99999,333.11,-99999,P
2021-05-18 22:00:00,15.0,3.31,0.744,99.8,73.5355,0.0,0.701,-40.816,-99999,0.24,-99999,333.5,-99999,P
2021-05-18 22:30:00,15.0,3.02,0.062,99.28,73.5316,0.0,0.449,-42.195,-99999,0.58,-99999,330.93,-99999,P
2021-05-18 23:00:00,15.0,2.46,-0.393,99.8,73.5129,0.0,0.492,-44.032,-99999,0.89,-99999,329.41,-99999,P
2021-05-18 23:30:00,15.0,1.88,-0.44,100.0,73.5053,0.0,0.497,-45.402,-99999,0.76,-99999,329.02,-99999,P
2021-05-19 00:00:00,15.0,1.67,-0.861,99.97,73.4843,0.0,0.474,-46.567,-99999,0.42,-99999,327.32,-99999,P
2021-05-19 00:30:00,15.0,1.06,-0.868,100.0,73.4736,0.0,0.507,-47.163,-99999,0.81,-99999,330.12,-99999,P
2021-05-19 01:00:00,15.0,0.78,-0.272,100.0,73.4524,0.0,0.538,-42.218,-99999,0.18,-99999,333.23,-99999,P
2021-05-19 01:30:00,15.0,1.34,0.259,100.0,73.4225,0.0,0.514,-36.875,-99999,0.44,-99999,334.09,-99999,P
2021-05-19 02:00:00,15.0,1.87,0.32,100.0,73.4158,0.0,0.45,-33.921,-99999,0.43,-99999,334.75,-99999,P
2021-05-19 02:30:00,15.0,2.28,0.144,100.0,73.4132,0.0,0.499,-31.772,-99999,0.45,-99999,334.51,-99999,P
2021-05-19 03:00:00,15.0,2.51,0.023,100.0,73.4196,0.0,0.651,-30.214,-99999,0.16,-99999,333.97,-99999,P
2021-05-19 03:30:00,15.0,2.58,-0.036,100.0,73.4354,0.0,0.464,-29.96,-99999,1.0,-99999,333.74,-99999,P
2021-05-19 04:00:00,15.0,2.53,-0.061,100.0,73.4708,0.0,0.498,-29.965,-99999,0.95,-99999,333.85,-99999,P
2021-05-19 04:30:00,15.0,2.54,-0.084,100.0,73.4899,0.0,0.844,-29.212,-99999,0.51,-99999,333.14,-99999,P
2021-05-19 05:00:00,15.0,2.62,-0.137,100.0,73.5099,0.0,0.676,-29.653,-99999,0.68,-99999,331.8,-99999,P
2021-05-19 05:30:00,15.0,2.37,-0.112,100.0,73.5238,0.0,0.455,-31.018,-99999,1.36,-99999,332.1,-99999,P
2021-05-19 06:00:00,15.0,2.33,-0.099,100.0,73.5394,0.0,0.451,-30.989,-99999,1.15,-99999,331.35,-99999,P
2021-05-19 06:30:00,15.0,1.96,0.305,100.0,73.548,0.0,0.495,-30.419,-99999,0.76,-99999,336.88,-99999,P
2021-05-19 07:00:00,15.0,1.48,1.418,100.0,73.5298,0.0,0.767,-20.43,-99999,1.22,-99999,354.21,-99999,P
2021-05-19 07:30:00,15.0,4.85,2.722,98.7,73.5135,0.0,1.138,2.483,-99999,1.41,-99999,364.03,-99999,P
2021-05-19 08:00:00,15.0,8.7,5.201,89.6,73.4934,0.0,1.093,24.838,-99999,0.82,-99999,378.67,-99999,P
2021-05-19 08:30:00,15.0,11.91,7.109,78.06,73.4724,0.0,0.993,49.885,-99999,1.61,-99999,393.99,-99999,P
2021-05-19 09:00:00,15.0,15.36,9.26,70.98,73.4353,0.0,0.967,83.012,-99999,0.36,-99999,409.86,-99999,P
2021-05-19 09:30:00,15.0,18.73,11.39,65.84,73.4088,0.0,1.348,110.25,-99999,2.18,-99999,414.79,-99999,P
2021-05-19 10:00:00,15.0,19.8,12.54,58.24,73.3904,0.0,1.245,117.56,-99999,2.48,-99999,428.27,-99999,P
2021-05-19 10:30:00,15.0,20.37,14.12,42.28,73.3689,0.0,1.361,139.238,-99999,5.64,-99999,429.98,-99999,P
2021-05-19 11:00:00,15.0,21.62,14.02,34.29,73.3677,0.0,1.566,128.004,-99999,7.84,-99999,418.41,-99999,P
2021-05-19 11:30:00,15.0,21.06,14.72,32.0,73.3511,0.0,2.248,123.082,-99999,11.14,-99999,428.23,-99999,P
2021-05-19 12:00:00,15.0,21.2,15.55,30.28,73.3389,0.0,2.333,142.516,-99999,12.32,-99999,445.75,-99999,P
2021-05-19 12:30:00,15.0,22.28,15.84,31.56,73.3406,0.0,2.57,170.095,-99999,26.03,-99999,451.87,-99999,P
2021-05-19 13:00:00,15.0,23.93,15.82,32.59,73.3313,0.0,2.571,180.99,-99999,29.38,-99999,446.91,-99999,P
2021-05-19 13:30:00,15.0,23.55,15.57,34.78,73.2947,0.0,2.504,170.041,-99999,28.19,-99999,435.22,-99999,P
2021-05-19 14:00:00,15.0,22.98,15.39,34.7,73.2785,0.0,2.031,144.617,-99999,24.0,-99999,430.01,-99999,P
2021-05-19 14:30:00,15.0,22.28,15.96,32.16,73.2432,0.0,1.621,135.211,-99999,28.71,-99999,443.46,-99999,P
2021-05-19 15:00:00,15.0,24.76,16.9,30.52,73.2089,0.0,2.176,149.214,-99999,54.02,-99999,437.75,-99999,P
2021-05-19 15:30:00,15.0,27.33,16.21,30.88,73.1972,0.0,2.539,133.727,-99999,92.78,-99999,424.74,-99999,P
2021-05-19 16:00:00,15.0,27.33,16.44,30.58,73.1836,0.0,2.115,106.131,-99999,87.85,-99999,421.73,-99999,P
2021-05-19 16:30:00,15.0,27.97,16.29,28.51,73.1792,0.0,1.482,72.864,-99999,81.04,-99999,412.09,-99999,P
2021-05-19 17:00:00,15.0,27.73,16.39,27.27,73.1814,0.0,1.18,46.165,-99999,99.59,-99999,406.96,-99999,P
2021-05-19 17:30:00,15.0,28.15,15.69,30.27,73.175,0.0,0.898,28.696,-99999,79.86,-99999,396.05,-99999,P
2021-05-19 18:00:00,15.0,27.11,13.73,38.34,73.1718,0.0,0.997,17.214,-99999,37.43,-99999,388.17,-99999,P
2021-05-19 18:30:00,15.0,24.11,12.17,43.12,73.1858,0.0,1.094,10.163,-99999,10.12,-99999,378.83,-99999,P
2021-05-19 19:00:00,15.0,20.62,10.54,47.01,73.202,0.0,1.387,0.676,-99999,0.88,-99999,370.25,-99999,P
2021-05-19 19:30:00,15.0,17.13,8.99,52.69,73.2174,0.0,1.626,-10.35,-99999,2.18,-99999,363.6,-99999,P
2021-05-19 20:00:00,15.0,14.27,7.79,58.14,73.2212,0.0,1.527,-20.875,-99999,1.61,-99999,357.9,-99999,P
2021-05-19 20:30:00,15.0,11.83,7.422,62.64,73.2921,0.1,1.79,-29.323,-99999,0.22,-99999,358.32,-99999,P
2021-05-19 21:00:00,15.0,10.62,5.875,83.38,73.5041,1.7,2.634,-35.588,-99999,0.97,-99999,353.85,-99999,P
2021-05-19 21:30:00,15.0,8.95,4.656,93.31,73.5316,0.3,0.788,-40.53,-99999,0.59,-99999,352.69,-99999,P
2021-05-19 22:00:00,15.0,7.9,4.16,97.1,73.4889,0.0,0.69,-43.333,-99999,1.06,-99999,350.14,-99999,P
2021-05-19 22:30:00,15.0,7.28,3.944,95.51,73.4412,0.0,1.118,-48.661,-99999,0.99,-99999,345.68,-99999,P
2021-05-19 23:00:00,15.0,6.43,3.621,96.8,73.4526,0.0,1.044,-54.062,-99999,1.42,-99999,345.49,-99999,P
2021-05-19 23:30:00,15.0,5.98,3.245,97.43,73.436,0.0,0.834,-56.257,-99999,0.61,-99999,342.48,-99999,P
2021-05-20 00:00:00,15.0,5.24,3.564,96.72,73.4554,0.0,0.906,-56.872,-99999,0.92,-99999,346.5,-99999,P
2021-05-20 00:30:00,15.0,5.42,3.426,97.48,73.4379,0.1,0.6,-53.67,-99999,1.04,-99999,344.55,-99999,P
2021-05-20 01:00:00,15.0,5.74,2.401,98.22,73.4229,0.0,0.547,-51.681,-99999,0.81,-99999,337.9,-99999,P
2021-05-20 01:30:00,15.0,5.06,1.563,99.18,73.4199,0.0,0.667,-52.79,-99999,0.78,-99999,336.05,-99999,P
2021-05-20 02:00:00,15.0,3.67,2.447,99.92,73.4445,0.0,0.95,-52.598,-99999,0.66,-99999,341.67,-99999,P
2021-05-20 02:30:00,15.0,3.81,2.77,99.69,73.4293,0.2,0.587,-49.206,-99999,0.77,-99999,343.33,-99999,P
2021-05-20 03:00:00,15.0,4.3,2.725,99.98,73.4323,0.0,0.719,-45.679,-99999,1.04,-99999,342.7,-99999,P
2021-05-20 03:30:00,15.0,4.63,2.724,99.93,73.4143,0.0,0.613,-43.278,-99999,0.78,-99999,340.86,-99999,P
2021-05-20 04:00:00,15.0,4.99,1.89,99.58,73.4236,0.0,0.456,-42.822,-99999,0.83,-99999,335.3,-99999,P
2021-05-20 04:30:00,15.0,4.6,1.075,99.89,73.4087,0.0,0.527,-44.373,-99999,0.95,-99999,332.39,-99999,P
2021-05-20 05:00:00,15.0,3.76,0.314,99.93,73.4157,0.0,0.47,-46.379,-99999,0.63,-99999,331.3,-99999,P
2021-05-20 05:30:00,15.0,2.8,0.193,100.0,73.402,0.0,0.686,-47.539,-99999,1.21,-99999,331.44,-99999,P
2021-05-20 06:00:00,15.0,1.9,0.848,100.0,73.4226,0.0,0.52,-46.972,-99999,0.67,-99999,335.65,-99999,P
2021-05-20 06:30:00,15.0,1.66,1.64,100.0,73.4466,0.0,0.467,-41.997,-99999,0.69,-99999,342.45,-99999,P
2021-05-20 07:00:00,15.0,2.41,2.911,100.0,73.4451,0.0,0.682,-32.714,-99999,1.25,-99999,351.49,-99999,P
2021-05-20 07:30:00,15.0,4.59,4.614,96.95,73.4311,0.0,1.061,-19.239,-99999,0.7,-99999,363.35,-99999,P
2021-05-20 08:00:00,15.0,8.19,5.929,89.6,73.4124,0.0,0.642,-3.594,-99999,1.1,-99999,370.32,-99999,P
2021-05-20 08:30:00,15.0,10.21,7.857,79.3,73.3874,0.0,0.774,13.864,-99999,0.67,-99999,389.5,-99999,P
2021-05-20 09:00:00,15.0,13.76,11.17,60.0,73.3429,0.0,1.627,54.362,-99999,1.22,-99999,409.39,-99999,P
2021-05-20 09:30:00,15.0,17.76,12.36,52.84,73.3133,0.0,1.943,93.483,-99999,2.65,-99999,420.29,-99999,P
2021-05-20 10:00:00,15.0,19.53,12.84,48.97,73.2921,0.0,2.113,117.106,-99999,2.41,-99999,424.46,-99999,P
2021-05-20 10:30:00,15.0,20.2,13.82,41.99,73.2718,0.0,2.592,136.441,-99999,3.75,-99999,435.67,-99999,P
2021-05-20 11:00:00,15.0,21.34,14.73,36.89,73.2425,0.0,2.777,154.5,-99999,14.63,-99999,434.07,-99999,P
2021-05-20 11:30:00,15.0,21.45,15.26,35.14,73.2235,0.0,2.395,161.32,-99999,13.96,-99999,445.87,-99999,P
2021-05-20 12:00:00,15.0,22.02,15.08,34.22,73.1926,0.0,2.42,170.429,-99999,16.33,-99999,422.05,-99999,P
2021-05-20 12:30:00,15.0,21.36,15.32,33.99,73.2033,0.0,3.164,137.856,-99999,5.28,-99999,430.26,-99999,P
2021-05-20 13:00:00,15.0,22.19,15.42,31.41,73.2047,0.0,2.201,139.621,-99999,12.93,-99999,432.03,-99999,P
2021-05-20 13:30:00,15.0,21.83,15.08,29.36,73.154,0.0,1.752,120.89,-99999,13.66,-99999,405.77,-99999,P
2021-05-20 14:00:00,15.0,21.76,12.69,39.82,73.1856,0.0,1.557,76.267,-99999,3.69,-99999,395.66,-99999,P
2021-05-20 14:30:00,15.0,18.97,13.73,37.11,73.149,0.0,0.839,56.656,-99999,2.31,-99999,399.67,-99999,P
2021-05-20 15:00:00,15.0,19.38,14.18,30.55,73.1236,0.0,1.757,48.628,-99999,2.51,-99999,397.29,-99999,P
2021-05-20 15:30:00,15.0,19.04,14.96,31.39,73.0873,0.0,0.589,41.566,-99999,1.61,-99999,401.04,-99999,P
2021-05-20 16:00:00,15.0,19.63,15.2,30.49,73.0786,0.0,0.53,35.706,-99999,1.1,-99999,401.36,-99999,P
2021-05-20 16:30:00,15.0,19.83,16.29,26.5,73.0531,0.0,0.727,29.305,-99999,7.17,-99999,406.28,-99999,P
2021-05-20 17:00:00,15.0,22.82,16.79,21.45,73.0426,0.0,1.37,21.227,-99999,27.4,-99999,400.56,-99999,P
2021-05-20 17:30:00,15.0,24.11,16.61,21.29,73.0419,0.0,1.411,6.636,-99999,28.89,-99999,394.77,-99999,P
2021-05-20 18:00:00,15.0,24.34,16.35,21.05,73.0359,0.0,1.987,-14.74,-99999,27.4,-99999,389.35,-99999,P
2021-05-20 18:30:00,15.0,23.53,15.03,22.66,73.0523,0.0,1.829,-33.647,-99999,16.17,-99999,380.4,-99999,P
2021-05-20 19:00:00,15.0,20.95,14.22,23.6,73.0754,0.0,1.916,-49.395,-99999,0.49,-99999,374.43,-99999,P
2021-05-20 19:30:00,15.0,18.44,12.63,32.75,73.0981,0.0,0.903,-58.75,-99999,0.94,-99999,370.56,-99999,P
2021-05-20 20:00:00,15.0,16.8,9.24,50.07,73.1136,0.0,0.645,-62.956,-99999,1.61,-99999,360.77,-99999,P
2021-05-20 20:30:00,15.0,14.46,7.447,58.98,73.1532,0.0,0.506,-65.548,-99999,0.47,-99999,354.42,-99999,P
2021-05-20 21:00:00,15.0,12.16,6.677,57.1,73.1807,0.0,0.567,-66.573,-99999,0.87,-99999,351.06,-99999,P
2021-05-20 21:30:00,15.0,10.5,6.07,58.58,73.1908,0.0,0.632,-66.577,-99999,1.46,-99999,345.45,-99999,P
2021-05-20 22:00:00,15.0,9.02,4.451,67.99,73.1931,0.0,0.651,-66.258,-99999,1.2,-99999,341.2,-99999,P
2021-05-20 22:30:00,15.0,7.48,3.405,71.62,73.1856,0.0,0.568,-65.407,-99999,-0.09,-99999,338.78,-99999,P
2021-05-20 23:00:00,15.0,6.09,3.458,69.32,73.1908,0.0,0.542,-64.11,-99999,1.22,-99999,340.14,-99999,P
2021-05-20 23:30:00,15.0,5.36,3.627,71.47,73.1933,0.0,0.581,-62.161,-99999,0.67,-99999,341.1,-99999,P
2021-05-21 00:00:00,15.0,4.95,3.966,71.7,73.1924,0.0,0.898,-60.03,-99999,0.86,-99999,343.34,-99999,P
2021-05-21 00:30:00,15.0,5.0,4.516,69.9,73.1992,0.0,0.854,-57.818,-99999,1.19,-99999,345.0,-99999,P
2021-05-21 01:00:00,15.0,5.34,4.907,70.28,73.1891,0.0,0.923,-55.287,-99999,0.85,-99999,346.37,-99999,P
2021-05-21 01:30:00,15.0,5.85,5.132,68.33,73.1871,0.0,0.84,-52.868,-99999,1.49,-99999,346.13,-99999,P
2021-05-21 02:00:00,15.0,6.23,5.143,68.09,73.1887,0.0,0.775,-50.73,-99999,0.91,-99999,345.02,-99999,P
2021-05-21 02:30:00,15.0,5.93,6.857,53.49,73.2187,0.0,1.486,-48.975,-99999,1.0,-99999,350.71,-99999,P
2021-05-21 03:00:00,15.0,6.45,9.07,43.85,73.2354,0.0,1.499,-46.626,-99999,0.95,-99999,353.84,-99999,P
2021-05-21 03:30:00,15.0,8.12,8.55,44.73,73.2707,0.0,2.033,-44.774,-99999,1.1,-99999,353.93,-99999,P
2021-05-21 04:00:00,15.0,8.94,8.52,46.37,73.2834,0.0,2.358,-43.42,-99999,0.93,-99999,353.77,-99999,P
2021-05-21 04:30:00,15.0,9.66,7.688,52.82,73.3193,0.0,1.775,-41.835,-99999,1.08,-99999,352.8,-99999,P
2021-05-21 05:00:00,15.0,9.7,7.153,57.38,73.3346,0.0,1.524,-40.216,-99999,1.52,-99999,351.07,-99999,P
2021-05-21 05:30:00,15.0,9.24,6.923,59.83,73.362,0.0,1.715,-38.817,-99999,0.9,-99999,351.11,-99999,P
2021-05-21 06:00:00,15.0,8.85,6.972,59.5,73.3862,0.0,1.213,-36.69,-99999,0.72,-99999,353.54,-99999,P
2021-05-21 06:30:00,15.0,9.03,6.855,61.19,73.4091,0.0,1.098,-33.248,-99999,1.06,-99999,353.95,-99999,P
2021-05-21 07:00:00,15.0,8.97,6.729,63.51,73.4144,0.0,0.872,-30.489,-99999,0.75,-99999,355.38,-99999,P
2021-05-21 07:30:00,15.0,8.7,7.527,58.72,73.4342,0.0,1.818,-26.812,-99999,1.14,-99999,360.1,-99999,P
2021-05-21 08:00:00,15.0,8.85,8.63,54.11,73.404,0.0,2.159,-18.405,-99999,1.39,-99999,369.06,-99999,P
2021-05-21 08:30:00,15.0,10.79,9.18,52.3,73.382,0.0,1.587,-6.351,-99999,0.79,-99999,370.52,-99999,P
2021-05-21 09:00:00,15.0,12.08,9.38,52.51,73.37,0.0,1.775,0.843,-99999,0.85,-99999,371.0,-99999,P
2021-05-21 09:30:00,15.0,13.33,9.15,56.08,73.3791,0.0,1.517,5.429,-99999,0.82,-99999,367.74,-99999,P
2021-05-21 10:00:00,15.0,13.17,8.55,61.42,73.3674,0.1,1.053,5.851,-99999,1.74,-99999,367.94,-99999,P
2021-05-21 10:30:00,15.0,11.84,9.97,55.12,73.392,0.0,2.1,10.323,-99999,1.12,-99999,377.61,-99999,P
2021-05-21 11:00:00,15.0,13.47,9.57,58.8,73.4368,0.0,2.599,19.013,-99999,1.17,-99999,373.98,-99999,P
2021-05-21 11:30:00,15.0,13.86,9.71,56.81,73.4539,0.0,2.929,23.126,-99999,0.42,-99999,372.02,-99999,P
2021-05-21 12:00:00,15.0,13.62,9.84,54.19,73.4703,0.0,3.686,20.665,-99999,1.48,-99999,372.91,-99999,P
2021-05-21 12:30:00,15.0,13.64,10.06,53.21,73.488,0.0,3.423,20.145,-99999,0.63,-99999,374.25,-99999,P
2021-05-21 13:00:00,15.0,14.64,10.57,50.27,73.4779,0.0,3.803,21.429,-99999,1.77,-99999,377.53,-99999,P
2021-05-21 13:30:00,15.0,14.39,11.16,49.3,73.4202,0.0,3.604,25.892,-99999,0.73,-99999,382.76,-99999,P
2021-05-21 14:00:00,15.0,15.5,11.16,49.66,73.4053,0.0,3.277,31.523,-99999,1.24,-99999,379.59,-99999,P
2021-05-21 14:30:00,15.0,15.6,11.08,51.36,73.3741,0.0,2.407,29.14,-99999,1.57,-99999,378.24,-99999,P
2021-05-21 15:00:00,15.0,15.34,11.05,51.46,73.3609,0.0,2.038,23.687,-99999,1.15,-99999,377.55,-99999,P
2021-05-21 15:30:00,15.0,14.97,11.21,51.01,73.3376,0.0,1.826,20.115,-99999,1.38,-99999,376.75,-99999,P
2021-05-21 16:00:00,15.0,14.79,11.52,48.74,73.3309,0.0,2.651,16.398,-99999,1.33,-99999,376.48,-99999,P
2021-05-21 16:30:00,15.0,14.57,12.05,45.82,73.3431,0.0,3.515,13.154,-99999,0.42,-99999,377.53,-99999,P
2021-05-21 17:00:00,15.0,14.87,11.66,46.31,73.3963,0.0,3.204,10.074,-99999,0.75,-99999,375.45,-99999,P
2021-05-21 17:30:00,15.0,14.5,11.64,47.49,73.4122,0.0,2.826,9.42,-99999,1.74,-99999,377.27,-99999,P
2021-05-21 18:00:00,15.0,15.35,10.82,50.85,73.4441,0.0,1.987,8.915,-99999,0.92,-99999,370.82,-99999,P
2021-05-21 18:30:00,15.0,15.0,9.56,59.72,73.4821,0.2,2.552,2.013,-99999,1.73,-99999,363.65,-99999,P
2021-05-21 19:00:00,15.0,13.62,6.613,80.56,73.5487,1.1,2.599,-4.824,-99999,0.55,-99999,355.16,-99999,P
2021-05-21 19:30:00,15.0,10.7,5.57,90.13,73.6078,0.6,1.078,-10.476,-99999,0.47,-99999,353.73,-99999,P
2021-05-21 20:00:00,15.0,9.14,5.102,93.51,73.6597,0.1,0.723,-12.559,-99999,0.89,-99999,351.56,-99999,P
2021-05-21 20:30:00,15.0,8.1,4.634,97.27,73.6757,0.0,0.515,-14.105,-99999,1.2,-99999,351.29,-99999,P
2021-05-21 21:00:00,15.0,7.63,4.312,98.25,73.6944,0.0,0.487,-14.662,-99999,0.64,-99999,348.35,-99999,P
2021-05-21 21:30:00,15.0,7.4,3.201,97.72,73.7139,0.0,0.47,-17.77,-99999,0.74,-99999,340.6,-99999,P
2021-05-21 22:00:00,15.0,6.15,2.612,98.92,73.7515,0.0,0.448,-22.886,-99999,1.19,-99999,342.66,-99999,P
2021-05-21 22:30:00,15.0,5.29,2.806,99.8,73.7626,0.0,0.469,-23.246,-99999,1.35,-99999,343.1,-99999,P
2021-05-21 23:00:00,15.0,4.96,2.773,99.97,73.7684,0.0,0.466,-23.072,-99999,1.13,-99999,342.76,-99999,P
2021-05-21 23:30:00,15.0,4.84,2.672,100.0,73.7706,0.0,0.494,-23.177,-99999,0.96,-99999,342.03,-99999,P
2021-05-22 00:00:00,15.0,4.84,2.585,100.0,73.7601,0.0,0.531,-23.725,-99999,0.86,-99999,340.34,-99999,P
2021-05-22 00:30:00,15.0,4.85,2.154,99.96,73.7716,0.0,0.475,-25.365,-99999,1.01,-99999,336.17,-99999,P
2021-05-22 01:00:00,15.0,4.71,1.016,99.73,73.7411,0.0,0.47,-29.445,-99999,1.22,-99999,331.4,-99999,P
2021-05-22 01:30:00,15.0,3.81,0.203,99.91,73.7517,0.0,0.486,-33.839,-99999,1.12,-99999,330.05,-99999,P
2021-05-22 02:00:00,15.0,2.91,-0.037,100.0,73.7462,0.0,0.607,-36.376,-99999,0.34,-99999,329.58,-99999,P
2021-05-22 02:30:00,15.0,2.0,0.56,100.0,73.7493,0.0,0.78,-37.091,-99999,0.54,-99999,332.81,-99999,P
2021-05-22 03:00:00,15.0,2.29,0.724,100.0,73.7588,0.0,0.545,-35.271,-99999,-0.16,-99999,330.92,-99999,P
2021-05-22 03:30:00,15.0,2.5,0.025,100.0,73.7729,0.0,0.499,-36.381,-99999,0.1,-99999,328.36,-99999,P
2021-05-22 04:00:00,15.0,2.14,-0.111,100.0,73.7812,0.0,0.498,-37.91,-99999,0.88,-99999,328.4,-99999,P
2021-05-22 04:30:00,15.0,2.04,-0.434,100.0,73.7968,0.0,0.548,-38.687,-99999,0.37,-99999,327.25,-99999,P
2021-05-22 05:00:00,15.0,1.31,0.458,100.0,73.8146,0.0,0.945,-38.702,-99999,0.6,-99999,331.48,-99999,P
2021-05-22 05:30:00,15.0,1.58,0.895,100.0,73.8266,0.0,0.718,-34.599,-99999,0.6,-99999,332.82,-99999,P
2021-05-22 06:00:00,15.0,2.03,1.157,100.0,73.8424,0.0,0.691,-31.04,-99999,1.24,-99999,333.74,-99999,P
2021-05-22 06:30:00,15.0,1.46,2.131,100.0,73.8406,0.0,0.715,-28.504,-99999,0.51,-99999,343.77,-99999,P
2021-05-22 07:00:00,15.0,3.58,3.291,97.48,73.8382,0.0,0.697,-22.897,-99999,0.66,-99999,352.64,-99999,P
2021-05-22 07:30:00,15.0,5.94,6.43,80.82,73.8264,0.0,1.389,-5.063,-99999,1.06,-99999,371.15,-99999,P
2021-05-22 08:00:00,15.0,10.33,8.89,66.89,73.8056,0.0,2.419,23.568,-99999,0.98,-99999,375.36,-99999,P
2021-05-22 08:30:00,15.0,13.17,9.61,59.58,73.7965,0.0,2.544,35.661,-99999,0.79,-99999,371.66,-99999,P
