DateTime.MST,SR-SC-1.1_WaterTemp.deg.C,SR-SC-1.1_DTW.m,SR-SC-1.1_WaterLevelElev.masl,SR-SC-2.1_WaterTemp.deg.C,SR-SC-2.1_DTW.m,SR-SC-2.1_WaterLevelElev.masl,SR-SC-2.2_WaterTemp.deg.C,SR-SC-2.2_DTW.m,SR-SC-2.2_WaterLevelElev.masl,SR-BD-WT_WaterTemp.deg.C,SR-BD-WT_DTW.m,SR-BD-WT_WaterLevelElev.masl,SR-OBJ-Fenceline-WT_WaterTemp.deg.C,SR-OBJ-Fenceline-WT_DTW.m,SR-OBJ-Fenceline-WT_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2022-01-01 00:00:00,2.303,0.27,2724.41,1.872,0.411,2724.744,2.303,0.359,2724.866,3.155,-0.09,2725.29,0.343,0.881,2725.524,P,CS100
2022-01-01 01:00:00,2.303,0.272,2724.408,1.872,0.411,2724.744,2.303,0.358,2724.867,3.155,-0.087,2725.287,0.343,0.886,2725.519,P,CS100
2022-01-01 02:00:00,2.303,0.271,2724.409,1.872,0.412,2724.743,2.303,0.36,2724.865,3.155,-0.084,2725.284,0.343,0.891,2725.514,P,CS100
2022-01-01 03:00:00,2.195,0.273,2724.407,1.872,0.413,2724.742,2.303,0.36,2724.865,3.155,-0.078,2725.278,0.343,0.892,2725.513,P,CS100
2022-01-01 04:00:00,2.195,0.276,2724.404,1.872,0.414,2724.741,2.303,0.363,2724.862,3.155,-0.073,2725.273,0.343,-99999,-99999,P,CS100
2022-01-01 05:00:00,2.195,0.275,2724.405,1.872,0.415,2724.74,2.303,0.363,2724.862,3.155,-0.068,2725.268,0.343,-99999,-99999,P,CS100
2022-01-01 06:00:00,2.195,0.276,2724.404,1.872,0.413,2724.742,2.303,0.362,2724.863,3.155,-0.066,2725.266,0.343,-99999,-99999,P,CS100
2022-01-01 07:00:00,2.195,0.278,2724.402,1.872,0.414,2724.741,2.303,0.363,2724.862,3.155,-0.079,2725.279,0.343,-99999,-99999,P,CS100
2022-01-01 08:00:00,2.195,0.277,2724.403,1.764,0.412,2724.743,2.303,0.362,2724.863,3.155,-0.107,2725.307,0.343,-99999,-99999,P,CS100
2022-01-01 09:00:00,2.195,0.275,2724.405,1.764,0.41,2724.745,2.303,0.36,2724.865,3.155,-0.135,2725.335,0.343,-99999,-99999,P,CS100
2022-01-01 10:00:00,2.195,0.276,2724.404,1.764,0.41,2724.745,2.303,0.361,2724.864,3.155,-0.159,2725.359,0.343,-99999,-99999,P,CS100
2022-01-01 11:00:00,2.195,0.278,2724.402,1.764,0.41,2724.745,2.303,0.36,2724.865,3.155,-0.181,2725.381,0.343,-99999,-99999,P,CS100
2022-01-01 12:00:00,2.195,0.279,2724.401,1.764,0.411,2724.744,2.303,0.36,2724.865,3.155,-0.203,2725.403,0.343,0.892,2725.513,P,CS100
2022-01-01 13:00:00,2.195,0.279,2724.401,1.764,0.411,2724.744,2.303,0.36,2724.865,3.155,-0.236,2725.436,0.343,0.886,2725.519,P,CS100
2022-01-01 14:00:00,2.195,0.278,2724.402,1.764,0.408,2724.747,2.303,0.359,2724.866,3.155,-0.273,2725.473,0.343,0.879,2725.526,P,CS100
2022-01-01 15:00:00,2.195,0.275,2724.405,1.764,0.406,2724.749,2.303,0.358,2724.867,3.049,-0.296,2725.496,0.343,0.87,2725.535,P,CS100
2022-01-01 16:00:00,2.195,0.276,2724.404,1.764,0.408,2724.747,2.303,0.359,2724.866,3.049,-0.3,2725.5,0.343,0.864,2725.541,P,CS100
2022-01-01 17:00:00,2.195,0.274,2724.406,1.764,0.406,2724.749,2.303,0.356,2724.869,3.049,-0.299,2725.499,0.343,0.857,2725.548,P,CS100
2022-01-01 18:00:00,2.195,0.276,2724.404,1.764,0.407,2724.748,2.303,0.357,2724.868,3.049,-0.299,2725.499,0.343,0.848,2725.557,P,CS100
2022-01-01 19:00:00,2.195,0.275,2724.405,1.764,0.405,2724.75,2.303,0.356,2724.869,3.049,-0.3,2725.5,0.343,0.842,2725.563,P,CS100
2022-01-01 20:00:00,2.195,0.274,2724.406,1.764,0.406,2724.749,2.303,0.357,2724.868,3.049,-0.3,2725.5,0.343,0.838,2725.567,P,CS100
2022-01-01 21:00:00,2.195,0.271,2724.409,1.764,0.403,2724.752,2.303,0.354,2724.871,3.049,-0.303,2725.503,0.343,0.832,2725.573,P,CS100
2022-01-01 22:00:00,2.195,0.27,2724.41,1.764,0.404,2724.751,2.303,0.353,2724.872,3.049,-0.305,2725.505,0.343,0.828,2725.577,P,CS100
2022-01-01 23:00:00,2.195,0.267,2724.413,1.764,0.399,2724.756,2.303,0.35,2724.875,3.049,-0.307,2725.507,0.343,0.821,2725.584,P,CS100
2022-01-02 00:00:00,2.195,0.266,2724.414,1.764,0.4,2724.755,2.303,0.348,2724.877,3.049,-0.307,2725.507,0.343,0.819,2725.586,P,CS100
2022-01-02 01:00:00,2.195,0.264,2724.416,1.764,0.397,2724.758,2.303,0.348,2724.877,3.049,-0.306,2725.506,0.343,0.814,2725.591,P,CS100
2022-01-02 02:00:00,2.195,0.261,2724.419,1.764,0.397,2724.758,2.303,0.345,2724.88,3.049,-0.307,2725.507,0.343,0.813,2725.592,P,CS100
2022-01-02 03:00:00,2.195,0.259,2724.421,1.764,0.394,2724.761,2.303,0.344,2724.881,3.049,-0.309,2725.509,0.343,0.81,2725.595,P,CS100
2022-01-02 04:00:00,2.195,0.258,2724.422,1.764,0.392,2724.763,2.303,0.343,2724.882,3.049,-0.309,2725.509,0.343,0.806,2725.599,P,CS100
2022-01-02 05:00:00,2.195,0.255,2724.425,1.764,0.391,2724.764,2.303,0.34,2724.885,3.049,-0.311,2725.511,0.343,0.806,2725.599,P,CS100
2022-01-02 06:00:00,2.195,0.254,2724.426,1.764,0.389,2724.766,2.303,0.339,2724.886,3.049,-0.314,2725.514,0.343,0.801,2725.604,P,CS100
2022-01-02 07:00:00,2.195,0.253,2724.427,1.764,0.387,2724.768,2.303,0.337,2724.888,3.049,-0.317,2725.517,0.343,0.8,2725.605,P,CS100
2022-01-02 08:00:00,2.195,0.253,2724.427,1.764,0.388,2724.767,2.303,0.336,2724.889,3.049,-0.319,2725.519,0.343,0.799,2725.606,P,CS100
2022-01-02 09:00:00,2.195,0.252,2724.428,1.764,0.388,2724.767,2.195,0.337,2724.888,3.049,-0.322,2725.522,0.343,0.799,2725.606,P,CS100
2022-01-02 10:00:00,2.195,0.25,2724.43,1.764,0.384,2724.771,2.303,0.334,2724.891,3.049,-0.325,2725.525,0.343,0.795,2725.61,P,CS100
2022-01-02 11:00:00,2.195,0.252,2724.428,1.764,0.386,2724.769,2.303,0.334,2724.891,3.049,-0.325,2725.525,0.343,0.794,2725.611,P,CS100
2022-01-02 12:00:00,2.195,0.252,2724.428,1.764,0.387,2724.768,2.195,0.338,2724.887,3.049,-0.326,2725.526,0.343,0.794,2725.611,P,CS100
2022-01-02 13:00:00,2.195,0.252,2724.428,1.764,0.387,2724.768,2.195,0.337,2724.888,3.049,-0.329,2725.529,0.343,0.792,2725.613,P,CS100
2022-01-02 14:00:00,2.195,0.253,2724.427,1.764,0.384,2724.771,2.195,0.336,2724.889,3.049,-0.334,2725.534,0.343,0.789,2725.616,P,CS100
2022-01-02 15:00:00,2.195,0.251,2724.429,1.764,0.385,2724.77,2.303,0.335,2724.89,3.049,-0.337,2725.537,0.343,0.787,2725.618,P,CS100
2022-01-02 16:00:00,2.195,0.252,2724.428,1.764,0.384,2724.771,2.195,0.335,2724.89,3.049,-0.34,2725.54,0.343,0.783,2725.622,P,CS100
2022-01-02 17:00:00,2.195,0.254,2724.426,1.764,0.385,2724.77,2.195,0.337,2724.888,3.049,-0.342,2725.542,0.343,0.783,2725.622,P,CS100
2022-01-02 18:00:00,2.195,0.254,2724.426,1.764,0.384,2724.771,2.195,0.337,2724.888,3.049,-0.344,2725.544,0.343,0.778,2725.627,P,CS100
2022-01-02 19:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.337,2724.888,3.049,-0.348,2725.548,0.343,0.775,2725.63,P,CS100
2022-01-02 20:00:00,2.195,0.253,2724.427,1.764,0.382,2724.773,2.195,0.336,2724.889,3.049,-0.347,2725.547,0.343,0.77,2725.635,P,CS100
2022-01-02 21:00:00,2.195,0.254,2724.426,1.764,0.384,2724.771,2.195,0.336,2724.889,3.049,-0.349,2725.549,0.343,0.765,2725.64,P,CS100
2022-01-02 22:00:00,2.195,0.253,2724.427,1.764,0.384,2724.771,2.195,0.336,2724.889,3.049,-0.349,2725.549,0.343,0.758,2725.647,P,CS100
2022-01-02 23:00:00,2.195,0.254,2724.426,1.764,0.385,2724.77,2.195,0.337,2724.888,3.049,-0.35,2725.55,0.343,0.752,2725.653,P,CS100
2022-01-03 00:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.335,2724.89,3.049,-0.35,2725.55,0.343,0.748,2725.657,P,CS100
2022-01-03 01:00:00,2.195,0.254,2724.426,1.764,0.384,2724.771,2.195,0.336,2724.889,3.049,-0.349,2725.549,0.343,0.742,2725.663,P,CS100
2022-01-03 02:00:00,2.195,0.254,2724.426,1.764,0.384,2724.771,2.195,0.336,2724.889,3.049,-0.347,2725.547,0.343,0.739,2725.666,P,CS100
2022-01-03 03:00:00,2.195,0.254,2724.426,1.764,0.382,2724.773,2.195,0.336,2724.889,3.049,-0.345,2725.545,0.343,0.736,2725.669,P,CS100
2022-01-03 04:00:00,2.195,0.253,2724.427,1.764,0.382,2724.773,2.195,0.335,2724.89,3.049,-0.345,2725.545,0.343,0.735,2725.67,P,CS100
2022-01-03 05:00:00,2.195,0.252,2724.428,1.764,0.382,2724.773,2.195,0.334,2724.891,3.049,-0.341,2725.541,0.343,0.735,2725.67,P,CS100
2022-01-03 06:00:00,2.195,0.253,2724.427,1.764,0.382,2724.773,2.195,0.336,2724.889,3.049,-0.34,2725.54,0.343,0.74,2725.665,P,CS100
2022-01-03 07:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.334,2724.891,3.049,-0.339,2725.539,0.343,0.741,2725.664,P,CS100
2022-01-03 08:00:00,2.195,0.254,2724.426,1.764,0.383,2724.772,2.195,0.336,2724.889,3.049,-0.338,2725.538,0.343,0.745,2725.66,P,CS100
2022-01-03 09:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.334,2724.891,3.049,-0.338,2725.538,0.343,0.749,2725.656,P,CS100
2022-01-03 10:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.334,2724.891,3.049,-0.34,2725.54,0.343,0.75,2725.655,P,CS100
2022-01-03 11:00:00,2.195,0.253,2724.427,1.764,0.383,2724.772,2.195,0.335,2724.89,3.049,-0.341,2725.541,0.343,0.752,2725.653,P,CS100
2022-01-03 12:00:00,2.195,0.256,2724.424,1.764,0.385,2724.77,2.195,0.338,2724.887,3.049,-0.343,2725.543,0.343,0.753,2725.652,P,CS100
2022-01-03 13:00:00,2.195,0.256,2724.424,1.764,0.385,2724.77,2.195,0.337,2724.888,3.049,-0.346,2725.546,0.343,0.748,2725.657,P,CS100
2022-01-03 14:00:00,2.195,0.254,2724.426,1.764,0.383,2724.772,2.195,0.336,2724.889,3.049,-0.352,2725.552,0.343,0.741,2725.664,P,CS100
2022-01-03 15:00:00,2.195,0.254,2724.426,1.764,0.384,2724.771,2.195,0.337,2724.888,3.049,-0.357,2725.557,0.343,0.737,2725.668,P,CS100
2022-01-03 16:00:00,2.195,0.254,2724.426,1.764,0.383,2724.772,2.195,0.335,2724.89,3.049,-0.365,2725.565,0.343,0.731,2725.674,P,CS100
2022-01-03 17:00:00,2.195,0.253,2724.427,1.764,0.381,2724.774,2.195,0.332,2724.893,3.049,-0.379,2725.579,0.343,0.724,2725.681,P,CS100
2022-01-03 18:00:00,2.195,0.252,2724.428,1.764,0.379,2724.776,2.195,0.331,2724.894,3.049,-0.397,2725.597,0.343,0.712,2725.693,P,CS100
2022-01-03 19:00:00,2.195,0.252,2724.428,1.764,0.378,2724.777,2.195,0.33,2724.895,3.049,-0.412,2725.612,0.343,0.692,2725.713,P,CS100
2022-01-03 20:00:00,2.195,0.25,2724.43,1.764,0.376,2724.779,2.195,0.327,2724.898,3.049,-0.422,2725.622,0.343,0.659,2725.746,P,CS100
2022-01-03 21:00:00,2.195,0.245,2724.435,1.764,0.371,2724.784,2.195,0.325,2724.9,3.049,-0.431,2725.631,0.343,0.637,2725.768,P,CS100
2022-01-03 22:00:00,2.195,0.246,2724.434,1.764,0.37,2724.785,2.195,0.322,2724.903,3.049,-0.44,2725.64,0.343,0.624,2725.781,P,CS100
2022-01-03 23:00:00,2.195,0.243,2724.437,1.764,0.365,2724.79,2.195,0.318,2724.907,3.049,-0.446,2725.646,0.343,0.614,2725.791,P,CS100
2022-01-04 00:00:00,2.195,0.24,2724.44,1.764,0.361,2724.794,2.195,0.314,2724.911,3.049,-0.449,2725.649,0.343,0.61,2725.795,P,CS100
2022-01-04 01:00:00,2.195,0.237,2724.443,1.764,0.357,2724.798,2.195,0.311,2724.914,3.049,-0.45,2725.65,0.343,0.606,2725.799,P,CS100
2022-01-04 02:00:00,2.195,0.236,2724.444,1.764,0.354,2724.801,2.195,0.309,2724.916,3.049,-0.448,2725.648,0.343,0.608,2725.797,P,CS100
2022-01-04 03:00:00,2.195,0.233,2724.447,1.764,0.351,2724.804,2.195,0.306,2724.919,3.049,-0.452,2725.652,0.343,0.606,2725.799,P,CS100
2022-01-04 04:00:00,2.195,0.229,2724.451,1.764,0.35,2724.805,2.195,0.302,2724.923,3.049,-0.447,2725.647,0.343,0.61,2725.795,P,CS100
2022-01-04 05:00:00,2.195,0.228,2724.452,1.764,0.346,2724.809,2.195,0.299,2724.926,3.049,-0.445,2725.645,0.343,0.612,2725.793,P,CS100
2022-01-04 06:00:00,2.195,0.227,2724.453,1.764,0.344,2724.811,2.195,0.298,2724.927,3.049,-0.443,2725.643,0.343,0.613,2725.792,P,CS100
2022-01-04 07:00:00,2.195,0.224,2724.456,1.764,0.345,2724.81,2.195,0.298,2724.927,3.049,-0.438,2725.638,0.343,0.622,2725.783,P,CS100
2022-01-04 08:00:00,2.195,0.221,2724.459,1.764,0.341,2724.814,2.195,0.295,2724.93,3.049,-0.437,2725.637,0.343,0.622,2725.783,P,CS100
2022-01-04 09:00:00,2.195,0.22,2724.46,1.764,0.342,2724.813,2.195,0.293,2724.932,3.049,-0.434,2725.634,0.343,0.624,2725.781,P,CS100
2022-01-04 10:00:00,2.088,0.222,2724.458,1.764,0.342,2724.813,2.195,0.294,2724.931,3.049,-0.432,2725.632,0.343,0.627,2725.778,P,CS100
2022-01-04 11:00:00,2.088,0.221,2724.459,1.764,0.341,2724.814,2.195,0.295,2724.93,3.049,-0.432,2725.632,0.343,0.627,2725.778,P,CS100
2022-01-04 12:00:00,2.195,0.222,2724.458,1.764,0.343,2724.812,2.195,0.296,2724.929,3.049,-0.43,2725.63,0.343,0.63,2725.775,P,CS100
2022-01-04 13:00:00,2.088,0.223,2724.457,1.764,0.344,2724.811,2.195,0.297,2724.928,3.049,-0.425,2725.625,0.343,0.634,2725.771,P,CS100
2022-01-04 14:00:00,2.088,0.223,2724.457,1.764,0.344,2724.811,2.195,0.295,2724.93,3.049,-0.428,2725.628,0.343,0.633,2725.772,P,CS100
2022-01-04 15:00:00,2.088,0.22,2724.46,1.764,0.342,2724.813,2.195,0.294,2724.931,3.049,-0.427,2725.627,0.343,0.633,2725.772,P,CS100
2022-01-04 16:00:00,2.088,0.218,2724.462,1.764,0.341,2724.814,2.195,0.294,2724.931,3.049,-0.428,2725.628,0.343,0.632,2725.773,P,CS100
2022-01-04 17:00:00,2.088,0.219,2724.461,1.764,0.342,2724.813,2.195,0.293,2724.932,3.049,-0.429,2725.629,0.343,0.632,2725.773,P,CS100
2022-01-04 18:00:00,2.088,0.221,2724.459,1.764,0.342,2724.813,2.195,0.295,2724.93,3.049,-0.428,2725.628,0.232,0.634,2725.771,P,CS100
2022-01-04 19:00:00,2.088,0.22,2724.46,1.764,0.343,2724.812,2.195,0.296,2724.929,3.049,-0.426,2725.626,0.343,0.634,2725.771,P,CS100
2022-01-04 20:00:00,2.088,0.22,2724.46,1.764,0.345,2724.81,2.195,0.296,2724.929,3.049,-0.424,2725.624,0.343,0.635,2725.77,P,CS100
2022-01-04 21:00:00,2.088,0.222,2724.458,1.764,0.345,2724.81,2.195,0.296,2724.929,3.049,-0.425,2725.625,0.343,0.635,2725.77,P,CS100
2022-01-04 22:00:00,2.088,0.221,2724.459,1.764,0.345,2724.81,2.195,0.297,2724.928,3.049,-0.422,2725.622,0.343,0.635,2725.77,P,CS100
2022-01-04 23:00:00,2.088,0.221,2724.459,1.764,0.347,2724.808,2.195,0.296,2724.929,3.049,-0.423,2725.623,0.232,0.636,2725.769,P,CS100
2022-01-05 00:00:00,2.088,0.221,2724.459,1.764,0.348,2724.807,2.195,0.3,2724.925,3.049,-0.42,2725.62,0.343,0.639,2725.766,P,CS100
2022-01-05 01:00:00,2.088,0.222,2724.458,1.764,0.348,2724.807,2.195,0.299,2724.926,3.049,-0.422,2725.622,0.232,0.64,2725.765,P,CS100
2022-01-05 02:00:00,2.088,0.223,2724.457,1.764,0.349,2724.806,2.195,0.301,2724.924,3.049,-0.42,2725.62,0.343,0.638,2725.767,P,CS100
2022-01-05 03:00:00,2.088,0.221,2724.459,1.764,0.347,2724.808,2.195,0.3,2724.925,3.049,-0.421,2725.621,0.232,0.64,2725.765,P,CS100
2022-01-05 04:00:00,2.088,0.224,2724.456,1.764,0.351,2724.804,2.195,0.302,2724.923,3.049,-0.419,2725.619,0.232,0.639,2725.766,P,CS100
2022-01-05 05:00:00,2.088,0.223,2724.457,1.764,0.349,2724.806,2.195,0.302,2724.923,3.049,-0.421,2725.621,0.232,0.639,2725.766,P,CS100
2022-01-05 06:00:00,2.088,0.223,2724.457,1.764,0.35,2724.805,2.195,0.302,2724.923,3.049,-0.422,2725.622,0.232,0.639,2725.766,P,CS100
2022-01-05 07:00:00,2.088,0.226,2724.454,1.764,0.35,2724.805,2.195,0.303,2724.922,3.049,-0.42,2725.62,0.232,0.638,2725.767,P,CS100
2022-01-05 08:00:00,2.088,0.227,2724.453,1.764,0.352,2724.803,2.195,0.304,2724.921,3.049,-0.418,2725.618,0.232,0.643,2725.762,P,CS100
2022-01-05 09:00:00,2.088,0.226,2724.454,1.764,0.352,2724.803,2.195,0.305,2724.92,3.049,-0.415,2725.615,0.232,0.644,2725.761,P,CS100
2022-01-05 10:00:00,2.088,0.227,2724.453,1.764,0.354,2724.801,2.195,0.307,2724.918,3.049,-0.412,2725.612,0.232,0.647,2725.758,P,CS100
2022-01-05 11:00:00,2.088,0.229,2724.451,1.764,0.354,2724.801,2.195,0.307,2724.918,3.049,-0.416,2725.616,0.232,0.646,2725.759,P,CS100
2022-01-05 12:00:00,2.088,0.232,2724.448,1.764,0.36,2724.795,2.195,0.312,2724.913,3.049,-0.413,2725.613,0.232,0.648,2725.757,P,CS100
2022-01-05 13:00:00,2.088,0.234,2724.446,1.656,0.361,2724.794,2.195,0.311,2724.914,3.049,-0.416,2725.616,0.232,0.646,2725.759,P,CS100
2022-01-05 14:00:00,2.088,0.231,2724.449,1.656,0.358,2724.797,2.195,0.31,2724.915,3.049,-0.415,2725.615,0.232,0.644,2725.761,P,CS100
2022-01-05 15:00:00,2.088,0.23,2724.45,1.656,0.358,2724.797,2.195,0.308,2724.917,3.049,-0.421,2725.621,0.232,0.64,2725.765,P,CS100
2022-01-05 16:00:00,2.088,0.231,2724.449,1.656,0.357,2724.798,2.195,0.309,2724.916,3.049,-0.422,2725.622,0.232,0.637,2725.768,P,CS100
2022-01-05 17:00:00,2.088,0.231,2724.449,1.656,0.358,2724.797,2.195,0.309,2724.916,3.049,-0.424,2725.624,0.232,0.635,2725.77,P,CS100
2022-01-05 18:00:00,2.088,0.232,2724.448,1.656,0.359,2724.796,2.195,0.312,2724.913,3.049,-0.424,2725.624,0.232,0.636,2725.769,P,CS100
2022-01-05 19:00:00,2.088,0.235,2724.445,1.656,0.361,2724.794,2.195,0.312,2724.913,3.049,-0.423,2725.623,0.232,0.635,2725.77,P,CS100
2022-01-05 20:00:00,2.088,0.233,2724.447,1.656,0.36,2724.795,2.195,0.31,2724.915,3.049,-0.422,2725.622,0.232,0.635,2725.77,P,CS100
2022-01-05 21:00:00,2.088,0.234,2724.446,1.656,0.359,2724.796,2.195,0.312,2724.913,3.049,-0.421,2725.621,0.232,0.637,2725.768,P,CS100
2022-01-05 22:00:00,2.088,0.234,2724.446,1.656,0.36,2724.795,2.195,0.311,2724.914,3.049,-0.416,2725.616,0.232,0.642,2725.763,P,CS100
2022-01-05 23:00:00,2.088,0.234,2724.446,1.656,0.36,2724.795,2.195,0.311,2724.914,3.049,-0.417,2725.617,0.232,0.64,2725.765,P,CS100
2022-01-06 00:00:00,2.088,0.235,2724.445,1.656,0.36,2724.795,2.195,0.309,2724.916,3.049,-0.418,2725.618,0.232,0.64,2725.765,P,CS100
2022-01-06 01:00:00,2.088,0.237,2724.443,1.656,0.361,2724.794,2.195,0.314,2724.911,3.049,-0.418,2725.618,0.232,0.639,2725.766,P,CS100
2022-01-06 02:00:00,2.088,0.234,2724.446,1.656,0.359,2724.796,2.195,0.311,2724.914,3.049,-0.421,2725.621,0.232,0.637,2725.768,P,CS100
2022-01-06 03:00:00,2.088,0.234,2724.446,1.656,0.361,2724.794,2.195,0.312,2724.913,3.049,-0.421,2725.621,0.232,0.636,2725.769,P,CS100
2022-01-06 04:00:00,2.088,0.236,2724.444,1.656,0.36,2724.795,2.195,0.312,2724.913,3.049,-0.421,2725.621,0.232,0.637,2725.768,P,CS100
2022-01-06 05:00:00,2.088,0.233,2724.447,1.656,0.358,2724.797,2.195,0.309,2724.916,2.943,-0.423,2725.623,0.232,0.636,2725.769,P,CS100
2022-01-06 06:00:00,2.088,0.231,2724.449,1.656,0.358,2724.797,2.195,0.308,2724.917,2.943,-0.421,2725.621,0.232,0.637,2725.768,P,CS100
2022-01-06 07:00:00,2.088,0.232,2724.448,1.656,0.359,2724.796,2.195,0.308,2724.917,2.943,-0.42,2725.62,0.232,0.638,2725.767,P,CS100
2022-01-06 08:00:00,2.088,0.231,2724.449,1.656,0.359,2724.796,2.195,0.308,2724.917,2.943,-0.419,2725.619,0.232,0.637,2725.768,P,CS100
2022-01-06 09:00:00,2.088,0.23,2724.45,1.656,0.358,2724.797,2.195,0.307,2724.918,2.943,-0.42,2725.62,0.232,0.635,2725.77,P,CS100
2022-01-06 10:00:00,2.088,0.232,2724.448,1.656,0.358,2724.797,2.195,0.308,2724.917,2.943,-0.42,2725.62,0.232,0.635,2725.77,P,CS100
2022-01-06 11:00:00,2.088,0.231,2724.449,1.656,0.359,2724.796,2.195,0.309,2724.916,2.943,-0.416,2725.616,0.232,0.637,2725.768,P,CS100
2022-01-06 12:00:00,2.088,0.234,2724.446,1.656,0.361,2724.794,2.195,0.31,2724.915,2.943,-0.419,2725.619,0.232,0.637,2725.768,P,CS100
2022-01-06 13:00:00,2.088,0.232,2724.448,1.656,0.361,2724.794,2.195,0.31,2724.915,2.943,-0.419,2725.619,0.232,0.637,2725.768,P,CS100
2022-01-06 14:00:00,2.088,0.232,2724.448,1.656,0.361,2724.794,2.195,0.31,2724.915,2.943,-0.42,2725.62,0.232,0.635,2725.77,P,CS100
2022-01-06 15:00:00,2.088,0.233,2724.447,1.656,0.362,2724.793,2.195,0.309,2724.916,2.943,-0.42,2725.62,0.232,0.635,2725.77,P,CS100
2022-01-06 16:00:00,2.088,0.233,2724.447,1.656,0.362,2724.793,2.195,0.312,2724.913,2.943,-0.419,2725.619,0.232,0.638,2725.767,P,CS100
2022-01-06 17:00:00,2.088,0.232,2724.448,1.656,0.361,2724.794,2.195,0.311,2724.914,2.943,-0.42,2725.62,0.232,0.637,2725.768,P,CS100
2022-01-06 18:00:00,2.088,0.234,2724.446,1.656,0.362,2724.793,2.195,0.311,2724.914,2.943,-0.419,2725.619,0.232,0.638,2725.767,P,CS100
2022-01-06 19:00:00,2.088,0.235,2724.445,1.656,0.363,2724.792,2.195,0.313,2724.912,2.943,-0.419,2725.619,0.232,0.639,2725.766,P,CS100
2022-01-06 20:00:00,2.088,0.233,2724.447,1.656,0.361,2724.794,2.195,0.312,2724.913,2.943,-0.419,2725.619,0.232,0.638,2725.767,P,CS100
2022-01-06 21:00:00,2.088,0.238,2724.442,1.656,0.364,2724.791,2.195,0.314,2724.911,2.943,-0.415,2725.615,0.232,0.643,2725.762,P,CS100
2022-01-06 22:00:00,2.088,0.235,2724.445,1.656,0.362,2724.793,2.195,0.312,2724.913,2.943,-0.417,2725.617,0.232,0.642,2725.763,P,CS100
2022-01-06 23:00:00,2.088,0.236,2724.444,1.656,0.363,2724.792,2.195,0.313,2724.912,2.943,-0.416,2725.616,0.232,0.642,2725.763,P,CS100
2022-01-07 00:00:00,2.088,0.236,2724.444,1.656,0.364,2724.791,2.195,0.315,2724.91,2.943,-0.417,2725.617,0.232,0.64,2725.765,P,CS100
2022-01-07 01:00:00,2.088,0.238,2724.442,1.656,0.365,2724.79,2.195,0.315,2724.91,2.943,-0.415,2725.615,0.232,0.643,2725.762,P,CS100
2022-01-07 02:00:00,2.088,0.239,2724.441,1.656,0.367,2724.788,2.195,0.317,2724.908,2.943,-0.414,2725.614,0.232,0.645,2725.76,P,CS100
2022-01-07 03:00:00,2.088,0.239,2724.441,1.656,0.365,2724.79,2.195,0.315,2724.91,2.943,-0.416,2725.616,0.232,0.643,2725.762,P,CS100
2022-01-07 04:00:00,2.088,0.239,2724.441,1.656,0.368,2724.787,2.195,0.317,2724.908,2.943,-0.414,2725.614,0.232,0.646,2725.759,P,CS100
2022-01-07 05:00:00,2.088,0.239,2724.441,1.656,0.368,2724.787,2.195,0.318,2724.907,2.943,-0.414,2725.614,0.232,0.647,2725.758,P,CS100
2022-01-07 06:00:00,2.088,0.241,2724.439,1.656,0.368,2724.787,2.195,0.318,2724.907,2.943,-0.412,2725.612,0.232,0.646,2725.759,P,CS100
2022-01-07 07:00:00,2.088,0.242,2724.438,1.656,0.369,2724.786,2.195,0.318,2724.907,2.943,-0.412,2725.612,0.232,0.647,2725.758,P,CS100
2022-01-07 08:00:00,1.98,0.241,2724.439,1.656,0.368,2724.787,2.195,0.318,2724.907,2.943,-0.412,2725.612,0.232,0.648,2725.757,P,CS100
2022-01-07 09:00:00,2.088,0.243,2724.437,1.656,0.369,2724.786,2.195,0.318,2724.907,2.943,-0.411,2725.611,0.232,0.65,2725.755,P,CS100
2022-01-07 10:00:00,1.98,0.244,2724.436,1.656,0.369,2724.786,2.195,0.319,2724.906,2.943,-0.411,2725.611,0.232,0.649,2725.756,P,CS100
2022-01-07 11:00:00,1.98,0.243,2724.437,1.656,0.37,2724.785,2.195,0.319,2724.906,2.943,-0.41,2725.61,0.232,0.648,2725.757,P,CS100
2022-01-07 12:00:00,1.98,0.246,2724.434,1.656,0.372,2724.783,2.195,0.322,2724.903,2.943,-0.408,2725.608,0.232,0.652,2725.753,P,CS100
2022-01-07 13:00:00,1.98,0.246,2724.434,1.656,0.372,2724.783,2.195,0.325,2724.9,2.943,-0.408,2725.608,0.232,0.65,2725.755,P,CS100
2022-01-07 14:00:00,1.98,0.247,2724.433,1.656,0.373,2724.782,2.195,0.324,2724.901,2.943,-0.412,2725.612,0.232,0.651,2725.754,P,CS100
2022-01-07 15:00:00,1.98,0.247,2724.433,1.656,0.373,2724.782,2.195,0.322,2724.903,2.943,-0.415,2725.615,0.232,0.644,2725.761,P,CS100
