DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,SR-OBJ4-Piezo-140_WaterTemp.deg.C,SR-OBJ4-Piezo-140_DTW.m,SR-OBJ4-Piezo-140_WaterLevelElev.masl,SR-OBJ4-Piezo-200_WaterTemp.deg.C,SR-OBJ4-Piezo-200_DTW.m,SR-OBJ4-Piezo-200_WaterLevelElev.masl,SR-OBJ4-GBPiezo-245_WaterTemp.deg.C,SR-OBJ4-GBPiezo-245_DTW.m,SR-OBJ4-GBPiezo-245_WaterLevelElev.masl,SR-OBJ4-GBPiezo-335_WaterTemp.deg.C,SR-OBJ4-GBPiezo-335_DTW.m,SR-OBJ4-GBPiezo-335_WaterLevelElev.masl,SR-DSofDAM-VHG-90_WaterTemp.deg.C,SR-DSofDAM-VHG-90_DTW.m,SR-DSofDAM-VHG-90_WaterLevelElev.masl,SR-DSofDAM-VHG-160_WaterTemp.deg.C,SR-DSofDAM-VHG-160_DTW.m,SR-DSofDAM-VHG-160_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-Floodplain-VHG-115_WaterTemp.deg.C,SR-Floodplain-VHG-115_DTW.m,SR-Floodplain-VHG-115_WaterLevelElev.masl,SR-Floodplain-VHG-160_WaterTemp.deg.C,SR-Floodplain-VHG-160_DTW.m,SR-Floodplain-VHG-160_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-01-01 00:00:00,1.98,1.164,2725.2,2.195,1.13,2725.216,1.548,0.64,2725.733,2.943,1.035,2724.9,3.788,0.596,2725.326,2.088,0.179,2725.736,2.73,0.542,2725.575,3.578,0.804,2725.313,3.683,1.004,2725.07,3.788,0.963,2725.133,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.966,2724.733,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 01:00:00,1.98,1.166,2725.198,2.195,1.132,2725.214,1.548,0.644,2725.729,2.943,1.039,2724.896,3.788,0.603,2725.319,2.088,0.182,2725.733,2.73,0.545,2725.572,3.578,0.808,2725.309,3.683,1.009,2725.065,3.788,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 02:00:00,1.98,1.167,2725.197,2.195,1.135,2725.211,1.548,0.645,2725.728,2.943,1.042,2724.893,3.788,0.601,2725.321,2.088,0.184,2725.731,2.624,0.546,2725.571,3.578,0.81,2725.307,3.683,1.009,2725.065,3.788,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 03:00:00,1.98,1.164,2725.2,2.195,1.13,2725.216,1.548,0.641,2725.732,2.943,1.037,2724.898,3.788,0.597,2725.325,2.088,0.18,2725.735,2.624,0.542,2725.575,3.578,0.806,2725.311,3.683,1.006,2725.068,3.788,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 04:00:00,1.98,1.164,2725.2,2.195,1.13,2725.216,1.548,0.64,2725.733,2.943,1.037,2724.898,3.788,0.597,2725.325,2.088,0.181,2725.734,2.624,0.545,2725.572,3.578,0.806,2725.311,3.683,1.007,2725.067,3.788,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 05:00:00,1.98,1.165,2725.199,2.195,1.131,2725.215,1.439,0.643,2725.73,2.943,1.038,2724.897,3.788,0.598,2725.324,2.088,0.182,2725.733,2.624,0.545,2725.572,3.578,0.808,2725.309,3.683,1.009,2725.065,3.788,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 06:00:00,1.98,1.164,2725.2,2.195,1.131,2725.215,1.548,0.644,2725.729,2.943,1.04,2724.895,3.788,0.598,2725.324,2.088,0.182,2725.733,2.624,0.544,2725.573,3.578,0.808,2725.309,3.683,1.01,2725.064,3.788,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 07:00:00,1.98,1.165,2725.199,2.195,1.131,2725.215,1.439,0.642,2725.731,2.943,1.04,2724.895,3.788,0.599,2725.323,2.088,0.182,2725.733,2.624,0.543,2725.574,3.578,0.808,2725.309,3.683,1.009,2725.065,3.788,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 08:00:00,1.98,1.167,2725.197,2.195,1.134,2725.212,1.439,0.644,2725.729,2.943,1.04,2724.895,3.788,0.601,2725.321,2.088,0.183,2725.732,2.624,0.547,2725.57,3.578,0.811,2725.306,3.683,1.011,2725.063,3.788,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.973,2724.726,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 09:00:00,1.98,1.166,2725.198,2.195,1.132,2725.214,1.439,0.643,2725.73,2.943,1.039,2724.896,3.788,0.597,2725.325,2.088,0.181,2725.734,2.624,0.545,2725.572,3.578,0.807,2725.31,3.683,1.008,2725.066,3.788,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 10:00:00,1.98,1.163,2725.201,2.195,1.131,2725.215,1.439,0.639,2725.734,2.943,1.036,2724.899,3.788,0.595,2725.327,2.088,0.179,2725.736,2.624,0.542,2725.575,3.578,0.805,2725.312,3.683,1.007,2725.067,3.788,0.963,2725.133,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.967,2724.732,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 11:00:00,1.98,1.162,2725.202,2.195,1.127,2725.219,1.439,0.636,2725.737,2.943,1.034,2724.901,3.788,0.593,2725.329,2.088,0.177,2725.738,2.624,0.541,2725.576,3.578,0.804,2725.313,3.683,1.004,2725.07,3.788,0.963,2725.133,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.964,2724.735,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 12:00:00,1.98,1.161,2725.203,2.195,1.128,2725.218,1.439,0.635,2725.738,2.943,1.033,2724.902,3.788,0.594,2725.328,2.088,0.177,2725.738,2.624,0.538,2725.579,3.578,0.802,2725.315,3.683,1.005,2725.069,3.788,0.962,2725.134,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.964,2724.735,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 13:00:00,1.98,1.162,2725.202,2.195,1.13,2725.216,1.439,0.64,2725.733,2.943,1.035,2724.9,3.788,0.596,2725.326,2.088,0.178,2725.737,2.624,0.541,2725.576,3.578,0.805,2725.312,3.683,1.006,2725.068,3.683,0.964,2725.132,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.966,2724.733,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 14:00:00,1.98,1.163,2725.201,2.088,1.13,2725.216,1.439,0.64,2725.733,2.943,1.036,2724.899,3.788,0.596,2725.326,2.088,0.178,2725.737,2.624,0.542,2725.575,3.578,0.804,2725.313,3.683,1.006,2725.068,3.683,0.964,2725.132,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.967,2724.732,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 15:00:00,1.98,1.164,2725.2,2.195,1.132,2725.214,1.439,0.639,2725.734,2.943,1.038,2724.897,3.788,0.595,2725.327,2.088,0.18,2725.735,2.624,0.544,2725.573,3.578,0.805,2725.312,3.683,1.007,2725.067,3.683,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 16:00:00,1.872,1.164,2725.2,2.088,1.133,2725.213,1.439,0.64,2725.733,2.943,1.038,2724.897,3.788,0.596,2725.326,2.088,0.182,2725.733,2.624,0.543,2725.574,3.578,0.806,2725.311,3.683,1.01,2725.064,3.683,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 17:00:00,1.98,1.166,2725.198,2.088,1.133,2725.213,1.439,0.639,2725.734,2.943,1.04,2724.895,3.788,0.597,2725.325,2.088,0.18,2725.735,2.624,0.544,2725.573,3.578,0.807,2725.31,3.683,1.009,2725.065,3.683,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 18:00:00,1.872,1.168,2725.196,2.088,1.133,2725.213,1.439,0.64,2725.733,2.943,1.04,2724.895,3.788,0.598,2725.324,2.088,0.179,2725.736,2.624,0.544,2725.573,3.578,0.807,2725.31,3.683,1.01,2725.064,3.683,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 19:00:00,1.872,1.167,2725.197,2.088,1.132,2725.214,1.439,0.64,2725.733,2.943,1.039,2724.896,3.788,0.593,2725.329,2.088,0.18,2725.735,2.624,0.544,2725.573,3.578,0.806,2725.311,3.578,1.01,2725.064,3.683,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 20:00:00,1.872,1.165,2725.199,2.088,1.132,2725.214,1.439,0.638,2725.735,2.943,1.039,2724.896,3.788,0.592,2725.33,2.088,0.18,2725.735,2.624,0.542,2725.575,3.578,0.804,2725.313,3.683,1.008,2725.066,3.683,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 21:00:00,1.872,1.166,2725.198,2.088,1.131,2725.215,1.439,0.639,2725.734,2.943,1.039,2724.896,3.788,0.594,2725.328,2.088,0.179,2725.736,2.624,0.541,2725.576,3.578,0.806,2725.311,3.578,1.009,2725.065,3.683,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 22:00:00,1.872,1.166,2725.198,2.088,1.131,2725.215,1.439,0.639,2725.734,2.943,1.04,2724.895,3.788,0.597,2725.325,2.088,0.178,2725.737,2.624,0.542,2725.575,3.578,0.806,2725.311,3.578,1.009,2725.065,3.683,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 23:00:00,1.872,1.167,2725.197,2.088,1.132,2725.214,1.439,0.639,2725.734,2.943,1.039,2724.896,3.788,0.595,2725.327,2.088,0.18,2725.735,2.624,0.542,2725.575,3.578,0.805,2725.312,3.578,1.009,2725.065,3.683,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 00:00:00,1.872,1.166,2725.198,2.088,1.132,2725.214,1.439,0.639,2725.734,2.943,1.04,2724.895,3.788,0.594,2725.328,2.088,0.181,2725.734,2.624,0.541,2725.576,3.578,0.804,2725.313,3.578,1.008,2725.066,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.97,2724.729,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 01:00:00,1.872,1.168,2725.196,2.088,1.132,2725.214,1.439,0.641,2725.732,2.943,1.042,2724.893,3.788,0.598,2725.324,2.088,0.181,2725.734,2.624,0.545,2725.572,3.578,0.807,2725.31,3.578,1.011,2725.063,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 02:00:00,1.872,1.166,2725.198,2.088,1.132,2725.214,1.439,0.64,2725.733,2.943,1.039,2724.896,3.788,0.596,2725.326,2.088,0.18,2725.735,2.624,0.544,2725.573,3.578,0.806,2725.311,3.578,1.01,2725.064,3.683,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 03:00:00,1.872,1.165,2725.199,2.088,1.133,2725.213,1.439,0.641,2725.732,2.837,1.038,2724.897,3.788,0.597,2725.325,2.088,0.181,2725.734,2.624,0.545,2725.572,3.578,0.806,2725.311,3.578,1.009,2725.065,3.683,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.97,2724.729,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 04:00:00,1.872,1.169,2725.195,2.088,1.135,2725.211,1.439,0.642,2725.731,2.837,1.041,2724.894,3.788,0.598,2725.324,2.088,0.183,2725.732,2.624,0.545,2725.572,3.578,0.807,2725.31,3.578,1.01,2725.064,3.683,0.971,2725.125,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 05:00:00,1.872,1.167,2725.197,2.088,1.134,2725.212,1.439,0.64,2725.733,2.943,1.037,2724.898,3.788,0.596,2725.326,2.088,0.18,2725.735,2.624,0.542,2725.575,3.578,0.806,2725.311,3.578,1.01,2725.064,3.683,0.967,2725.129,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 06:00:00,1.872,1.168,2725.196,2.088,1.136,2725.21,1.439,0.642,2725.731,2.837,1.042,2724.893,3.788,0.599,2725.323,2.088,0.183,2725.732,2.624,0.546,2725.571,3.578,0.808,2725.309,3.578,1.011,2725.063,3.683,0.97,2725.126,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.972,2724.727,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 07:00:00,1.872,1.17,2725.194,2.088,1.136,2725.21,1.439,0.642,2725.731,2.837,1.041,2724.894,3.788,0.601,2725.321,2.088,0.185,2725.73,2.624,0.547,2725.57,3.578,0.811,2725.306,3.578,1.013,2725.061,3.683,0.972,2725.124,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.973,2724.726,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 08:00:00,1.872,1.17,2725.194,2.088,1.135,2725.211,1.439,0.641,2725.732,2.837,1.041,2724.894,3.788,0.598,2725.324,2.088,0.183,2725.732,2.624,0.547,2725.57,3.578,0.808,2725.309,3.578,1.011,2725.063,3.683,0.97,2725.126,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 09:00:00,1.872,1.167,2725.197,2.088,1.131,2725.215,1.439,0.639,2725.734,2.837,1.039,2724.896,3.683,0.597,2725.325,2.088,0.18,2725.735,2.624,0.544,2725.573,3.578,0.804,2725.313,3.578,1.008,2725.066,3.683,0.968,2725.128,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 10:00:00,1.872,1.162,2725.202,2.088,1.126,2725.22,1.439,0.635,2725.738,2.837,1.035,2724.9,3.683,0.59,2725.332,2.088,0.175,2725.74,2.624,0.539,2725.578,3.578,0.8,2725.317,3.578,1.004,2725.07,3.683,0.962,2725.134,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.965,2724.734,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 11:00:00,1.872,1.161,2725.203,2.088,1.125,2725.221,1.439,0.634,2725.739,2.837,1.032,2724.903,3.683,0.589,2725.333,1.98,0.174,2725.741,2.624,0.536,2725.581,3.578,0.798,2725.319,3.578,1.001,2725.073,3.683,0.959,2725.137,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.962,2724.737,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 12:00:00,1.872,1.163,2725.201,2.088,1.131,2725.215,1.439,0.636,2725.737,2.837,1.035,2724.9,3.683,0.591,2725.331,2.088,0.178,2725.737,2.624,0.54,2725.577,3.578,0.803,2725.314,3.578,1.006,2725.068,3.683,0.964,2725.132,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.966,2724.733,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 13:00:00,1.872,1.165,2725.199,2.088,1.133,2725.213,1.439,0.64,2725.733,2.837,1.038,2724.897,3.683,0.596,2725.326,2.088,0.179,2725.736,2.624,0.544,2725.573,3.578,0.805,2725.312,3.578,1.006,2725.068,3.683,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.967,2724.732,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 14:00:00,1.872,1.166,2725.198,2.088,1.131,2725.215,1.439,0.638,2725.735,2.837,1.038,2724.897,3.683,0.595,2725.327,2.088,0.18,2725.735,2.624,0.542,2725.575,3.578,0.805,2725.312,3.578,1.007,2725.067,3.683,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 15:00:00,1.872,1.162,2725.202,2.088,1.13,2725.216,1.439,0.638,2725.735,2.837,1.037,2724.898,3.683,0.594,2725.328,2.088,0.178,2725.737,2.624,0.542,2725.575,3.472,0.804,2725.313,3.578,1.006,2725.068,3.683,0.964,2725.132,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.967,2724.732,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 16:00:00,1.872,1.161,2725.203,2.088,1.127,2725.219,1.439,0.636,2725.737,2.837,1.035,2724.9,3.683,0.59,2725.332,1.98,0.176,2725.739,2.624,0.539,2725.578,3.578,0.8,2725.317,3.578,1.005,2725.069,3.683,0.962,2725.134,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.965,2724.734,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 17:00:00,1.872,1.162,2725.202,2.088,1.127,2725.219,1.439,0.635,2725.738,2.837,1.035,2724.9,3.683,0.591,2725.331,1.98,0.176,2725.739,2.624,0.539,2725.578,3.472,0.803,2725.314,3.578,1.005,2725.069,3.683,0.963,2725.133,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.965,2724.734,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 18:00:00,1.872,1.167,2725.197,2.088,1.132,2725.214,1.439,0.638,2725.735,2.837,1.038,2724.897,3.683,0.594,2725.328,1.98,0.18,2725.735,2.624,0.543,2725.574,3.472,0.807,2725.31,3.578,1.009,2725.065,3.683,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 19:00:00,1.872,1.166,2725.198,2.088,1.13,2725.216,1.439,0.636,2725.737,2.837,1.036,2724.899,3.683,0.594,2725.328,1.98,0.18,2725.735,2.624,0.543,2725.574,3.472,0.806,2725.311,3.578,1.007,2725.067,3.683,0.965,2725.131,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.968,2724.731,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 20:00:00,1.872,1.165,2725.199,2.088,1.127,2725.219,1.439,0.636,2725.737,2.837,1.036,2724.899,3.683,0.592,2725.33,1.98,0.178,2725.737,2.624,0.541,2725.576,3.472,0.803,2725.314,3.578,1.006,2725.068,3.683,0.964,2725.132,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.966,2724.733,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 21:00:00,1.872,1.165,2725.199,2.088,1.127,2725.219,1.439,0.636,2725.737,2.837,1.037,2724.898,3.683,0.591,2725.331,1.98,0.178,2725.737,2.624,0.541,2725.576,3.472,0.803,2725.314,3.578,1.006,2725.068,3.683,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.966,2724.733,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 22:00:00,1.872,1.165,2725.199,2.088,1.128,2725.218,1.439,0.636,2725.737,2.837,1.039,2724.896,3.683,0.593,2725.329,1.98,0.178,2725.737,2.624,0.542,2725.575,3.472,0.803,2725.314,3.578,1.007,2725.067,3.683,0.966,2725.13,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.967,2724.732,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 23:00:00,1.872,1.169,2725.195,2.088,1.132,2725.214,1.439,0.64,2725.733,2.837,1.042,2724.893,3.683,0.595,2725.327,1.98,0.182,2725.733,2.624,0.546,2725.571,3.472,0.807,2725.31,3.578,1.011,2725.063,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 00:00:00,1.872,1.17,2725.194,2.088,1.133,2725.213,1.439,0.643,2725.73,2.837,1.041,2724.894,3.683,0.596,2725.326,1.98,0.184,2725.731,2.624,0.546,2725.571,3.472,0.809,2725.308,3.578,1.012,2725.062,3.683,0.971,2725.125,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.973,2724.726,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 01:00:00,1.872,1.171,2725.193,2.088,1.134,2725.212,1.439,0.642,2725.731,2.837,1.044,2724.891,3.683,0.597,2725.325,1.98,0.183,2725.732,2.624,0.548,2725.569,3.472,0.81,2725.307,3.578,1.012,2725.062,3.683,0.971,2725.125,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.973,2724.726,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 02:00:00,1.872,1.169,2725.195,2.088,1.132,2725.214,1.439,0.641,2725.732,2.837,1.041,2724.894,3.683,0.596,2725.326,1.98,0.182,2725.733,2.624,0.546,2725.571,3.472,0.808,2725.309,3.578,1.012,2725.062,3.683,0.971,2725.125,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.971,2724.728,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 03:00:00,1.872,1.169,2725.195,2.088,1.132,2725.214,1.439,0.641,2725.732,2.837,1.041,2724.894,3.683,0.595,2725.327,1.98,0.182,2725.733,2.624,0.545,2725.572,3.472,0.806,2725.311,3.578,1.01,2725.064,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 04:00:00,1.872,1.171,2725.193,2.088,1.133,2725.213,1.439,0.643,2725.73,2.837,1.042,2724.893,3.683,0.597,2725.325,1.98,0.183,2725.732,2.624,0.547,2725.57,3.472,0.809,2725.308,3.578,1.014,2725.06,3.683,0.971,2725.125,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.972,2724.727,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 05:00:00,1.872,1.168,2725.196,2.088,1.131,2725.215,1.439,0.638,2725.735,2.837,1.04,2724.895,3.683,0.594,2725.328,1.98,0.18,2725.735,2.624,0.545,2725.572,3.472,0.805,2725.312,3.578,1.009,2725.065,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.97,2724.729,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 06:00:00,1.872,1.168,2725.196,2.088,1.13,2725.216,1.439,0.638,2725.735,2.837,1.04,2724.895,3.683,0.594,2725.328,1.98,0.18,2725.735,2.624,0.545,2725.572,3.472,0.805,2725.312,3.578,1.011,2725.063,3.683,0.969,2725.127,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.97,2724.729,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 07:00:00,1.872,1.167,2725.197,2.088,1.13,2725.216,1.439,0.638,2725.735,2.837,1.04,2724.895,3.683,0.594,2725.328,1.98,0.179,2725.736,2.624,0.543,2725.574,3.472,0.804,2725.313,3.578,1.01,2725.064,3.683,0.97,2725.126,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.969,2724.73,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 08:00:00,1.872,1.17,2725.194,2.088,1.132,2725.214,1.439,0.64,2725.733,2.837,1.04,2724.895,3.683,0.597,2725.325,1.98,0.182,2725.733,2.624,0.546,2725.571,3.472,0.806,2725.311,3.578,1.012,2725.062,3.683,0.97,2725.126,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.97,2724.729,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
