DateTime.MST,SR-DSofDAM-WT_WaterTemp.deg.C,SR-DSofDAM-WT_DTW.m,SR-DSofDAM-WT_WaterLevelElev.masl,SR-OBJ1-WT_WaterTemp.deg.C,SR-OBJ1-WT_DTW.m,SR-OBJ1-WT_WaterLevelElev.masl,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,SR-OBJ-ET1_WaterTemp.deg.C,SR-OBJ-ET1_DTW.m,SR-OBJ-ET1_WaterLevelElev.masl,SR-OBJ-ET2_WaterTemp.deg.C,SR-OBJ-ET2_DTW.m,SR-OBJ-ET2_WaterLevelElev.masl,SR-OBJ-ET3_WaterTemp.deg.C,SR-OBJ-ET3_DTW.m,SR-OBJ-ET3_WaterLevelElev.masl,SR-OBJ-ET4_WaterTemp.deg.C,SR-OBJ-ET4_DTW.m,SR-OBJ-ET4_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-01-01 00:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.998,0.535,2725.387,4.207,0.706,2725.57,2.837,0.968,2725.374,3.578,0.522,2725.613,1.98,0.352,2725.612,P,KCOCREST39 & KCOCREST46
2021-01-01 01:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.998,0.538,2725.384,4.207,0.71,2725.566,2.837,0.972,2725.37,3.578,0.525,2725.61,1.98,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-01 02:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.207,0.711,2725.565,2.837,0.973,2725.369,3.578,0.526,2725.609,1.98,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-01 03:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,4.207,0.708,2725.568,2.837,0.969,2725.373,3.578,0.523,2725.612,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 04:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.207,0.709,2725.567,2.837,0.969,2725.373,3.578,0.522,2725.613,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 05:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.207,0.708,2725.568,2.837,0.97,2725.372,3.578,0.523,2725.612,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 06:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.537,2725.385,4.207,0.709,2725.567,2.73,0.971,2725.371,3.578,0.525,2725.61,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 07:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,4.207,0.709,2725.567,2.837,0.971,2725.371,3.578,0.524,2725.611,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 08:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.711,2725.565,2.837,0.971,2725.371,3.578,0.526,2725.609,1.98,0.355,2725.609,P,KCOCREST39 & KCOCREST46
2021-01-01 09:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.71,2725.566,2.73,0.97,2725.372,3.578,0.524,2725.611,1.98,0.352,2725.612,P,KCOCREST39 & KCOCREST46
2021-01-01 10:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.53,2725.392,4.102,0.708,2725.568,2.73,0.968,2725.374,3.578,0.52,2725.615,1.98,0.35,2725.614,P,KCOCREST39 & KCOCREST46
2021-01-01 11:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.53,2725.392,4.102,0.707,2725.569,2.73,0.965,2725.377,3.578,0.519,2725.616,1.98,0.348,2725.616,P,KCOCREST39 & KCOCREST46
2021-01-01 12:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.531,2725.391,4.102,0.704,2725.572,2.73,0.965,2725.377,3.472,0.521,2725.614,1.98,0.349,2725.615,P,KCOCREST39 & KCOCREST46
2021-01-01 13:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.532,2725.39,4.102,0.707,2725.569,2.73,0.968,2725.374,3.472,0.521,2725.614,1.98,0.35,2725.614,P,KCOCREST39 & KCOCREST46
2021-01-01 14:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,4.102,0.706,2725.57,2.73,0.967,2725.375,3.472,0.522,2725.613,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 15:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.707,2725.569,2.73,0.969,2725.373,3.472,0.523,2725.612,1.98,0.351,2725.613,P,KCOCREST39 & KCOCREST46
2021-01-01 16:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.708,2725.568,2.73,0.97,2725.372,3.472,0.524,2725.611,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 17:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.71,2725.566,2.73,0.968,2725.374,3.472,0.523,2725.612,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 18:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.542,2725.38,4.102,0.709,2725.567,2.73,0.969,2725.373,3.472,0.525,2725.61,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 19:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.71,2725.566,2.73,0.968,2725.374,3.472,0.524,2725.611,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 20:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.708,2725.568,2.73,0.967,2725.375,3.472,0.525,2725.61,1.98,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-01 21:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.537,2725.385,4.102,0.709,2725.567,2.73,0.969,2725.373,3.472,0.525,2725.61,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 22:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.537,2725.385,4.102,0.709,2725.567,2.73,0.968,2725.374,3.472,0.526,2725.609,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-01 23:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.71,2725.566,2.73,0.968,2725.374,3.472,0.525,2725.61,1.98,0.355,2725.609,P,KCOCREST39 & KCOCREST46
2021-01-02 00:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.712,2725.564,2.73,0.967,2725.375,3.472,0.524,2725.611,1.98,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 01:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.712,2725.564,2.73,0.969,2725.373,3.472,0.526,2725.609,1.98,0.357,2725.607,P,KCOCREST39 & KCOCREST46
2021-01-02 02:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.71,2725.566,2.73,0.969,2725.373,3.472,0.526,2725.609,1.98,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 03:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.71,2725.566,2.73,0.969,2725.373,3.472,0.525,2725.61,1.98,0.355,2725.609,P,KCOCREST39 & KCOCREST46
2021-01-02 04:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.712,2725.564,2.73,0.97,2725.372,3.472,0.528,2725.607,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 05:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.537,2725.385,4.102,0.709,2725.567,2.73,0.968,2725.374,3.472,0.526,2725.609,1.98,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-02 06:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.712,2725.564,2.73,0.971,2725.371,3.472,0.527,2725.608,1.872,0.358,2725.606,P,KCOCREST39 & KCOCREST46
2021-01-02 07:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.542,2725.38,4.102,0.713,2725.563,2.73,0.971,2725.371,3.472,0.529,2725.606,1.872,0.358,2725.606,P,KCOCREST39 & KCOCREST46
2021-01-02 08:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.712,2725.564,2.73,0.971,2725.371,3.472,0.528,2725.607,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 09:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.71,2725.566,2.73,0.968,2725.374,3.472,0.523,2725.612,1.872,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-02 10:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.531,2725.391,4.102,0.704,2725.572,2.73,0.963,2725.379,3.472,0.52,2725.615,1.872,0.35,2725.614,P,KCOCREST39 & KCOCREST46
2021-01-02 11:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.53,2725.392,4.102,0.703,2725.573,2.73,0.961,2725.381,3.472,0.518,2725.617,1.872,0.348,2725.616,P,KCOCREST39 & KCOCREST46
2021-01-02 12:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.533,2725.389,4.102,0.707,2725.569,2.73,0.965,2725.377,3.472,0.52,2725.615,1.872,0.352,2725.612,P,KCOCREST39 & KCOCREST46
2021-01-02 13:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,4.102,0.708,2725.568,2.73,0.967,2725.375,3.472,0.523,2725.612,1.872,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-02 14:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.707,2725.569,2.73,0.967,2725.375,3.472,0.525,2725.61,1.872,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-02 15:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.707,2725.569,2.73,0.966,2725.376,3.472,0.523,2725.612,1.872,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-02 16:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.533,2725.389,4.102,0.704,2725.572,2.73,0.964,2725.378,3.472,0.52,2725.615,1.872,0.35,2725.614,P,KCOCREST39 & KCOCREST46
2021-01-02 17:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.533,2725.389,4.102,0.706,2725.57,2.73,0.965,2725.377,3.472,0.519,2725.616,1.872,0.351,2725.613,P,KCOCREST39 & KCOCREST46
2021-01-02 18:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.708,2725.568,2.73,0.968,2725.374,3.472,0.524,2725.611,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 19:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.708,2725.568,2.73,0.967,2725.375,3.472,0.523,2725.612,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-02 20:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.535,2725.387,4.102,0.708,2725.568,2.73,0.965,2725.377,3.472,0.521,2725.614,1.872,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-02 21:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.536,2725.386,4.102,0.706,2725.57,2.73,0.965,2725.377,3.472,0.521,2725.614,1.872,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-02 22:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.707,2725.569,2.73,0.966,2725.376,3.472,0.524,2725.611,1.872,0.355,2725.609,P,KCOCREST39 & KCOCREST46
2021-01-02 23:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.541,2725.381,4.102,0.711,2725.565,2.73,0.97,2725.372,3.472,0.527,2725.608,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-03 00:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.542,2725.38,4.102,0.713,2725.563,2.73,0.971,2725.371,3.472,0.528,2725.607,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-03 01:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.543,2725.379,4.102,0.714,2725.562,2.73,0.972,2725.37,3.472,0.528,2725.607,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-03 02:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.541,2725.381,4.102,0.712,2725.564,2.73,0.97,2725.372,3.472,0.526,2725.609,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-03 03:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.712,2725.564,2.73,0.97,2725.372,3.472,0.527,2725.608,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-03 04:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.541,2725.381,4.102,0.713,2725.563,2.73,0.97,2725.372,3.472,0.529,2725.606,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-03 05:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,4.102,0.711,2725.565,2.73,0.969,2725.373,3.367,0.524,2725.611,1.872,0.357,2725.607,P,KCOCREST39 & KCOCREST46
2021-01-03 06:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,4.102,0.71,2725.566,2.624,0.97,2725.372,3.367,0.526,2725.609,1.872,0.358,2725.606,P,KCOCREST39 & KCOCREST46
2021-01-03 07:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.539,2725.383,4.102,0.709,2725.567,2.624,0.968,2725.374,3.367,0.524,2725.611,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-03 08:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.542,2725.38,3.998,0.711,2725.565,2.624,0.971,2725.371,3.367,0.525,2725.61,1.872,0.358,2725.606,P,KCOCREST39 & KCOCREST46
2021-01-03 09:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,3.998,0.709,2725.567,2.624,0.967,2725.375,3.367,0.523,2725.612,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-03 10:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.53,2725.392,3.998,0.705,2725.571,2.624,0.965,2725.377,3.367,0.521,2725.614,1.872,0.351,2725.613,P,KCOCREST39 & KCOCREST46
2021-01-03 11:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.529,2725.393,3.998,0.706,2725.57,2.624,0.963,2725.379,3.367,0.52,2725.615,1.872,0.349,2725.615,P,KCOCREST39 & KCOCREST46
2021-01-03 12:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.53,2725.392,3.998,0.705,2725.571,2.624,0.964,2725.378,3.367,0.518,2725.617,1.872,0.351,2725.613,P,KCOCREST39 & KCOCREST46
2021-01-03 13:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.534,2725.388,3.998,0.706,2725.57,2.624,0.966,2725.376,3.367,0.521,2725.614,1.872,0.353,2725.611,P,KCOCREST39 & KCOCREST46
2021-01-03 14:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.538,2725.384,3.998,0.706,2725.57,2.624,0.965,2725.377,3.367,0.523,2725.612,1.872,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-03 15:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.537,2725.385,3.998,0.708,2725.568,2.624,0.965,2725.377,3.367,0.523,2725.612,1.872,0.354,2725.61,P,KCOCREST39 & KCOCREST46
2021-01-03 16:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.54,2725.382,3.998,0.707,2725.569,2.624,0.967,2725.375,3.367,0.523,2725.612,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-03 17:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.541,2725.381,3.998,0.709,2725.567,2.624,0.97,2725.372,3.367,0.526,2725.609,1.872,0.357,2725.607,P,KCOCREST39 & KCOCREST46
2021-01-03 18:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.543,2725.379,3.998,0.708,2725.568,2.624,0.965,2725.377,3.367,0.524,2725.611,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-03 19:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.542,2725.38,3.998,0.71,2725.566,2.624,0.969,2725.373,3.367,0.527,2725.608,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-03 20:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.547,2725.375,3.998,0.712,2725.564,2.624,0.97,2725.372,3.367,0.53,2725.605,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-03 21:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.713,2725.563,2.624,0.97,2725.372,3.367,0.528,2725.607,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-03 22:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.893,0.548,2725.374,3.998,0.715,2725.561,2.624,0.972,2725.37,3.367,0.53,2725.605,1.872,0.362,2725.602,P,KCOCREST39 & KCOCREST46
2021-01-03 23:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.715,2725.561,2.624,0.972,2725.37,3.367,0.531,2725.604,1.872,0.364,2725.6,P,KCOCREST39 & KCOCREST46
2021-01-04 00:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.712,2725.564,2.624,0.971,2725.371,3.367,0.529,2725.606,1.872,0.363,2725.601,P,KCOCREST39 & KCOCREST46
2021-01-04 01:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.714,2725.562,2.624,0.973,2725.369,3.367,0.53,2725.605,1.872,0.364,2725.6,P,KCOCREST39 & KCOCREST46
2021-01-04 02:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.55,2725.372,3.998,0.714,2725.562,2.624,0.972,2725.37,3.367,0.53,2725.605,1.872,0.363,2725.601,P,KCOCREST39 & KCOCREST46
2021-01-04 03:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.551,2725.371,3.998,0.718,2725.558,2.624,0.973,2725.369,3.367,0.532,2725.603,1.872,0.366,2725.598,P,KCOCREST39 & KCOCREST46
2021-01-04 04:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.55,2725.372,3.998,0.717,2725.559,2.624,0.973,2725.369,3.367,0.532,2725.603,1.872,0.366,2725.598,P,KCOCREST39 & KCOCREST46
2021-01-04 05:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.55,2725.372,3.998,0.717,2725.559,2.624,0.971,2725.371,3.367,0.53,2725.605,1.872,0.365,2725.599,P,KCOCREST39 & KCOCREST46
2021-01-04 06:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.551,2725.371,3.998,0.717,2725.559,2.624,0.973,2725.369,3.367,0.532,2725.603,1.872,0.366,2725.598,P,KCOCREST39 & KCOCREST46
2021-01-04 07:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.552,2725.37,3.998,0.717,2725.559,2.624,0.974,2725.368,3.367,0.532,2725.603,1.872,0.367,2725.597,P,KCOCREST39 & KCOCREST46
2021-01-04 08:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.716,2725.56,2.624,0.971,2725.371,3.367,0.531,2725.604,1.872,0.365,2725.599,P,KCOCREST39 & KCOCREST46
2021-01-04 09:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.713,2725.563,2.624,0.969,2725.373,3.367,0.527,2725.608,1.872,0.363,2725.601,P,KCOCREST39 & KCOCREST46
2021-01-04 10:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.538,2725.384,3.998,0.711,2725.565,2.624,0.966,2725.376,3.367,0.524,2725.611,1.872,0.358,2725.606,P,KCOCREST39 & KCOCREST46
2021-01-04 11:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.538,2725.384,3.998,0.71,2725.566,2.624,0.964,2725.378,3.367,0.523,2725.612,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-04 12:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.541,2725.381,3.998,0.711,2725.565,2.624,0.966,2725.376,3.367,0.524,2725.611,1.872,0.356,2725.608,P,KCOCREST39 & KCOCREST46
2021-01-04 13:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.712,2725.564,2.624,0.97,2725.372,3.367,0.529,2725.606,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-04 14:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.544,2725.378,3.998,0.711,2725.565,2.624,0.968,2725.374,3.367,0.526,2725.609,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-04 15:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.549,2725.373,3.998,0.715,2725.561,2.624,0.972,2725.37,3.367,0.53,2725.605,1.872,0.362,2725.602,P,KCOCREST39 & KCOCREST46
2021-01-04 16:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.712,2725.564,2.624,0.968,2725.374,3.367,0.528,2725.607,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-04 17:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.711,2725.565,2.624,0.967,2725.375,3.367,0.528,2725.607,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-04 18:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.547,2725.375,3.998,0.715,2725.561,2.624,0.971,2725.371,3.367,0.529,2725.606,1.872,0.362,2725.602,P,KCOCREST39 & KCOCREST46
2021-01-04 19:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.544,2725.378,3.998,0.711,2725.565,2.624,0.969,2725.373,3.367,0.527,2725.608,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-04 20:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.544,2725.378,3.998,0.71,2725.566,2.624,0.968,2725.374,3.261,0.528,2725.607,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-04 21:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.712,2725.564,2.624,0.969,2725.373,3.261,0.53,2725.605,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-04 22:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.715,2725.561,2.624,0.97,2725.372,3.261,0.53,2725.605,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-04 23:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.714,2725.562,2.624,0.969,2725.373,3.261,0.529,2725.606,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-05 00:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.712,2725.564,2.624,0.967,2725.375,3.261,0.528,2725.607,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-05 01:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.549,2725.373,3.998,0.717,2725.559,2.624,0.972,2725.37,3.261,0.533,2725.602,1.872,0.363,2725.601,P,KCOCREST39 & KCOCREST46
2021-01-05 02:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.548,2725.374,3.998,0.713,2725.563,2.624,0.97,2725.372,3.261,0.527,2725.608,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-05 03:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.545,2725.377,3.998,0.712,2725.564,2.624,0.968,2725.374,3.261,0.529,2725.606,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-05 04:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.713,2725.563,2.624,0.969,2725.373,3.261,0.527,2725.608,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-05 05:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.716,2725.56,2.624,0.973,2725.369,3.261,0.531,2725.604,1.872,0.364,2725.6,P,KCOCREST39 & KCOCREST46
2021-01-05 06:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.553,2725.369,3.998,0.717,2725.559,2.517,0.975,2725.367,3.261,0.534,2725.601,1.872,0.367,2725.597,P,KCOCREST39 & KCOCREST46
2021-01-05 07:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.554,2725.368,3.998,0.719,2725.557,2.517,0.978,2725.364,3.261,0.538,2725.597,1.872,0.369,2725.595,P,KCOCREST39 & KCOCREST46
2021-01-05 08:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.549,2725.373,3.998,0.716,2725.56,2.517,0.975,2725.367,3.261,0.534,2725.601,1.872,0.365,2725.599,P,KCOCREST39 & KCOCREST46
2021-01-05 09:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.551,2725.371,3.998,0.718,2725.558,2.517,0.975,2725.367,3.261,0.534,2725.601,1.872,0.368,2725.596,P,KCOCREST39 & KCOCREST46
2021-01-05 10:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.546,2725.376,3.998,0.715,2725.561,2.517,0.97,2725.372,3.261,0.53,2725.605,1.872,0.361,2725.603,P,KCOCREST39 & KCOCREST46
2021-01-05 11:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.54,2725.382,3.893,0.712,2725.564,2.517,0.968,2725.374,3.261,0.526,2725.609,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-05 12:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.543,2725.379,3.998,0.713,2725.563,2.517,0.971,2725.371,3.261,0.531,2725.604,1.872,0.36,2725.604,P,KCOCREST39 & KCOCREST46
2021-01-05 13:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.544,2725.378,3.893,0.714,2725.562,2.517,0.97,2725.372,3.261,0.529,2725.606,1.872,0.359,2725.605,P,KCOCREST39 & KCOCREST46
2021-01-05 14:00:00,-99999,-99999,-99999,-99999,-99999,-99999,3.788,0.549,2725.373,3.893,0.718,2725.558,2.517,0.976,2725.366,3.261,0.533,2725.602,1.872,0.364,2725.6,P,KCOCREST39 & KCOCREST46
