DateTime.MST,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2019-01-01 00:00:00,4.102,1.227,2724.695,P,ER HOBO
2019-01-01 01:00:00,4.102,1.231,2724.691,P,ER HOBO
2019-01-01 02:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 03:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-01 04:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 05:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 06:00:00,4.102,1.23,2724.692,P,ER HOBO
2019-01-01 07:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 08:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 09:00:00,4.102,1.234,2724.688,P,ER HOBO
2019-01-01 10:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-01 11:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-01 12:00:00,4.102,1.23,2724.692,P,ER HOBO
2019-01-01 13:00:00,4.102,1.227,2724.695,P,ER HOBO
2019-01-01 14:00:00,4.102,1.225,2724.697,P,ER HOBO
2019-01-01 15:00:00,4.102,1.224,2724.698,P,ER HOBO
2019-01-01 16:00:00,4.102,1.235,2724.687,P,ER HOBO
2019-01-01 17:00:00,4.102,1.249,2724.673,P,ER HOBO
2019-01-01 18:00:00,4.102,1.258,2724.664,P,ER HOBO
2019-01-01 19:00:00,4.102,1.263,2724.659,P,ER HOBO
2019-01-01 20:00:00,4.102,1.269,2724.653,P,ER HOBO
2019-01-01 21:00:00,4.102,1.272,2724.65,P,ER HOBO
2019-01-01 22:00:00,4.102,1.28,2724.642,P,ER HOBO
2019-01-01 23:00:00,4.102,1.27,2724.652,P,ER HOBO
2019-01-02 00:00:00,4.102,1.282,2724.64,P,ER HOBO
2019-01-02 01:00:00,4.102,1.289,2724.633,P,ER HOBO
2019-01-02 02:00:00,4.102,1.297,2724.625,P,ER HOBO
2019-01-02 03:00:00,4.102,1.3,2724.622,P,ER HOBO
2019-01-02 04:00:00,4.102,1.299,2724.623,P,ER HOBO
2019-01-02 05:00:00,4.102,1.299,2724.623,P,ER HOBO
2019-01-02 06:00:00,4.102,1.307,2724.615,P,ER HOBO
2019-01-02 07:00:00,4.102,1.305,2724.617,P,ER HOBO
2019-01-02 08:00:00,4.102,1.309,2724.613,P,ER HOBO
2019-01-02 09:00:00,4.102,1.269,2724.653,P,ER HOBO
2019-01-02 10:00:00,4.102,1.254,2724.668,P,ER HOBO
2019-01-02 11:00:00,4.102,1.241,2724.681,P,ER HOBO
2019-01-02 12:00:00,4.102,1.235,2724.687,P,ER HOBO
2019-01-02 13:00:00,4.102,1.227,2724.695,P,ER HOBO
2019-01-02 14:00:00,4.102,1.229,2724.693,P,ER HOBO
2019-01-02 15:00:00,4.102,1.229,2724.693,P,ER HOBO
2019-01-02 16:00:00,4.102,1.241,2724.681,P,ER HOBO
2019-01-02 17:00:00,4.102,1.256,2724.666,P,ER HOBO
2019-01-02 18:00:00,4.102,1.268,2724.654,P,ER HOBO
2019-01-02 19:00:00,4.102,1.274,2724.648,P,ER HOBO
2019-01-02 20:00:00,4.102,1.279,2724.643,P,ER HOBO
2019-01-02 21:00:00,4.102,1.28,2724.642,P,ER HOBO
2019-01-02 22:00:00,4.102,1.283,2724.639,P,ER HOBO
2019-01-02 23:00:00,4.102,1.286,2724.636,P,ER HOBO
2019-01-03 00:00:00,4.102,1.281,2724.641,P,ER HOBO
2019-01-03 01:00:00,4.102,1.285,2724.637,P,ER HOBO
2019-01-03 02:00:00,4.102,1.284,2724.638,P,ER HOBO
2019-01-03 03:00:00,4.102,1.283,2724.639,P,ER HOBO
2019-01-03 04:00:00,4.102,1.282,2724.64,P,ER HOBO
2019-01-03 05:00:00,4.102,1.286,2724.636,P,ER HOBO
2019-01-03 06:00:00,4.102,1.282,2724.64,P,ER HOBO
2019-01-03 07:00:00,4.102,1.284,2724.638,P,ER HOBO
2019-01-03 08:00:00,4.102,1.283,2724.639,P,ER HOBO
2019-01-03 09:00:00,4.102,1.26,2724.662,P,ER HOBO
2019-01-03 10:00:00,4.102,1.249,2724.673,P,ER HOBO
2019-01-03 11:00:00,4.102,1.239,2724.683,P,ER HOBO
2019-01-03 12:00:00,4.102,1.238,2724.684,P,ER HOBO
2019-01-03 13:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-03 14:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-03 15:00:00,4.102,1.227,2724.695,P,ER HOBO
2019-01-03 16:00:00,4.102,1.238,2724.684,P,ER HOBO
2019-01-03 17:00:00,4.102,1.247,2724.675,P,ER HOBO
2019-01-03 18:00:00,4.102,1.249,2724.673,P,ER HOBO
2019-01-03 19:00:00,4.102,1.252,2724.67,P,ER HOBO
2019-01-03 20:00:00,4.102,1.253,2724.669,P,ER HOBO
2019-01-03 21:00:00,4.102,1.252,2724.67,P,ER HOBO
2019-01-03 22:00:00,4.102,1.254,2724.668,P,ER HOBO
2019-01-03 23:00:00,4.102,1.258,2724.664,P,ER HOBO
2019-01-04 00:00:00,4.102,1.257,2724.665,P,ER HOBO
2019-01-04 01:00:00,4.102,1.258,2724.664,P,ER HOBO
2019-01-04 02:00:00,4.102,1.263,2724.659,P,ER HOBO
2019-01-04 03:00:00,4.102,1.263,2724.659,P,ER HOBO
2019-01-04 04:00:00,4.102,1.262,2724.66,P,ER HOBO
2019-01-04 05:00:00,4.102,1.259,2724.663,P,ER HOBO
2019-01-04 06:00:00,4.102,1.262,2724.66,P,ER HOBO
2019-01-04 07:00:00,4.102,1.263,2724.659,P,ER HOBO
2019-01-04 08:00:00,4.102,1.263,2724.659,P,ER HOBO
2019-01-04 09:00:00,4.102,1.253,2724.669,P,ER HOBO
2019-01-04 10:00:00,4.102,1.245,2724.677,P,ER HOBO
2019-01-04 11:00:00,4.102,1.238,2724.684,P,ER HOBO
2019-01-04 12:00:00,4.102,1.235,2724.687,P,ER HOBO
2019-01-04 13:00:00,4.102,1.232,2724.69,P,ER HOBO
2019-01-04 14:00:00,4.102,1.228,2724.694,P,ER HOBO
2019-01-04 15:00:00,4.102,1.227,2724.695,P,ER HOBO
2019-01-04 16:00:00,4.102,1.231,2724.691,P,ER HOBO
2019-01-04 17:00:00,4.102,1.241,2724.681,P,ER HOBO
2019-01-04 18:00:00,4.102,1.243,2724.679,P,ER HOBO
2019-01-04 19:00:00,3.998,1.248,2724.674,P,ER HOBO
2019-01-04 20:00:00,4.102,1.251,2724.671,P,ER HOBO
2019-01-04 21:00:00,3.998,1.25,2724.672,P,ER HOBO
2019-01-04 22:00:00,4.102,1.249,2724.673,P,ER HOBO
2019-01-04 23:00:00,3.998,1.253,2724.669,P,ER HOBO
2019-01-05 00:00:00,3.998,1.252,2724.67,P,ER HOBO
2019-01-05 01:00:00,3.998,1.252,2724.67,P,ER HOBO
2019-01-05 02:00:00,3.998,1.259,2724.663,P,ER HOBO
2019-01-05 03:00:00,3.998,1.258,2724.664,P,ER HOBO
2019-01-05 04:00:00,3.998,1.259,2724.663,P,ER HOBO
2019-01-05 05:00:00,3.998,1.258,2724.664,P,ER HOBO
2019-01-05 06:00:00,3.998,1.26,2724.662,P,ER HOBO
2019-01-05 07:00:00,3.998,1.26,2724.662,P,ER HOBO
2019-01-05 08:00:00,3.998,1.261,2724.661,P,ER HOBO
2019-01-05 09:00:00,3.998,1.253,2724.669,P,ER HOBO
2019-01-05 10:00:00,3.998,1.241,2724.681,P,ER HOBO
2019-01-05 11:00:00,3.998,1.238,2724.684,P,ER HOBO
2019-01-05 12:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-05 13:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-05 14:00:00,3.998,1.231,2724.691,P,ER HOBO
2019-01-05 15:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-05 16:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-05 17:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-05 18:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-05 19:00:00,3.998,1.235,2724.687,P,ER HOBO
2019-01-05 20:00:00,3.998,1.236,2724.686,P,ER HOBO
2019-01-05 21:00:00,3.998,1.234,2724.688,P,ER HOBO
2019-01-05 22:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-05 23:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-06 00:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-06 01:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-06 02:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-06 03:00:00,3.998,1.234,2724.688,P,ER HOBO
2019-01-06 04:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-06 05:00:00,3.998,1.234,2724.688,P,ER HOBO
2019-01-06 06:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-06 07:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-06 08:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-06 09:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-06 10:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-06 11:00:00,3.998,1.231,2724.691,P,ER HOBO
2019-01-06 12:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-06 13:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-06 14:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-06 15:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-06 16:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-06 17:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-06 18:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-06 19:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-06 20:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-06 21:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-06 22:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-06 23:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-07 00:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-07 01:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-07 02:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-07 03:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-07 04:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-07 05:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-07 06:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-07 07:00:00,3.998,1.231,2724.691,P,ER HOBO
2019-01-07 08:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-07 09:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-07 10:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-07 11:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-07 12:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-07 13:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-07 14:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-07 15:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-07 16:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-07 17:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-07 18:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-07 19:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-07 20:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-07 21:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-07 22:00:00,3.998,1.224,2724.698,P,ER HOBO
2019-01-07 23:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-08 00:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-08 01:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-08 02:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-08 03:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-08 04:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-08 05:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-08 06:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-08 07:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-08 08:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-08 09:00:00,3.998,1.231,2724.691,P,ER HOBO
2019-01-08 10:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-08 11:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-08 12:00:00,3.998,1.224,2724.698,P,ER HOBO
2019-01-08 13:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-08 14:00:00,3.998,1.222,2724.7,P,ER HOBO
2019-01-08 15:00:00,3.998,1.221,2724.701,P,ER HOBO
2019-01-08 16:00:00,3.998,1.217,2724.705,P,ER HOBO
2019-01-08 17:00:00,3.998,1.218,2724.704,P,ER HOBO
2019-01-08 18:00:00,3.998,1.224,2724.698,P,ER HOBO
2019-01-08 19:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-08 20:00:00,3.998,1.227,2724.695,P,ER HOBO
2019-01-08 21:00:00,3.998,1.226,2724.696,P,ER HOBO
2019-01-08 22:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-08 23:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-09 00:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-09 01:00:00,3.998,1.228,2724.694,P,ER HOBO
2019-01-09 02:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-09 03:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-09 04:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-09 05:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-09 06:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-09 07:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-09 08:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-09 09:00:00,3.998,1.236,2724.686,P,ER HOBO
2019-01-09 10:00:00,3.998,1.233,2724.689,P,ER HOBO
2019-01-09 11:00:00,3.998,1.229,2724.693,P,ER HOBO
2019-01-09 12:00:00,3.998,1.222,2724.7,P,ER HOBO
2019-01-09 13:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-09 14:00:00,3.998,1.22,2724.702,P,ER HOBO
2019-01-09 15:00:00,3.998,1.219,2724.703,P,ER HOBO
2019-01-09 16:00:00,3.998,1.214,2724.708,P,ER HOBO
2019-01-09 17:00:00,3.998,1.219,2724.703,P,ER HOBO
2019-01-09 18:00:00,3.998,1.219,2724.703,P,ER HOBO
2019-01-09 19:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-09 20:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-09 21:00:00,3.998,1.225,2724.697,P,ER HOBO
2019-01-09 22:00:00,3.998,1.231,2724.691,P,ER HOBO
2019-01-09 23:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-10 00:00:00,3.998,1.232,2724.69,P,ER HOBO
2019-01-10 01:00:00,3.998,1.234,2724.688,P,ER HOBO
2019-01-10 02:00:00,3.998,1.239,2724.683,P,ER HOBO
2019-01-10 03:00:00,3.998,1.235,2724.687,P,ER HOBO
2019-01-10 04:00:00,3.998,1.237,2724.685,P,ER HOBO
2019-01-10 05:00:00,3.998,1.238,2724.684,P,ER HOBO
2019-01-10 06:00:00,3.998,1.238,2724.684,P,ER HOBO
2019-01-10 07:00:00,3.998,1.238,2724.684,P,ER HOBO
2019-01-10 08:00:00,3.998,1.24,2724.682,P,ER HOBO
2019-01-10 09:00:00,3.998,1.238,2724.684,P,ER HOBO
2019-01-10 10:00:00,3.998,1.234,2724.688,P,ER HOBO
2019-01-10 11:00:00,3.998,1.23,2724.692,P,ER HOBO
2019-01-10 12:00:00,3.998,1.224,2724.698,P,ER HOBO
2019-01-10 13:00:00,3.998,1.224,2724.698,P,ER HOBO
2019-01-10 14:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-10 15:00:00,3.998,1.218,2724.704,P,ER HOBO
2019-01-10 16:00:00,3.998,1.22,2724.702,P,ER HOBO
2019-01-10 17:00:00,3.998,1.219,2724.703,P,ER HOBO
2019-01-10 18:00:00,3.998,1.221,2724.701,P,ER HOBO
2019-01-10 19:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-10 20:00:00,3.998,1.22,2724.702,P,ER HOBO
2019-01-10 21:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-10 22:00:00,3.998,1.218,2724.704,P,ER HOBO
2019-01-10 23:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-11 00:00:00,3.998,1.223,2724.699,P,ER HOBO
2019-01-11 01:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-11 02:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 03:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 04:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-11 05:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 06:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-11 07:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-11 08:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-11 09:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-11 10:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 11:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-11 12:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 13:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 14:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-11 15:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-11 16:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-11 17:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-11 18:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-11 19:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-11 20:00:00,3.893,1.225,2724.697,P,ER HOBO
2019-01-11 21:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-11 22:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-11 23:00:00,3.893,1.232,2724.69,P,ER HOBO
2019-01-12 00:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 01:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-12 02:00:00,3.893,1.232,2724.69,P,ER HOBO
2019-01-12 03:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-12 04:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 05:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 06:00:00,3.893,1.232,2724.69,P,ER HOBO
2019-01-12 07:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 08:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 09:00:00,3.893,1.232,2724.69,P,ER HOBO
2019-01-12 10:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-12 11:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-12 12:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-12 13:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-12 14:00:00,3.893,1.225,2724.697,P,ER HOBO
2019-01-12 15:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-12 16:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-12 17:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-12 18:00:00,3.893,1.226,2724.696,P,ER HOBO
2019-01-12 19:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-12 20:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-12 21:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-12 22:00:00,3.893,1.231,2724.691,P,ER HOBO
2019-01-12 23:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-13 00:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-13 01:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-13 02:00:00,3.893,1.231,2724.691,P,ER HOBO
2019-01-13 03:00:00,3.893,1.229,2724.693,P,ER HOBO
2019-01-13 04:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-13 05:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-13 06:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-13 07:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-13 08:00:00,3.893,1.23,2724.692,P,ER HOBO
2019-01-13 09:00:00,3.893,1.234,2724.688,P,ER HOBO
2019-01-13 10:00:00,3.893,1.232,2724.69,P,ER HOBO
2019-01-13 11:00:00,3.893,1.231,2724.691,P,ER HOBO
2019-01-13 12:00:00,3.893,1.228,2724.694,P,ER HOBO
2019-01-13 13:00:00,3.893,1.225,2724.697,P,ER HOBO
2019-01-13 14:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-13 15:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-13 16:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-13 17:00:00,3.893,1.225,2724.697,P,ER HOBO
2019-01-13 18:00:00,3.893,1.231,2724.691,P,ER HOBO
2019-01-13 19:00:00,3.893,1.234,2724.688,P,ER HOBO
2019-01-13 20:00:00,3.893,1.239,2724.683,P,ER HOBO
2019-01-13 21:00:00,3.893,1.239,2724.683,P,ER HOBO
2019-01-13 22:00:00,3.893,1.242,2724.68,P,ER HOBO
2019-01-13 23:00:00,3.893,1.245,2724.677,P,ER HOBO
2019-01-14 00:00:00,3.893,1.243,2724.679,P,ER HOBO
2019-01-14 01:00:00,3.893,1.249,2724.673,P,ER HOBO
2019-01-14 02:00:00,3.893,1.249,2724.673,P,ER HOBO
2019-01-14 03:00:00,3.893,1.252,2724.67,P,ER HOBO
2019-01-14 04:00:00,3.893,1.257,2724.665,P,ER HOBO
2019-01-14 05:00:00,3.893,1.257,2724.665,P,ER HOBO
2019-01-14 06:00:00,3.893,1.258,2724.664,P,ER HOBO
2019-01-14 07:00:00,3.893,1.255,2724.667,P,ER HOBO
2019-01-14 08:00:00,3.893,1.256,2724.666,P,ER HOBO
2019-01-14 09:00:00,3.893,1.257,2724.665,P,ER HOBO
2019-01-14 10:00:00,3.893,1.244,2724.678,P,ER HOBO
2019-01-14 11:00:00,3.893,1.24,2724.682,P,ER HOBO
2019-01-14 12:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-14 13:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-14 14:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-14 15:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-14 16:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-14 17:00:00,3.893,1.226,2724.696,P,ER HOBO
2019-01-14 18:00:00,3.893,1.233,2724.689,P,ER HOBO
2019-01-14 19:00:00,3.893,1.238,2724.684,P,ER HOBO
2019-01-14 20:00:00,3.893,1.241,2724.681,P,ER HOBO
2019-01-14 21:00:00,3.893,1.241,2724.681,P,ER HOBO
2019-01-14 22:00:00,3.893,1.238,2724.684,P,ER HOBO
2019-01-14 23:00:00,3.893,1.24,2724.682,P,ER HOBO
2019-01-15 00:00:00,3.893,1.242,2724.68,P,ER HOBO
2019-01-15 01:00:00,3.893,1.247,2724.675,P,ER HOBO
2019-01-15 02:00:00,3.893,1.247,2724.675,P,ER HOBO
2019-01-15 03:00:00,3.893,1.243,2724.679,P,ER HOBO
2019-01-15 04:00:00,3.893,1.244,2724.678,P,ER HOBO
2019-01-15 05:00:00,3.893,1.246,2724.676,P,ER HOBO
2019-01-15 06:00:00,3.893,1.25,2724.672,P,ER HOBO
2019-01-15 07:00:00,3.893,1.242,2724.68,P,ER HOBO
2019-01-15 08:00:00,3.893,1.24,2724.682,P,ER HOBO
2019-01-15 09:00:00,3.893,1.236,2724.686,P,ER HOBO
2019-01-15 10:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-15 11:00:00,3.893,1.227,2724.695,P,ER HOBO
2019-01-15 12:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-15 13:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-15 14:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-15 15:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-15 16:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-15 17:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-15 18:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-15 19:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-15 20:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-15 21:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-15 22:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-15 23:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-16 00:00:00,3.893,1.226,2724.696,P,ER HOBO
2019-01-16 01:00:00,3.893,1.224,2724.698,P,ER HOBO
2019-01-16 02:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 03:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 04:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-16 05:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-16 06:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 07:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-16 08:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-16 09:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-16 10:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 11:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-16 12:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-16 13:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-16 14:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-16 15:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-16 16:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 17:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-16 18:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-16 19:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 20:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-16 21:00:00,3.893,1.223,2724.699,P,ER HOBO
2019-01-16 22:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-16 23:00:00,3.893,1.221,2724.701,P,ER HOBO
2019-01-17 00:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-17 01:00:00,3.893,1.222,2724.7,P,ER HOBO
2019-01-17 02:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-17 03:00:00,3.893,1.217,2724.705,P,ER HOBO
2019-01-17 04:00:00,3.893,1.217,2724.705,P,ER HOBO
2019-01-17 05:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-17 06:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-17 07:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-17 08:00:00,3.893,1.218,2724.704,P,ER HOBO
2019-01-17 09:00:00,3.893,1.219,2724.703,P,ER HOBO
2019-01-17 10:00:00,3.893,1.22,2724.702,P,ER HOBO
2019-01-17 11:00:00,3.788,1.218,2724.704,P,ER HOBO
2019-01-17 12:00:00,3.893,1.219,2724.703,P,ER HOBO
