DateTime.MST,SR-OBJ-GBPiezo-2_WaterTemp.deg.C,SR-OBJ-GBPiezo-2_DTW.m,SR-OBJ-GBPiezo-2_WaterLevelElev.masl,SR-OBJ-GBPiezo-4_WaterTemp.deg.C,SR-OBJ-GBPiezo-4_DTW.m,SR-OBJ-GBPiezo-4_WaterLevelElev.masl,SR-OBJ-GBPiezo-5_WaterTemp.deg.C,SR-OBJ-GBPiezo-5_DTW.m,SR-OBJ-GBPiezo-5_WaterLevelElev.masl,SR-OBJ-GBPiezo-6_WaterTemp.deg.C,SR-OBJ-GBPiezo-6_DTW.m,SR-OBJ-GBPiezo-6_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-OBJ-GBPiezo-8_WaterTemp.deg.C,SR-OBJ-GBPiezo-8_DTW.m,SR-OBJ-GBPiezo-8_WaterLevelElev.masl,SR-OBJ-GBPiezo-9_WaterTemp.deg.C,SR-OBJ-GBPiezo-9_DTW.m,SR-OBJ-GBPiezo-9_WaterLevelElev.masl,SR-OBJ-GBPiezo-10_WaterTemp.deg.C,SR-OBJ-GBPiezo-10_DTW.m,SR-OBJ-GBPiezo-10_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-01-01 00:00:00,2.837,1.142,2725.219,2.41,1.194,2724.795,1.548,1.108,2724.723,2.73,0.87,2724.583,3.893,0.966,2724.733,1.221,1.011,2725.148,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 01:00:00,2.837,1.145,2725.216,2.303,1.199,2724.79,1.548,1.113,2724.718,2.73,0.873,2724.58,3.893,0.971,2724.728,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 02:00:00,2.837,1.145,2725.216,2.303,1.2,2724.789,1.548,1.111,2724.72,2.73,0.877,2724.576,3.893,0.971,2724.728,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 03:00:00,2.837,1.142,2725.219,2.303,1.196,2724.793,1.548,1.111,2724.72,2.73,0.871,2724.582,3.893,0.969,2724.73,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 04:00:00,2.837,1.142,2725.219,2.303,1.194,2724.795,1.548,1.109,2724.722,2.73,0.872,2724.581,3.893,0.969,2724.73,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 05:00:00,2.837,1.144,2725.217,2.303,1.198,2724.791,1.548,1.111,2724.72,2.73,0.872,2724.581,3.893,0.969,2724.73,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 06:00:00,2.837,1.143,2725.218,2.303,1.198,2724.791,1.548,1.111,2724.72,2.73,0.872,2724.581,3.893,0.971,2724.728,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 07:00:00,2.837,1.143,2725.218,2.303,1.197,2724.792,1.548,1.111,2724.72,2.73,0.874,2724.579,3.893,0.971,2724.728,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 08:00:00,2.837,1.145,2725.216,2.303,1.199,2724.79,1.548,1.112,2724.719,2.73,0.875,2724.578,3.893,0.973,2724.726,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 09:00:00,2.73,1.144,2725.217,2.303,1.197,2724.792,1.548,1.11,2724.721,2.73,0.871,2724.582,3.893,0.968,2724.731,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 10:00:00,2.73,1.141,2725.22,2.303,1.194,2724.795,1.548,1.108,2724.723,2.73,0.869,2724.584,3.893,0.967,2724.732,1.112,1.013,2725.146,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 11:00:00,2.73,1.141,2725.22,2.303,1.192,2724.797,1.548,1.106,2724.725,2.73,0.866,2724.587,3.893,0.964,2724.735,1.112,1.01,2725.149,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 12:00:00,2.73,1.139,2725.222,2.303,1.193,2724.796,1.548,1.105,2724.726,2.73,0.868,2724.585,3.893,0.964,2724.735,1.112,1.011,2725.148,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 13:00:00,2.73,1.143,2725.218,2.303,1.194,2724.795,1.548,1.108,2724.723,2.73,0.87,2724.583,3.893,0.966,2724.733,1.112,1.012,2725.147,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 14:00:00,2.73,1.141,2725.22,2.303,1.195,2724.794,1.548,1.107,2724.724,2.73,0.87,2724.583,3.893,0.967,2724.732,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 15:00:00,2.73,1.143,2725.218,2.303,1.195,2724.794,1.548,1.109,2724.722,2.73,0.873,2724.58,3.893,0.968,2724.731,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 16:00:00,2.73,1.145,2725.216,2.303,1.196,2724.793,1.548,1.11,2724.721,2.624,0.875,2724.578,3.893,0.968,2724.731,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 17:00:00,2.73,1.145,2725.216,2.303,1.196,2724.793,1.548,1.111,2724.72,2.73,0.874,2724.579,3.893,0.969,2724.73,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 18:00:00,2.73,1.146,2725.215,2.303,1.197,2724.792,1.548,1.111,2724.72,2.624,0.876,2724.577,3.893,0.969,2724.73,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 19:00:00,2.73,1.146,2725.215,2.303,1.197,2724.792,1.548,1.112,2724.719,2.73,0.875,2724.578,3.893,0.968,2724.731,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 20:00:00,2.73,1.144,2725.217,2.303,1.195,2724.794,1.548,1.111,2724.72,2.624,0.874,2724.579,3.893,0.968,2724.731,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 21:00:00,2.73,1.144,2725.217,2.303,1.196,2724.793,1.548,1.112,2724.719,2.73,0.873,2724.58,3.893,0.969,2724.73,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 22:00:00,2.73,1.146,2725.215,2.303,1.197,2724.792,1.548,1.111,2724.72,2.73,0.873,2724.58,3.893,0.969,2724.73,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-01 23:00:00,2.73,1.145,2725.216,2.303,1.197,2724.792,1.548,1.112,2724.719,2.624,0.875,2724.578,3.893,0.968,2724.731,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 00:00:00,2.73,1.145,2725.216,2.303,1.196,2724.793,1.548,1.111,2724.72,2.624,0.873,2724.58,3.893,0.97,2724.729,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 01:00:00,2.73,1.148,2725.213,2.303,1.199,2724.79,1.548,1.114,2724.717,2.73,0.875,2724.578,3.893,0.971,2724.728,1.112,1.018,2725.141,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 02:00:00,2.73,1.146,2725.215,2.303,1.199,2724.79,1.548,1.111,2724.72,2.624,0.873,2724.58,3.893,0.969,2724.73,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 03:00:00,2.73,1.145,2725.216,2.303,1.198,2724.791,1.548,1.112,2724.719,2.624,0.872,2724.581,3.893,0.97,2724.729,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 04:00:00,2.73,1.147,2725.214,2.303,1.2,2724.789,1.548,1.113,2724.718,2.624,0.874,2724.579,3.893,0.971,2724.728,1.112,1.018,2725.141,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 05:00:00,2.73,1.145,2725.216,2.303,1.197,2724.792,1.548,1.11,2724.721,2.624,0.874,2724.579,3.893,0.968,2724.731,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 06:00:00,2.73,1.147,2725.214,2.303,1.2,2724.789,1.548,1.114,2724.717,2.624,0.876,2724.577,3.893,0.972,2724.727,1.112,1.018,2725.141,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 07:00:00,2.73,1.149,2725.212,2.303,1.202,2724.787,1.548,1.113,2724.718,2.624,0.877,2724.576,3.893,0.973,2724.726,1.112,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 08:00:00,2.73,1.148,2725.213,2.303,1.2,2724.789,1.548,1.114,2724.717,2.624,0.875,2724.578,3.893,0.971,2724.728,1.112,1.018,2725.141,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 09:00:00,2.73,1.145,2725.216,2.303,1.197,2724.792,1.548,1.11,2724.721,2.624,0.872,2724.581,3.893,0.969,2724.73,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 10:00:00,2.73,1.14,2725.221,2.303,1.192,2724.797,1.548,1.104,2724.727,2.624,0.868,2724.585,3.893,0.965,2724.734,1.112,1.011,2725.148,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 11:00:00,2.73,1.138,2725.223,2.303,1.19,2724.799,1.548,1.102,2724.729,2.624,0.865,2724.588,3.893,0.962,2724.737,1.112,1.01,2725.149,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 12:00:00,2.73,1.142,2725.219,2.303,1.193,2724.796,1.548,1.106,2724.725,2.624,0.869,2724.584,3.893,0.966,2724.733,1.112,1.012,2725.147,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 13:00:00,2.73,1.144,2725.217,2.303,1.197,2724.792,1.548,1.11,2724.721,2.624,0.871,2724.582,3.893,0.967,2724.732,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 14:00:00,2.73,1.143,2725.218,2.303,1.196,2724.793,1.548,1.108,2724.723,2.624,0.871,2724.582,3.893,0.968,2724.731,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 15:00:00,2.73,1.143,2725.218,2.303,1.195,2724.794,1.548,1.108,2724.723,2.624,0.87,2724.583,3.893,0.967,2724.732,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 16:00:00,2.73,1.14,2725.221,2.303,1.191,2724.798,1.548,1.104,2724.727,2.624,0.868,2724.585,3.893,0.965,2724.734,1.112,1.011,2725.148,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 17:00:00,2.73,1.14,2725.221,2.303,1.193,2724.796,1.548,1.106,2724.725,2.624,0.868,2724.585,3.893,0.965,2724.734,1.112,1.012,2725.147,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 18:00:00,2.73,1.145,2725.216,2.303,1.196,2724.793,1.548,1.108,2724.723,2.624,0.872,2724.581,3.893,0.969,2724.73,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 19:00:00,2.73,1.145,2725.216,2.303,1.197,2724.792,1.548,1.11,2724.721,2.624,0.873,2724.58,3.893,0.968,2724.731,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 20:00:00,2.73,1.143,2725.218,2.303,1.194,2724.795,1.548,1.109,2724.722,2.624,0.874,2724.579,3.893,0.966,2724.733,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 21:00:00,2.73,1.142,2725.219,2.303,1.195,2724.794,1.548,1.108,2724.723,2.624,0.872,2724.581,3.893,0.966,2724.733,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 22:00:00,2.73,1.145,2725.216,2.303,1.194,2724.795,1.548,1.108,2724.723,2.624,0.873,2724.58,3.893,0.967,2724.732,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-02 23:00:00,2.73,1.148,2725.213,2.303,1.198,2724.791,1.548,1.113,2724.718,2.624,0.876,2724.577,3.893,0.971,2724.728,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 00:00:00,2.73,1.149,2725.212,2.303,1.201,2724.788,1.548,1.114,2724.717,2.624,0.878,2724.575,3.893,0.973,2724.726,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 01:00:00,2.73,1.149,2725.212,2.303,1.2,2724.789,1.548,1.113,2724.718,2.624,0.878,2724.575,3.893,0.973,2724.726,1.112,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 02:00:00,2.73,1.148,2725.213,2.303,1.2,2724.789,1.548,1.112,2724.719,2.624,0.878,2724.575,3.893,0.971,2724.728,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 03:00:00,2.73,1.146,2725.215,2.303,1.199,2724.79,1.548,1.113,2724.718,2.624,0.877,2724.576,3.893,0.969,2724.73,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 04:00:00,2.73,1.148,2725.213,2.303,1.201,2724.788,1.548,1.115,2724.716,2.624,0.878,2724.575,3.893,0.972,2724.727,1.112,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 05:00:00,2.73,1.146,2725.215,2.303,1.198,2724.791,1.548,1.111,2724.72,2.624,0.875,2724.578,3.893,0.97,2724.729,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 06:00:00,2.73,1.147,2725.214,2.303,1.199,2724.79,1.548,1.113,2724.718,2.624,0.875,2724.578,3.893,0.97,2724.729,1.112,1.018,2725.141,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 07:00:00,2.73,1.146,2725.215,2.303,1.197,2724.792,1.548,1.111,2724.72,2.624,0.875,2724.578,3.893,0.969,2724.73,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 08:00:00,2.73,1.148,2725.213,2.303,1.199,2724.79,1.548,1.112,2724.719,2.624,0.876,2724.577,3.893,0.97,2724.729,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 09:00:00,2.73,1.143,2725.218,2.303,1.196,2724.793,1.548,1.11,2724.721,2.624,0.872,2724.581,3.893,0.967,2724.732,1.112,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 10:00:00,2.624,1.142,2725.219,2.303,1.194,2724.795,1.548,1.107,2724.724,2.624,0.868,2724.585,3.893,0.965,2724.734,1.112,1.012,2725.147,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 11:00:00,2.624,1.141,2725.22,2.303,1.192,2724.797,1.548,1.105,2724.726,2.624,0.868,2724.585,3.893,0.965,2724.734,1.112,1.011,2725.148,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 12:00:00,2.624,1.14,2725.221,2.303,1.193,2724.796,1.548,1.105,2724.726,2.624,0.868,2724.585,3.893,0.963,2724.736,1.112,1.012,2725.147,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 13:00:00,2.624,1.143,2725.218,2.303,1.194,2724.795,1.548,1.106,2724.725,2.624,0.873,2724.58,3.893,0.967,2724.732,1.112,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 14:00:00,2.624,1.143,2725.218,2.195,1.195,2724.794,1.548,1.108,2724.723,2.624,0.872,2724.581,3.893,0.968,2724.731,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 15:00:00,2.624,1.143,2725.218,2.303,1.196,2724.793,1.548,1.109,2724.722,2.624,0.873,2724.58,3.893,0.967,2724.732,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 16:00:00,2.624,1.144,2725.217,2.195,1.196,2724.793,1.548,1.111,2724.72,2.624,0.875,2724.578,3.893,0.969,2724.73,1.112,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 17:00:00,2.624,1.146,2725.215,2.195,1.198,2724.791,1.548,1.113,2724.718,2.624,0.876,2724.577,3.893,0.971,2724.728,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 18:00:00,2.624,1.146,2725.215,2.195,1.197,2724.792,1.548,1.111,2724.72,2.624,0.875,2724.578,3.893,0.97,2724.729,1.112,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 19:00:00,2.624,1.15,2725.211,2.195,1.201,2724.788,1.548,1.113,2724.718,2.624,0.878,2724.575,3.893,0.973,2724.726,1.112,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 20:00:00,2.624,1.15,2725.211,2.195,1.2,2724.789,1.548,1.115,2724.716,2.624,0.879,2724.574,3.893,0.973,2724.726,1.112,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 21:00:00,2.624,1.152,2725.209,2.195,1.202,2724.787,1.548,1.117,2724.714,2.624,0.881,2724.572,3.893,0.973,2724.726,1.112,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 22:00:00,2.624,1.152,2725.209,2.195,1.202,2724.787,1.548,1.117,2724.714,2.624,0.882,2724.571,3.893,0.974,2724.725,1.112,1.023,2725.136,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-03 23:00:00,2.624,1.153,2725.208,2.195,1.204,2724.785,1.548,1.118,2724.713,2.624,0.883,2724.57,3.788,0.976,2724.723,1.112,1.023,2725.136,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 00:00:00,2.624,1.151,2725.21,2.195,1.202,2724.787,1.548,1.115,2724.716,2.624,0.882,2724.571,3.788,0.974,2724.725,1.112,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 01:00:00,2.624,1.153,2725.208,2.195,1.202,2724.787,1.548,1.116,2724.715,2.624,0.883,2724.57,3.788,0.975,2724.724,1.112,1.022,2725.137,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 02:00:00,2.624,1.155,2725.206,2.195,1.202,2724.787,1.548,1.117,2724.714,2.624,0.883,2724.57,3.893,0.974,2724.725,1.112,1.023,2725.136,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 03:00:00,2.624,1.156,2725.205,2.195,1.204,2724.785,1.548,1.118,2724.713,2.624,0.885,2724.568,3.788,0.977,2724.722,1.112,1.023,2725.136,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 04:00:00,2.624,1.155,2725.206,2.195,1.203,2724.786,1.548,1.118,2724.713,2.624,0.884,2724.569,3.788,0.976,2724.723,1.003,1.023,2725.136,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 05:00:00,2.624,1.155,2725.206,2.195,1.203,2724.786,1.548,1.119,2724.712,2.624,0.883,2724.57,3.788,0.976,2724.723,1.003,1.025,2725.134,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 06:00:00,2.624,1.156,2725.205,2.195,1.205,2724.784,1.548,1.118,2724.713,2.624,0.886,2724.567,3.788,0.976,2724.723,1.003,1.025,2725.134,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 07:00:00,2.624,1.156,2725.205,2.195,1.204,2724.785,1.548,1.119,2724.712,2.624,0.886,2724.567,3.788,0.977,2724.722,1.003,1.024,2725.135,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 08:00:00,2.624,1.155,2725.206,2.195,1.203,2724.786,1.548,1.117,2724.714,2.624,0.882,2724.571,3.788,0.973,2724.726,1.003,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 09:00:00,2.624,1.151,2725.21,2.195,1.2,2724.789,1.548,1.114,2724.717,2.624,0.879,2724.574,3.788,0.971,2724.728,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 10:00:00,2.624,1.146,2725.215,2.195,1.198,2724.791,1.548,1.11,2724.721,2.624,0.876,2724.577,3.788,0.968,2724.731,1.003,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 11:00:00,2.624,1.146,2725.215,2.195,1.196,2724.793,1.548,1.108,2724.723,2.624,0.875,2724.578,3.788,0.966,2724.733,1.003,1.014,2725.145,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 12:00:00,2.624,1.146,2725.215,2.195,1.196,2724.793,1.439,1.11,2724.721,2.624,0.876,2724.577,3.788,0.969,2724.73,1.003,1.015,2725.144,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 13:00:00,2.624,1.15,2725.211,2.195,1.2,2724.789,1.439,1.115,2724.716,2.624,0.878,2724.575,3.788,0.972,2724.727,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 14:00:00,2.624,1.149,2725.212,2.195,1.198,2724.791,1.548,1.11,2724.721,2.624,0.878,2724.575,3.788,0.97,2724.729,1.003,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 15:00:00,2.624,1.151,2725.21,2.195,1.202,2724.787,1.439,1.115,2724.716,2.624,0.881,2724.572,3.788,0.974,2724.725,1.003,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 16:00:00,2.624,1.15,2725.211,2.195,1.2,2724.789,1.548,1.112,2724.719,2.624,0.877,2724.576,3.788,0.971,2724.728,1.003,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 17:00:00,2.624,1.15,2725.211,2.195,1.2,2724.789,1.439,1.113,2724.718,2.624,0.878,2724.575,3.788,0.97,2724.729,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 18:00:00,2.624,1.151,2725.21,2.195,1.201,2724.788,1.439,1.114,2724.717,2.624,0.88,2724.573,3.788,0.973,2724.726,1.003,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 19:00:00,2.624,1.15,2725.211,2.195,1.199,2724.79,1.439,1.113,2724.718,2.624,0.877,2724.576,3.788,0.97,2724.729,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 20:00:00,2.624,1.147,2725.214,2.195,1.198,2724.791,1.439,1.11,2724.721,2.624,0.877,2724.576,3.788,0.969,2724.73,1.003,1.016,2725.143,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 21:00:00,2.624,1.15,2725.211,2.195,1.2,2724.789,1.439,1.114,2724.717,2.624,0.879,2724.574,3.788,0.97,2724.729,1.003,1.02,2725.139,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 22:00:00,2.624,1.15,2725.211,2.195,1.202,2724.787,1.439,1.114,2724.717,2.624,0.879,2724.574,3.788,0.972,2724.727,1.003,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-04 23:00:00,2.624,1.149,2725.212,2.195,1.2,2724.789,1.439,1.111,2724.72,2.624,0.879,2724.574,3.788,0.97,2724.729,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-05 00:00:00,2.624,1.149,2725.212,2.195,1.199,2724.79,1.439,1.111,2724.72,2.624,0.878,2724.575,3.788,0.971,2724.728,1.003,1.017,2725.142,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-05 01:00:00,2.624,1.153,2725.208,2.195,1.203,2724.786,1.439,1.117,2724.714,2.624,0.883,2724.57,3.788,0.974,2724.725,1.003,1.021,2725.138,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-05 02:00:00,2.624,1.151,2725.21,2.195,1.2,2724.789,1.439,1.112,2724.719,2.624,0.878,2724.575,3.788,0.97,2724.729,1.003,1.019,2725.14,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
